source	target	weight	p_value
JAK-STAT	APOBEC3G	2.8264632	2.4538505e-18
JAK-STAT	CMTR1	2.7808604	1.6615177e-17
JAK-STAT	HERC5	9.119642	1.8051379e-17
JAK-STAT	STAT2	4.1471763	2.481096e-17
JAK-STAT	OGFR	2.042478	2.7911506e-17
JAK-STAT	GBP1	10.398686	5.654091e-17
JAK-STAT	MYD88	4.3044305	7.772023e-17
JAK-STAT	TRIM22	10.567457	1.0272563e-16
JAK-STAT	TMEM140	5.107141	2.228238e-16
JAK-STAT	RNF213	4.937516	4.1088e-16
JAK-STAT	CMPK2	15.928771	4.5552585e-16
JAK-STAT	LAMP3	9.97323	8.3692154e-16
JAK-STAT	NLRC5	6.5468454	1.5343539e-15
JAK-STAT	TRANK1	3.5888746	3.300041e-15
JAK-STAT	ZBP1	1.9414515	3.6074252e-15
JAK-STAT	PRKD2	2.155495	3.76652e-15
JAK-STAT	APOL1	5.347499	4.008821e-15
JAK-STAT	PSMB9	8.158511	4.4239743e-15
JAK-STAT	GBP4	8.084658	9.209428e-15
JAK-STAT	CYP2J2	2.0935776	9.793793e-15
JAK-STAT	TRIM25	3.414131	1.0240423e-14
JAK-STAT	ZC3HAV1	5.133727	2.9736142e-14
JAK-STAT	ZNFX1	6.4963984	2.984272e-14
JAK-STAT	DTX3L	8.358418	3.19491e-14
JAK-STAT	CNP	2.9606566	5.351057e-14
JAK-STAT	SP140L	2.3378632	5.5599226e-14
JAK-STAT	APOL3	4.8450074	6.325229e-14
JAK-STAT	CXCL11	15.007663	1.7969766e-13
JAK-STAT	PLSCR2	1.5066712	1.9060662e-13
JAK-STAT	CASP4	2.4265776	2.1574546e-13
JAK-STAT	IL22RA1	1.820617	3.4466695e-13
JAK-STAT	TRIM69	3.1731238	4.0267052e-13
JAK-STAT	TLR3	4.4312377	4.1597056e-13
JAK-STAT	PLEKHA4	2.3274395	4.626505e-13
JAK-STAT	CXCL9	10.704745	9.019912e-13
JAK-STAT	WARS1	6.9635196	9.461935e-13
JAK-STAT	GMPR	3.5601628	1.8321544e-12
JAK-STAT	SERPING1	3.2487156	2.3120353e-12
JAK-STAT	DUOX2	1.7959154	3.2410442e-12
JAK-STAT	TNFSF13B	4.9589295	4.0126474e-12
JAK-STAT	JAK2	2.6849685	5.79496e-12
JAK-STAT	CASP7	3.431774	6.9195127e-12
JAK-STAT	AIM2	4.5881767	7.1327705e-12
JAK-STAT	CASP10	1.3600705	9.438068e-12
JAK-STAT	MLKL	5.4522114	1.20751725e-11
JAK-STAT	ANKFY1	1.4923743	1.4235119e-11
JAK-STAT	IL18BP	1.4945768	2.4010276e-11
JAK-STAT	TRAFD1	2.6285932	3.0556693e-11
JAK-STAT	BLZF1	1.9632486	3.249892e-11
JAK-STAT	BCL2L14	2.1228929	3.3836614e-11
JAK-STAT	THEMIS2	3.2165744	3.7974752e-11
JAK-STAT	PARP10	1.8385121	4.520029e-11
JAK-STAT	LGALS3BP	3.5891397	8.7680384e-11
JAK-STAT	ERAP2	2.6752865	2.1340063e-10
JAK-STAT	N4BP1	2.2869606	2.3281162e-10
JAK-STAT	IL15	4.2426395	2.8559577e-10
JAK-STAT	STARD5	2.949365	4.6287377e-10
JAK-STAT	TRIM26	2.1994746	5.2309296e-10
JAK-STAT	ZCCHC2	2.1916273	6.5463385e-10
JAK-STAT	RASGRP3	2.6104112	7.6617007e-10
JAK-STAT	NUB1	1.8595394	8.4681784e-10
JAK-STAT	IFITM3	4.803348	1.2149e-09
JAK-STAT	HLA-F	2.7202315	1.2228538e-09
JAK-STAT	PLAAT2	1.284272	1.2311648e-09
JAK-STAT	HLA-E	3.6482546	1.2794963e-09
JAK-STAT	SOCS1	2.6166277	1.3661446e-09
JAK-STAT	ZNF107	1.8440652	1.5298787e-09
JAK-STAT	ISG20	6.953194	1.7438025e-09
JAK-STAT	TNFSF10	8.614124	1.9156012e-09
JAK-STAT	IDO1	8.620171	1.9581632e-09
JAK-STAT	LY6E	3.2829444	2.405889e-09
JAK-STAT	REC8	1.165669	2.8053602e-09
JAK-STAT	TENT5A	3.4404752	2.966123e-09
JAK-STAT	CX3CL1	3.2343924	3.0245526e-09
JAK-STAT	DDO	1.1372253	3.1551444e-09
JAK-STAT	LGALS9	2.3022923	3.3254393e-09
JAK-STAT	IFITM2	3.8280358	3.5346228e-09
JAK-STAT	NAPA	1.929636	4.420472e-09
JAK-STAT	LGMN	2.638453	4.5221573e-09
JAK-STAT	TRIM56	3.3363914	4.9929967e-09
JAK-STAT	GTPBP1	1.2483368	6.843089e-09
JAK-STAT	PPM1K	2.9830256	8.222183e-09
JAK-STAT	IRF1-AS1	2.2303426	8.366428e-09
JAK-STAT	B2M	2.1940484	9.647299e-09
JAK-STAT	DNPEP	1.3776854	1.0155709e-08
JAK-STAT	APOBEC3F	1.4227024	1.1220966e-08
JAK-STAT	PNPT1	5.933542	1.1925498e-08
JAK-STAT	GCA	2.4154015	1.3242097e-08
JAK-STAT	XRN1	2.9928234	1.9613333e-08
JAK-STAT	LYPD5	1.541589	1.9661615e-08
JAK-STAT	HDX	2.4493706	2.4007157e-08
JAK-STAT	GBP6	1.7881866	2.6866282e-08
JAK-STAT	PDCD1LG2	2.8117125	2.9610138e-08
JAK-STAT	CD274	7.4255576	3.4460413e-08
JAK-STAT	CD47	1.8072637	3.5272077e-08
JAK-STAT	TLK2	0.9553984	3.831542e-08
JAK-STAT	MOV10	2.730181	4.106075e-08
JAK-STAT	PLAAT4	5.9739704	4.261522e-08
JAK-STAT	CASP1	3.1990135	5.6598314e-08
JAK-STAT	IL12RB2	2.4611897	6.88158e-08
JAK-STAT	IRF2	2.9031675	7.165137e-08
JAK-STAT	TYMP	2.6504493	7.398618e-08
JAK-STAT	PABIR3	1.5074534	7.680492e-08
JAK-STAT	GBP5	5.9074507	8.13349e-08
JAK-STAT	IRF1	8.005075	1.0819784e-07
JAK-STAT	SLFN12	2.0502982	1.3268543e-07
JAK-STAT	EDNRA	1.8915746	1.4098433e-07
JAK-STAT	CTNNBL1	1.3237267	1.4619782e-07
JAK-STAT	NOD2	1.9390146	1.4713603e-07
JAK-STAT	NOD1	1.1276132	1.5076672e-07
JAK-STAT	CBR3	2.2066677	1.6032475e-07
JAK-STAT	SIDT1	1.6318506	1.6549193e-07
JAK-STAT	BTC	1.5511183	1.7615919e-07
JAK-STAT	STX17	1.327394	2.1821421e-07
JAK-STAT	GNB4	2.4744425	2.2017825e-07
JAK-STAT	CHMP5	1.9650154	2.396593e-07
JAK-STAT	ART3	1.6388099	2.7003261e-07
JAK-STAT	UNC93B1	1.2255988	2.7562612e-07
JAK-STAT	IL15RA	3.7919664	4.5414322e-07
JAK-STAT	HAPLN3	2.5211911	6.408222e-07
JAK-STAT	RBCK1	2.2231565	6.8464374e-07
JAK-STAT	RBM11	1.7855524	7.5883895e-07
JAK-STAT	FCGR1BP	2.025055	8.907367e-07
JAK-STAT	BTN3A3	3.1882057	9.73355e-07
JAK-STAT	SP140	1.1873846	9.905593e-07
JAK-STAT	CEACAM1	2.2690618	1.163332e-06
JAK-STAT	IRF8	2.8346183	1.4151625e-06
JAK-STAT	PDZD2	1.7930819	1.5166369e-06
JAK-STAT	CALCOCO2	1.1130271	1.6072244e-06
JAK-STAT	RIPK1	1.7124267	1.8851182e-06
JAK-STAT	C1S	3.2536855	1.8984168e-06
JAK-STAT	USP42	1.1801178	1.899313e-06
JAK-STAT	CLN8	-1.2543335	1.92126e-06
JAK-STAT	ADPRS	2.3557942	2.0583807e-06
JAK-STAT	CASP8	1.1804209	2.1052406e-06
JAK-STAT	TLE4	1.4442099	2.1087835e-06
JAK-STAT	PCGF5	1.6993644	2.2551587e-06
JAK-STAT	ZFYVE26	1.7942975	2.442871e-06
JAK-STAT	CERK	-2.2761831	2.683377e-06
JAK-STAT	GBP2	5.2485423	2.7375402e-06
JAK-STAT	FBXO6	3.2789242	2.8219854e-06
JAK-STAT	CFTR	-0.72858894	2.9486735e-06
JAK-STAT	GBP7	1.7401711	3.055703e-06
JAK-STAT	RABGAP1L	1.1818659	3.1029122e-06
JAK-STAT	WDR25	1.0434209	3.2847327e-06
JAK-STAT	MSRB1	2.2537746	3.6550362e-06
JAK-STAT	DUOXA2	1.2283037	3.6560443e-06
JAK-STAT	UBD	4.088539	4.068176e-06
JAK-STAT	TRIM40	1.2930694	4.243053e-06
JAK-STAT	FZD5	1.5330057	4.4721337e-06
JAK-STAT	ACO1	-1.4323306	4.616254e-06
JAK-STAT	MAK	0.9469029	4.693349e-06
JAK-STAT	NT5C3A	4.4062943	5.0804224e-06
JAK-STAT	ODF3B	1.0730064	5.1205743e-06
JAK-STAT	C2	0.81329536	5.472215e-06
JAK-STAT	TEX29	1.1921799	5.651514e-06
JAK-STAT	SPATS2L	2.1008456	5.821725e-06
JAK-STAT	ZBTB42	1.7157152	6.4589817e-06
JAK-STAT	GSDMD	1.461521	6.7384476e-06
JAK-STAT	CD38	2.4636831	7.636426e-06
JAK-STAT	VAMP5	1.3786892	8.371162e-06
JAK-STAT	ACE2	1.663444	9.20284e-06
JAK-STAT	RUBCN	0.8460565	9.495582e-06
JAK-STAT	IL7	2.1328893	9.675133e-06
JAK-STAT	CNDP2	1.1687793	9.7463435e-06
JAK-STAT	C4orf33	1.2393816	1.0070356e-05
JAK-STAT	SCARB2	1.155012	1.06344305e-05
JAK-STAT	EHD4	1.7021656	1.1708516e-05
JAK-STAT	ASB1	-0.93602073	1.17277905e-05
JAK-STAT	PSMB10	3.34695	1.2844785e-05
JAK-STAT	NDUFA9	1.3947599	1.4589209e-05
JAK-STAT	MCUB	1.9365162	1.583823e-05
JAK-STAT	MS4A6E	0.9755704	1.6175129e-05
JAK-STAT	ACKR4	1.5990952	1.6584565e-05
JAK-STAT	C1R	3.4064867	1.733747e-05
JAK-STAT	TMEM106A	1.4916923	2.049526e-05
JAK-STAT	TASL	1.1467512	2.130124e-05
JAK-STAT	BTN3A1	1.7656288	2.2082362e-05
JAK-STAT	SHISA5	1.5743461	2.3426126e-05
JAK-STAT	CXorf38	1.6403891	2.3835335e-05
JAK-STAT	PHACTR4	1.6942796	2.3952945e-05
JAK-STAT	CTSS	3.0503523	2.518252e-05
JAK-STAT	SNX6	1.3272643	2.6866772e-05
JAK-STAT	SLC10A1	-0.75502986	2.691773e-05
JAK-STAT	ZNF589	-0.89858085	2.7907365e-05
JAK-STAT	HLA-DOB	0.8428623	2.9418627e-05
JAK-STAT	DPEP2	-1.2322998	3.319641e-05
JAK-STAT	SFT2D3	-0.86517113	3.7328624e-05
JAK-STAT	HLA-C	3.3614113	3.750204e-05
JAK-STAT	MOB3C	2.421526	3.7990158e-05
JAK-STAT	UBQLNL	0.8192325	3.8809205e-05
JAK-STAT	FGFR2	-0.69543016	3.9794108e-05
JAK-STAT	CFH	1.7552282	4.2512605e-05
JAK-STAT	RNF31	0.9802783	4.2651034e-05
JAK-STAT	ETV6	1.4063989	4.3688913e-05
JAK-STAT	CCL8	5.926696	4.6831166e-05
JAK-STAT	STK3	0.94527406	4.8841208e-05
JAK-STAT	RIPK2	2.4972785	5.068036e-05
JAK-STAT	PROCR	1.9486787	5.2670905e-05
JAK-STAT	PSME2	4.5419126	5.3227424e-05
JAK-STAT	GIMAP2	3.0636954	5.5729684e-05
JAK-STAT	CDHR3	-0.803942	5.6370463e-05
JAK-STAT	RNF19B	3.4679284	5.880986e-05
JAK-STAT	GYS2	-0.73150086	5.9355134e-05
JAK-STAT	SERPINB1	1.7341044	6.19389e-05
JAK-STAT	HSH2D	2.195349	6.317492e-05
JAK-STAT	PHF20	-0.7312946	6.808426e-05
JAK-STAT	LRP6	-0.9949453	6.925169e-05
JAK-STAT	FAM172A	-1.565547	7.13212e-05
JAK-STAT	CD74	1.8198227	7.2808456e-05
JAK-STAT	STOML1	0.65643346	7.416365e-05
JAK-STAT	ABHD16A	0.89440745	7.449727e-05
JAK-STAT	NUDCD1	2.2659323	7.532694e-05
JAK-STAT	ASPHD2	1.7515982	7.681441e-05
JAK-STAT	MMAA	0.97840804	7.7626704e-05
JAK-STAT	UBA6	0.96439666	8.0296806e-05
JAK-STAT	CCL18	1.0674655	8.502928e-05
JAK-STAT	STAP1	1.2150403	8.9142544e-05
JAK-STAT	GRAPL	-0.6558472	9.04791e-05
JAK-STAT	NFIA	-1.4220403	9.123323e-05
JAK-STAT	CXCL10	15.326633	9.6989745e-05
JAK-STAT	HLA-DRA	2.2900348	0.000102095335
JAK-STAT	HLA-G	1.9226154	0.00010295123
JAK-STAT	PSMA4	1.4729449	0.00010327194
JAK-STAT	NAT8B	0.57371145	0.00011007648
JAK-STAT	ALPK1	1.050644	0.000110275396
JAK-STAT	PSMA3	1.2355205	0.00011618653
JAK-STAT	ZHX3	-0.7387533	0.00011899674
JAK-STAT	ZNF850	-2.1580358	0.00012211507
JAK-STAT	TNFRSF10D	-1.5109808	0.00013026381
JAK-STAT	DSG1	-0.8585548	0.00013657281
JAK-STAT	TICAM1	1.3396428	0.00014381898
JAK-STAT	USF1	1.024647	0.00014672522
JAK-STAT	ZNF620	0.82892305	0.00014886382
JAK-STAT	DSC1	-1.3090681	0.00014888705
JAK-STAT	PIK3AP1	1.9394377	0.00015442954
JAK-STAT	DNAJA1	2.2545617	0.00016061611
JAK-STAT	BAZ2A	0.58372474	0.00016426458
JAK-STAT	ATP10A	1.1406465	0.0001655721
JAK-STAT	CEP97	-1.0120368	0.00016870801
JAK-STAT	CPEB3	0.9290225	0.00018282361
JAK-STAT	FMR1	1.3077596	0.00018368085
JAK-STAT	DCP1A	1.6321084	0.00018743075
JAK-STAT	TMEM168	-1.3086857	0.00019028352
JAK-STAT	PSME1	2.2892513	0.00019052037
JAK-STAT	BTN3A2	2.22246	0.00019338791
JAK-STAT	ANGPTL1	1.2217461	0.00019695991
JAK-STAT	LMO2	1.6475244	0.00019906453
JAK-STAT	RP2	1.1255524	0.00019909177
JAK-STAT	OR51L1	1.1861761	0.00019956577
JAK-STAT	CTRL	0.7554875	0.0002181787
JAK-STAT	DYNLT1	1.6925741	0.00021865439
JAK-STAT	BCL2L13	0.81544423	0.00022069894
JAK-STAT	GTF2B	1.492047	0.00022257774
JAK-STAT	LGALS8	1.1381032	0.00022337056
JAK-STAT	SBNO1	-0.69195867	0.00023351693
JAK-STAT	PDZD8	-1.3126187	0.00028312998
JAK-STAT	AZI2	1.0377121	0.00028671583
JAK-STAT	STEAP4	2.1446562	0.0002952102
JAK-STAT	ATPSCKMT	-1.4088532	0.00030068005
JAK-STAT	PARP8	1.2271053	0.00030435968
JAK-STAT	LYN	1.9879264	0.00031717354
JAK-STAT	SBNO2	0.99619424	0.00032567873
JAK-STAT	MED25	0.6245139	0.0003411626
JAK-STAT	KLF12	-0.6549101	0.00034877742
JAK-STAT	CDC14A	-0.6394663	0.00034999094
JAK-STAT	OTUD4	1.0081129	0.00035190524
JAK-STAT	FRMD4B	0.8958776	0.00036365475
JAK-STAT	CIITA	0.6918439	0.0003738844
JAK-STAT	RFX5	1.4401236	0.0003774591
JAK-STAT	GNG5	1.092233	0.00038958556
JAK-STAT	PGLYRP4	0.7905595	0.00039332762
JAK-STAT	C6orf62	1.3163295	0.00039468255
JAK-STAT	SCLT1	1.4511589	0.00040758916
JAK-STAT	PSMA2	1.0956427	0.00041047847
JAK-STAT	LRRC3	0.83093554	0.00041524816
JAK-STAT	DNAAF11	-0.85171956	0.00043736416
JAK-STAT	ZNF677	-0.68455505	0.00043923839
JAK-STAT	TAPBPL	1.6518888	0.00044084937
JAK-STAT	NUDT3	-0.9477477	0.00044169478
JAK-STAT	MDGA1	0.69539773	0.0004428958
JAK-STAT	TRIP11	-0.7344352	0.000443403
JAK-STAT	MPHOSPH9	-1.3280554	0.00044584236
JAK-STAT	HLA-B	3.7511072	0.00044799835
JAK-STAT	ZNF568	-0.6044047	0.00046740432
JAK-STAT	INTS12	1.1305895	0.00047356565
JAK-STAT	SCO2	1.4452819	0.0004747969
JAK-STAT	TTC3	-3.056693	0.0004943517
JAK-STAT	VSIG10L	1.523389	0.00050851516
JAK-STAT	DYNC2H1	-0.8800715	0.00051116874
JAK-STAT	STAT3	1.2524575	0.00052077975
JAK-STAT	CAND2	0.65244305	0.0005264315
JAK-STAT	PI4K2B	4.137258	0.0005308542
JAK-STAT	GPATCH11	-1.7998083	0.00053431105
JAK-STAT	SOCS3	1.9144831	0.0005372548
JAK-STAT	C3orf18	-0.6534639	0.0005605752
JAK-STAT	KIAA0040	1.7053382	0.0005610921
JAK-STAT	SCN8A	-0.46643603	0.00056335813
JAK-STAT	ARHGAP20	0.91930085	0.00058058463
JAK-STAT	CD164	0.9982807	0.0005862873
JAK-STAT	MYCBP2	0.9677307	0.0006304151
JAK-STAT	IL1RN	1.9914085	0.0006379421
JAK-STAT	SCYL3	1.218226	0.00064141484
JAK-STAT	APPL2	-1.4976149	0.0006516145
JAK-STAT	KRT1	-1.039694	0.0006555168
JAK-STAT	LHFPL7	-0.9553618	0.0006592047
JAK-STAT	STUM	-0.442057	0.00066276506
JAK-STAT	NBN	1.5993019	0.0006644634
JAK-STAT	CEP290	-0.75139374	0.00066613604
JAK-STAT	ZNF808	-1.0799986	0.00066927087
JAK-STAT	NECTIN2	1.0764961	0.0006750667
JAK-STAT	UBFD1	0.8905304	0.00067969837
JAK-STAT	GBP3	4.1008124	0.00069679786
JAK-STAT	UGT2B10	-1.8080904	0.00070147426
JAK-STAT	CCDC68	1.2928735	0.0007046083
JAK-STAT	ZNF248	-0.8707472	0.00070675754
JAK-STAT	ATXN2	-0.8620105	0.0007116475
JAK-STAT	HAO2	-0.46109173	0.00071872165
JAK-STAT	BAK1	1.3356215	0.0007187246
JAK-STAT	ADGRA3	-0.98415786	0.00072664634
JAK-STAT	HBB	-0.70532995	0.0007288622
JAK-STAT	HCP5	1.4103258	0.0007385046
JAK-STAT	MAP2	1.4329493	0.00074310036
JAK-STAT	SPANXN4	-0.7911859	0.00075527275
JAK-STAT	EML5	-0.78566253	0.0007568005
JAK-STAT	CHD9	-0.8972391	0.0007745903
JAK-STAT	PTGDR	-0.41444874	0.00077971176
JAK-STAT	PATL1	1.3159025	0.0007814781
JAK-STAT	CGAS	1.4552426	0.0007979253
JAK-STAT	CLDN23	1.0001961	0.0008211211
JAK-STAT	MPP7	-1.260558	0.00082450197
JAK-STAT	CSNK1G1	0.7526079	0.00082535786
JAK-STAT	ANKRD62	0.85038036	0.00083371176
JAK-STAT	KCT2	0.940332	0.00083681935
JAK-STAT	PIK3C2G	-0.667412	0.00084511685
JAK-STAT	TGFBRAP1	-0.8732799	0.00086284854
JAK-STAT	FLT3LG	0.99720377	0.0008708652
JAK-STAT	TTC39B	1.2405174	0.0008882523
JAK-STAT	MAB21L2	0.8019088	0.0008945377
JAK-STAT	SLC6A14	1.6933392	0.0009142075
JAK-STAT	EXPH5	-0.95108944	0.0009620015
JAK-STAT	FBXO39	0.5947599	0.000981484
JAK-STAT	ANKRD22	2.1815884	0.0010223059
JAK-STAT	VPS9D1	0.9136268	0.0010480729
JAK-STAT	TAS2R31	-2.3768232	0.0010509292
JAK-STAT	ZMYND11	-0.73795205	0.0010575554
JAK-STAT	SPSB1	1.710252	0.0010625662
JAK-STAT	SLC38A5	2.0272098	0.0010747616
JAK-STAT	ACSM5	0.45646343	0.0010912195
JAK-STAT	CCR8	0.5883655	0.0010918663
JAK-STAT	RBM43	1.7529339	0.001107756
JAK-STAT	CHP2	-0.49491534	0.0011181526
JAK-STAT	SPTLC2	0.8367	0.0011334694
JAK-STAT	APOBEC3D	0.69096744	0.0011390856
JAK-STAT	ZNF10	-0.64511985	0.0011669361
JAK-STAT	UBA7	3.1217782	0.001181964
JAK-STAT	CCND3	1.2068915	0.0011879884
JAK-STAT	STX11	1.8341256	0.0011999338
JAK-STAT	UGT3A1	-0.5158986	0.0012024282
JAK-STAT	CLEC2B	1.4644184	0.0012177577
JAK-STAT	AKAP9	-0.9615572	0.0012442438
JAK-STAT	CREM	1.3280646	0.0012485149
JAK-STAT	CARD11	0.70480263	0.0012713271
JAK-STAT	TAS2R19	-0.64602697	0.001276091
JAK-STAT	LRRTM2	0.7918232	0.0012986503
JAK-STAT	SIK2	-0.657935	0.0013212437
JAK-STAT	TTC38	0.59241205	0.0013242393
JAK-STAT	DAPP1	1.2296727	0.0013475745
JAK-STAT	HELB	1.0347275	0.0013583043
JAK-STAT	GPR180	1.5229527	0.001366916
JAK-STAT	IFNLR1	0.84969586	0.0013811917
JAK-STAT	ERAP1	0.93243325	0.0013813754
JAK-STAT	HNRNPA0	-0.98347485	0.0013830173
JAK-STAT	CYREN	-0.9940143	0.0013947964
JAK-STAT	F13B	-0.560884	0.0014038883
JAK-STAT	LGI1	-0.65468407	0.001404123
JAK-STAT	S1PR1	-0.9339222	0.0014048277
JAK-STAT	IFI30	5.5693293	0.0014121407
JAK-STAT	KRT24	0.71476704	0.0014199552
JAK-STAT	OCR1	-0.9549002	0.0014294701
JAK-STAT	SOS2	-0.89623046	0.0014463281
JAK-STAT	MAD2L1BP	0.8672034	0.001455778
JAK-STAT	PREPL	-1.0206513	0.001463157
JAK-STAT	JADE2	0.97459257	0.0014666946
JAK-STAT	IL36RN	0.65612715	0.001488657
JAK-STAT	P2RY8	-1.3356843	0.0015318338
JAK-STAT	APC	-0.7444049	0.0015341283
JAK-STAT	DYRK4	0.92102474	0.0015348787
JAK-STAT	LRCH2	1.5201969	0.0015384606
JAK-STAT	TAS2R20	-1.8032818	0.0015624675
JAK-STAT	FLVCR2	0.9497042	0.0015627204
JAK-STAT	NNMT	1.8245006	0.0015715151
JAK-STAT	RDH16	-0.580867	0.0015980605
JAK-STAT	ZRSR2	0.64922655	0.0016087583
JAK-STAT	CASD1	-0.7658359	0.0016183816
JAK-STAT	C1QB	0.6918628	0.0016941909
JAK-STAT	CHRNA6	0.6752651	0.0017015218
JAK-STAT	AKAP11	-0.8681717	0.0017046848
JAK-STAT	CD52	-0.78083533	0.001710062
JAK-STAT	ELF1	1.3755113	0.0017126935
JAK-STAT	RNASE10	0.6660392	0.0017153628
JAK-STAT	MAPKAPK5-AS1	-0.92431253	0.0017252621
JAK-STAT	ZFP37	-0.80617946	0.0017393243
JAK-STAT	CTSO	1.7188889	0.001740708
JAK-STAT	PPA1	1.4193742	0.0017914922
JAK-STAT	CYTH1	0.8065802	0.001814457
JAK-STAT	CLUHP3	0.7789369	0.001816387
JAK-STAT	FAM20A	1.2011132	0.0018176782
JAK-STAT	SLC17A3	-0.55423254	0.0018282976
JAK-STAT	FAS	2.0812478	0.001831847
JAK-STAT	VSNL1	1.3174516	0.0018436678
JAK-STAT	HS3ST1	0.88783675	0.0018600761
JAK-STAT	RALA	1.3861909	0.001867293
JAK-STAT	TAT	-0.4068104	0.0018883145
JAK-STAT	OSBPL8	-1.0060571	0.0018941078
JAK-STAT	AGAP1	-0.9901599	0.0019143829
JAK-STAT	ATM	-0.94251966	0.0019415362
JAK-STAT	FAHD2A	-0.55730134	0.0019420243
JAK-STAT	PBX3	-1.2494843	0.0019435222
JAK-STAT	HM13	0.7915942	0.00196075
JAK-STAT	PRRG1	1.1390966	0.0019729694
JAK-STAT	PARP4	1.1549565	0.0019768847
JAK-STAT	CCDC66	-0.91208535	0.001996694
JAK-STAT	NOS2	0.50932294	0.002004531
JAK-STAT	ARHGAP35	-0.7111277	0.0020233511
JAK-STAT	C1QC	0.7141638	0.0020248713
JAK-STAT	PGAP4	-0.82597965	0.0020359876
JAK-STAT	PABPC4	-1.0293847	0.0020459995
JAK-STAT	ANKMY1	-0.33512706	0.0020545358
JAK-STAT	NAT8	1.7463704	0.0020621775
JAK-STAT	KRT78	0.63726	0.0020786377
JAK-STAT	CD53	0.44587204	0.002079055
JAK-STAT	PREX2	-0.36601102	0.0020906723
JAK-STAT	RHOC	1.4632648	0.0020983852
JAK-STAT	C3orf38	1.1243813	0.0021027836
JAK-STAT	MUCL1	1.0005867	0.002106101
JAK-STAT	PRM2	-0.4983145	0.0021099253
JAK-STAT	RNF166	-1.4656256	0.0021134482
JAK-STAT	ACOT12	-0.63928634	0.0021260174
JAK-STAT	NAP1L1	-0.8333824	0.0021354298
JAK-STAT	SMG7	0.5105658	0.002159295
JAK-STAT	KARS1	1.0221701	0.002166224
JAK-STAT	BATF3	1.2611892	0.0022398052
JAK-STAT	OR2A4	1.0192447	0.0022441105
JAK-STAT	ARMCX4	-0.4376679	0.0022450644
JAK-STAT	ACP2	1.1737064	0.0022495822
JAK-STAT	CDKL3	-0.5484839	0.0022662543
JAK-STAT	ZBED5	-0.6223346	0.00227081
JAK-STAT	CEP120	-1.4118304	0.0022976913
JAK-STAT	ARHGEF5	0.70332295	0.0023142914
JAK-STAT	CD40	1.2932562	0.0023327407
JAK-STAT	TFCP2L1	-0.992824	0.0023335004
JAK-STAT	GPD2	1.2242326	0.002334833
JAK-STAT	IGHV1-69	0.8749854	0.002343359
JAK-STAT	CDK18	1.1284666	0.002358006
JAK-STAT	CRTAP	-0.8727681	0.0023819692
JAK-STAT	IFIT1B	0.9307619	0.0023858624
JAK-STAT	H2AC18	0.9697718	0.0024205789
JAK-STAT	AVPR1A	-0.27725738	0.0024997403
JAK-STAT	STK33	-0.7141591	0.002507251
JAK-STAT	ADPRH	0.66515553	0.0025375413
JAK-STAT	CLIC2	1.2701128	0.0025474934
JAK-STAT	PTPRA	0.6544654	0.0025549722
JAK-STAT	DDX23	0.83575964	0.0025606705
JAK-STAT	RRAGC	0.90300936	0.002563695
JAK-STAT	IL12RB1	0.39787045	0.0025649285
JAK-STAT	SMCHD1	0.9015412	0.0025801093
JAK-STAT	HERC1	-0.7410418	0.0025916197
JAK-STAT	KRT23	1.2157508	0.0026251231
JAK-STAT	SQOR	2.1479712	0.0026408604
JAK-STAT	CMTM4	-0.9953373	0.0026653223
JAK-STAT	STRA8	-0.7469376	0.0026891958
JAK-STAT	ZNF267	1.6073831	0.0026961733
JAK-STAT	SRD5A2	-0.4141324	0.0026980485
JAK-STAT	DEFB116	0.80794734	0.002708714
JAK-STAT	TRIM15	0.53042084	0.0027141983
JAK-STAT	FASLG	0.7550501	0.0027160281
JAK-STAT	MIER1	0.771069	0.0027197825
JAK-STAT	TAF1	-0.44098476	0.0027320914
JAK-STAT	TAPBP	1.2707055	0.002737197
JAK-STAT	FAM171A1	-1.173602	0.0027673265
JAK-STAT	PTGR3	-1.0712631	0.002778965
JAK-STAT	OPTN	1.9716294	0.0028168177
JAK-STAT	ZNF672	0.5268863	0.0028245025
JAK-STAT	AGTPBP1	-0.91631097	0.0028613077
JAK-STAT	ESYT1	-0.8673333	0.0028954323
JAK-STAT	RRBP1	0.6644405	0.0029297124
JAK-STAT	CD226	0.6225346	0.0029694154
JAK-STAT	SFT2D2	0.8032633	0.0029935443
JAK-STAT	SMO	-0.56307745	0.0030079358
JAK-STAT	RIMBP3	-1.654451	0.003011302
JAK-STAT	NDST2	0.629077	0.0030255083
JAK-STAT	PLA2G3	0.6624528	0.0030897588
JAK-STAT	SLC22A3	-0.64933354	0.0031041375
JAK-STAT	GUSBP11	-0.4549187	0.003117447
JAK-STAT	OR14C36	0.9297228	0.0031331338
JAK-STAT	C18orf25	0.61305434	0.0031421506
JAK-STAT	PDGFRA	0.5682241	0.0031563123
JAK-STAT	OR6K6	-0.7940877	0.003166572
JAK-STAT	IRAK1BP1	-1.4945492	0.0031815975
JAK-STAT	BLVRA	0.74927324	0.0031902096
JAK-STAT	BEST3	0.44194698	0.0032212592
JAK-STAT	PTPN2	0.6129204	0.00323005
JAK-STAT	SEC24D	0.9374688	0.0032482638
JAK-STAT	NT5DC2	-0.96106696	0.003257083
JAK-STAT	LNPEP	0.8520758	0.0032766573
