sampleID	hgncSymbol	geneID	pValue	padjust	zScore	l2fc	rawcounts	meanRawcounts	normcounts	meanCorrected	theta	aberrant	AberrantBySample	AberrantByGene	padj_rank	padjust_Sample_specific_genes	padjust_Test_subset	foldChange	HPO_label_overlap	HPO_id_overlap	Ngenes_per_pheno	Nphenos_gene
HG00126	PPIAP1	ENSG00000215351.3_4	1	1	0.3	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	PRMT2	ENSG00000160310.17_2	0.0522753297646796	1	1.82	0.27	1468	1056.6	1265.36	1048.17	104.75	TRUE	161	10	81		1	1.21				
HG00126	PSMD4P1	ENSG00000223741.1_4	0.205306796044375	1	1.17	0.58	17	11.1	16.92	11.12	18.99	TRUE	161	10	81			1.49				
HG00126	RHOT1P2	ENSG00000203616.2_4	0.775440471668777	1	0.39	0.16	11	7.9	8.42	7.62	25.78	TRUE	161	10	81			1.12				
HG00126	RIPK4	ENSG00000183421.11_2	1	1	-0.42	-0.45	0	1.9	0	1.24	1000	TRUE	161	10	81			0.73				
HG00126	RPL10P1	ENSG00000217026.3_2	0.0990422325157631	1	-1.66	-0.68	341	574.4	356.4	573.18	16.19	TRUE	161	10	81			0.62				
HG00126	RPL23AP3	ENSG00000214914.3_2	0.32543067259599	1	-1.69	-0.55	7	18.1	10.96	17.03	1000	TRUE	161	10	81			0.68				
HG00126	RPL23AP4	ENSG00000212932.3_2	0.173427924937232	1	-1.55	-0.73	13	25.6	14.62	25.07	21.2	TRUE	161	10	81			0.6				
HG00126	RPL31P1	ENSG00000214326.2_2	0.775987267256116	1	0.86	0.36	2	0.9	1.26	0.81	1000	TRUE	161	10	81			1.28				
HG00126	RPL34P3	ENSG00000223671.2_2	1	1	-0.03	-0.06	0	0.2	0	0.21	1000	TRUE	161	10	81			0.96				
HG00126	RPL37P4	ENSG00000230198.1_2	1	1	-0.54	-0.43	0	0.5	0	0.42	5.03	TRUE	161	10	81			0.74				
HG00126	RPL3P1	ENSG00000228149.1_2	0.176564270788921	1	-1.39	-0.31	84	114.9	90.67	112.73	84.77	TRUE	161	10	81			0.81				
HG00126	RPL8P2	ENSG00000225267.1_2	0.895729139993385	1	0.17	0.02	150	167.6	167.84	165.16	35.14	TRUE	161	10	81			1.01				
HG00126	RPS5P2	ENSG00000224598.1_2	0.617153393450575	1	-0.69	-0.34	8	11	8.25	10.88	54.84	TRUE	161	10	81			0.79				
HG00126	RRP1	ENSG00000160214.12_2	0.83053912395714	1	0.23	0.03	1332	1357.3	1360.4	1335.68	114.29	TRUE	161	10	81		1	1.02				
HG00126	S100B	ENSG00000160307.9_2	1	1	-0.58	-0.25	0	0.2	0	0.21	1000	TRUE	161	10	81			0.84				
HG00126	SETD4	ENSG00000185917.13_4	0.903544927886424	1	-0.72	-0.51	1	4.1	1.89	3.49	1000	TRUE	161	10	81			0.7				
HG00126	SH3BGR	ENSG00000185437.13_4	0.707034329716513	1	-0.62	-0.13	27	29.1	26.08	28.91	1000	TRUE	161	10	81			0.91				
HG00126	SLC19A1	ENSG00000173638.18_4	0.563864028583007	1	0.58	0.15	954	672.4	724.68	653.99	25.03	TRUE	161	10	81		1	1.11				
HG00126	SLC37A1	ENSG00000160190.13_5	1	1	-0.53	-0.41	0	0.5	0	0.47	1000	TRUE	161	10	81			0.75				
HG00126	SLC5A3	ENSG00000198743.6_3	0.863679840400586	1	-0.15	-0.03	2757	2541.5	2444.6	2503.95	80.92	TRUE	161	10	81		1	0.98				
HG00126	SLC6A6P1	ENSG00000226818.1_4	1	1	0.2	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	SMIM11A	ENSG00000205670.10_3	1	1	0.04	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	SMIM11B	ENSG00000273590.4_3	1	1	0.04	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00126	SMIM34B	ENSG00000278961.2_6	1	1	-0.56	-0.57	0	0.5	0	0.47	0.69	TRUE	161	10	81			0.67				
HG00126	SPATC1L	ENSG00000160284.14_2	0.197968760580239	1	1.14	0.26	410	240	269.36	225.11	51.42	TRUE	161	10	81			1.2				
HG00126	TEKT4P2	ENSG00000188681.11_2	0.805489853213796	1	-0.19	-0.17	187	203	177.81	200.04	10.35	TRUE	161	10	81			0.89				
HG00126	TERF1P1	ENSG00000173231.6_4	0.44486088264607	1	0.96	0.31	15	10.9	13.23	10.39	1000	TRUE	161	10	81			1.24				
HG00126	TPT1P1	ENSG00000234107.1_4	0.908908275428326	1	0.78	0.12	7	17.1	15.49	14.12	1000	TRUE	161	10	81			1.09				
HG00126	TPTE	ENSG00000166157.12	0.19145264995898	1	1.49	0.89	4	1.1	2.37	0.89	47.72	TRUE	161	10	81			1.85				
HG00126	TRPM2	ENSG00000142185.16_5	0.605979899398833	1	-0.74	-0.97	1	2.3	0.7	2.01	3.91	TRUE	161	10	81			0.51				
HG00126	TSPEAR	ENSG00000175894.16_5	0.208725198574038	1	1.57	0.94	4	0.8	1.96	0.63	5.06	TRUE	161	10	81			1.92				
HG00126	TSPEAR-AS2	ENSG00000182912.6_4	0.721111103647936	1	-0.73	-0.52	2	2	1.1	1.77	1000	TRUE	161	10	81			0.7				
HG00126	U2AF1	ENSG00000160201.11_3	0.216648033508332	1	1.19	0.17	3371	3233.6	3557.28	3150.62	97.69	TRUE	161	10	81		1	1.13				
HG00126	U2AF1L5	ENSG00000275895.6_4	0.212165749529655	1	1.2	0.18	3365	3220.7	3547.08	3137.58	97.56	TRUE	161	10	81		1	1.13				
HG00126	UMODL1-AS1	ENSG00000184385.2_4	0.358565174199124	1	1.31	0.71	3	1.5	2.76	1.36	1000	TRUE	161	10	81			1.64				
HG00126	URB1	ENSG00000142207.6_2	0.679307132834775	1	0.41	0.05	1791	1392	1372.94	1327.3	142.92	TRUE	161	10	81		1	1.04				
HG00126	VPS26C	ENSG00000157538.13_3	0.740599225398931	1	0.32	0.04	2327	1900.7	1957.41	1901.16	108.01	TRUE	161	10	81		1	1.03				
HG00126	WRB	ENSG00000182093.15_3	0.0907665791233357	1	-1.63	-0.37	104	138.3	104.17	134.78	86.89	TRUE	161	10	81		1	0.77				
HG00126	WRB-SH3BGR	ENSG00000285815.1_1	0.0290459348389454	1	-2.16	-0.44	89	122	88.24	120.76	126.92	TRUE	161	10	81		1	0.74				
HG00126	ZNF355P	ENSG00000168122.4_2	0.820827956160206	1	1.18	0.39	1	0.3	1.05	0.27	1000	TRUE	161	10	81			1.31				
HG00132	AATBC	ENSG00000215458.8_5	1	1	-0.03	-0.14	2	16.2	10.83	12.26	8.37	TRUE	161	10	81			0.91				
HG00132	ABCG1	ENSG00000160179.18_5	0.271632833240211	1	-1.04	-0.5	150	198.8	141.68	200.88	14.36	TRUE	161	10	81			0.71				
HG00132	AF015262.1	ENSG00000234703.1_5	1	1	0.22	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	AF121897.1	ENSG00000235012.1_5	1	1	0.13	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	AF127577.1	ENSG00000229047.1_5	0.494525473553455	1	0.65	0.17	68	67.7	74.42	65.85	71.34	TRUE	161	10	81			1.13				
HG00132	AF127577.2	ENSG00000231201.1_5	1	1	-0.41	-0.33	0	0.3	0	0.29	1.04	TRUE	161	10	81			0.8				
HG00132	AF127577.6	ENSG00000279390.1_5	1	1	0	-0.09	0	0.6	0	0.41	1000	TRUE	161	10	81			0.94				
HG00132	AF129408.1	ENSG00000272991.1_5	1	1	0.19	-0.01	11	12.8	12.14	11.88	1000	TRUE	161	10	81			0.99				
HG00132	AF165147.1	ENSG00000232855.6_6	1	1	-0.49	-0.46	0	0.9	0	0.83	1000	TRUE	161	10	81			0.73				
HG00132	AF254983.1	ENSG00000273840.1_5	0.614301724948518	1	0.87	0.44	3	1.1	1.55	0.89	47.72	TRUE	161	10	81			1.36				
HG00132	AJ011931.1	ENSG00000276633.1_3	0.658765399114074	1	1.29	0.51	1	0.8	1.64	0.65	1000	TRUE	161	10	81			1.42				
HG00132	AJ239328.1	ENSG00000280604.1_5	1	1	0.36	0.11	2	4.1	3.5	3.14	7.99	TRUE	161	10	81			1.08				
HG00132	AP000146.1	ENSG00000230379.5_5	0.518158682919576	1	1.54	0.62	1	0.4	1.09	0.36	1000	TRUE	161	10	81			1.54				
HG00132	AP000229.1	ENSG00000273492.5_6	1	1	-0.07	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	AP000265.1	ENSG00000261610.1_2	1	1	-0.36	-0.31	0	0.7	0	0.6	1000	TRUE	161	10	81			0.81				
HG00132	AP000281.1	ENSG00000224427.1_2	0.650305798772123	1	0.64	0.27	8	2.9	3.24	2.58	1000	TRUE	161	10	81			1.21				
HG00132	AP000295.1	ENSG00000249624.9_6	0.859395028305636	1	-0.14	-0.05	3094	2517.7	2440.34	2518.32	52.76	TRUE	161	10	81			0.97				
HG00132	AP000311.1	ENSG00000249209.2_6	0.350554577774463	1	-0.75	-0.74	43	32.7	16.38	27.67	5.74	TRUE	161	10	81		1	0.6				
HG00132	AP000317.2	ENSG00000272657.1_6	0.24252556208903	1	-1.27	-0.6	35	101.9	62.73	95.66	14.16	TRUE	161	10	81			0.66				
HG00132	AP000568.1	ENSG00000229336.1_5	0.936536296649476	1	0.32	0.1	6	10.5	10.81	9.95	32.17	TRUE	161	10	81			1.07				
HG00132	AP000569.1	ENSG00000273102.1_5	0.875581347225342	1	0.41	0.12	7	6.2	5.27	4.72	12.87	TRUE	161	10	81			1.09				
HG00132	AP000688.4	ENSG00000236677.1_5	1	1	0.22	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	AP000695.1	ENSG00000230479.1_6	0.781982085242593	1	0.65	0.2	7	5.3	5.9	5.08	1000	TRUE	161	10	81			1.15				
HG00132	AP000695.1_2	ENSG00000267976.1	0.75605201206995	1	0.43	0.14	16	18.4	19.79	18.16	745.98	TRUE	161	10	81			1.1				
HG00132	AP000695.2	ENSG00000233818.1_6	0.643742908269898	1	0.92	0.43	1	0.3	1.13	0.31	0.95	TRUE	161	10	81			1.35				
HG00132	AP000695.3	ENSG00000279365.1_6	0.75605201206995	1	0.43	0.14	16	18.4	19.79	18.16	745.98	TRUE	161	10	81			1.1				
HG00132	AP000704.1	ENSG00000224790.2_6	1	1	0.12	-0.07	4	3.9	3.35	3.46	11.36	TRUE	161	10	81			0.95				
HG00132	AP000962.1	ENSG00000269950.1_5	1	1	0.18	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	AP001043.1	ENSG00000205622.9_6	1	1	0.68	0.19	1	0.6	0.89	0.45	1000	TRUE	161	10	81			1.14				
HG00132	AP001055.1	ENSG00000267913.1	1	1	0.16	-0.04	0	2.3	0	0.99	1000	TRUE	161	10	81			0.97				
HG00132	AP001056.2	ENSG00000285413.1_2	1	1	-0.57	-0.39	1	1.3	0.67	0.98	1000	TRUE	161	10	81			0.76				
HG00132	AP001062.1	ENSG00000184441.4_5	0.0376316372434859	1	-2.18	-1.34	8	37.9	13.07	35.59	13.37	TRUE	161	10	81			0.4				
HG00132	AP001062.1_2	ENSG00000255902.1	0.126457912161152	1	-2	-1.12	3	16.3	5.86	14.79	60.74	TRUE	161	10	81			0.46				
HG00132	AP001341.1	ENSG00000222042.1_5	1	1	-0.01	-0.12	2	5.2	4.22	4.74	1000	TRUE	161	10	81			0.92				
HG00132	AP001412.1	ENSG00000272948.2_4	1	1	-0.58	-0.22	0	0.6	0	0.47	1000	TRUE	161	10	81			0.86				
HG00132	AP001468.1	ENSG00000228404.1_5	0.361304395837479	1	1	0.47	11	11.4	14.52	10.22	25.68	TRUE	161	10	81			1.39				
HG00132	AP001469.3	ENSG00000239415.1_6	1	1	0.14	0	64	49.8	48.28	47.78	166.53	TRUE	161	10	81			1				
HG00132	AP001505.1	ENSG00000276529.1_5	0.557252593880861	1	-0.54	-0.23	32	27.9	23.32	27.23	43.94	TRUE	161	10	81			0.85				
HG00132	AP001615.1	ENSG00000236883.1_5	1	1	-0.38	-0.28	0	1.2	0	0.59	1000	TRUE	161	10	81			0.82				
HG00132	AP001625.2	ENSG00000235772.1_5	0.445549150048643	1	1.11	0.67	2	2.5	4.49	1.99	1000	TRUE	161	10	81			1.59				
HG00132	AP001626.1	ENSG00000235023.1_5	1	1	0.54	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	AP001627.1	ENSG00000225731.1_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	APP	ENSG00000142192.20_5	0.317038987422417	1	-0.93	-0.34	1861	2531.3	1990.22	2522.02	22.44	TRUE	161	10	81		1	0.79				
HG00132	ATP5PO	ENSG00000241837.6_4	0.242897702870106	1	-1.08	-0.7	47	37.3	20.06	32.82	9.47	TRUE	161	10	81			0.62				
HG00132	B3GALT5	ENSG00000183778.17_4	0.592611715081356	1	1.16	0.52	2	0.6	1.24	0.45	1000	TRUE	161	10	81			1.43				
HG00132	BACH1	ENSG00000156273.15_5	1	1	-1.41	-0.02	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00132	BAGE2	ENSG00000187172.15_4	0.614301724948518	1	0.87	0.44	3	1.1	1.55	0.89	47.72	TRUE	161	10	81			1.36				
HG00132	BRWD1	ENSG00000185658.13_4	0.563182271389155	1	0.7	0.21	19	20.3	22.43	18.74	1000	TRUE	161	10	81			1.16				
HG00132	BRWD1-IT2	ENSG00000255568.2	1	1	0.18	0.02	5	4.2	4.07	3.99	1000	TRUE	161	10	81			1.01				
HG00132	BTG3	ENSG00000154640.14_3	0.497955334314972	1	0.66	0.16	1146	865	958.59	859.82	32.36	TRUE	161	10	81		1	1.12				
HG00132	BTG3-AS1	ENSG00000280594.1_3	0.671592142060009	1	-0.48	-0.51	10	28.6	18.59	27.21	4.66	TRUE	161	10	81			0.7				
HG00132	CFAP410	ENSG00000160226.15_4	0.0498638997753626	1	-2.03	-1.06	14	44.9	19.66	42.64	16.64	TRUE	161	10	81			0.48	Abnormality of the femoral metaphysis, Abnormality of lower-limb metaphyses	HP:0006489, HP:0006490	18, 19	173
HG00132	CHODL	ENSG00000154645.13_3	0.799193900819157	1	0.39	0.11	15	9.6	9.97	9.13	4.49	TRUE	161	10	81			1.08				
HG00132	CLDN14	ENSG00000159261.10_4	0.700310607381494	1	-0.4	-0.29	33	70	54.57	67.4	8.72	TRUE	161	10	81		1	0.82				
HG00132	CLIC6	ENSG00000159212.12_2	0.474295068094105	1	-0.67	-0.58	522	593.3	361.18	541.57	5.26	TRUE	161	10	81			0.67				
HG00132	COL18A1	ENSG00000182871.14_3	0.80781758971807	1	-0.25	-0.12	39	56.6	50.58	55.06	29.09	TRUE	161	10	81			0.92				
HG00132	COL6A1	ENSG00000142156.14_2	0.106896977536152	1	-1.66	-1.13	4	16.2	5.81	14.5	26.77	TRUE	161	10	81			0.46				
HG00132	CR382287.1	ENSG00000279062.1_5	0.808308178094448	1	-0.77	-0.45	2	1.8	1.11	1.7	1000	TRUE	161	10	81			0.73				
HG00132	CR392039.2	ENSG00000279414.1_5	1	1	-0.34	0	0	0.2	0	0.11	1000	TRUE	161	10	81			1				
HG00132	CR392039.4	ENSG00000279720.1_5	1	1	0.02	-0.02	7	5.7	5.13	5.34	1000	TRUE	161	10	81			0.99				
HG00132	CU639417.4	ENSG00000280179.1_5	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	CXADRP1	ENSG00000214319.2_4	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00132	CYYR1	ENSG00000166265.11_2	1	1	0.38	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	DOP1B	ENSG00000142197.12_4	1	1	0.13	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	EIF3FP1	ENSG00000275945.1_4	0.816380338835077	1	0.26	0.07	86	55.3	55.57	53.08	15.34	TRUE	161	10	81			1.05				
HG00132	ETS2	ENSG00000157557.11_3	0.160750460693114	1	1.31	0.35	247	158.9	200.42	156.65	32.28	TRUE	161	10	81			1.27				
HG00132	EVA1C	ENSG00000166979.12_3	1	1	-0.93	-0.01	0	0.2	0	0.12	1000	TRUE	161	10	81			0.99				
HG00132	EXOSC3P1	ENSG00000229007.1_4	0.220614703393986	1	-1.12	-0.34	84	56.4	40.96	51.88	49.97	TRUE	161	10	81			0.79				
HG00132	EZH2P1	ENSG00000231300.1_4	0.374694158393103	1	-0.81	-0.22	92	63.2	50.87	59.05	69.37	TRUE	161	10	81			0.86				
HG00132	FAM207CP	ENSG00000232797.1_4	0.938532279889141	1	0.58	0.24	1	1	1.29	0.75	3.54	TRUE	161	10	81			1.18				
HG00132	FAM243A	ENSG00000222018.1_3	0.760198803221403	1	0.48	0.2	8	5.2	5.72	4.98	49.8	TRUE	161	10	81			1.15				
HG00132	FAM243B	ENSG00000277277.3_5	0.790703486647349	1	0.45	0.17	9	6	6.5	5.73	29.11	TRUE	161	10	81			1.13				
HG00132	FP236240.2	ENSG00000279226.1_5	1	1	-0.37	-0.33	0	0.4	0	0.39	1000	TRUE	161	10	81			0.8				
HG00132	FP475955.3	ENSG00000279998.1_5	1	1	0.14	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00132	FP565260.2	ENSG00000276612.3_6	0.0908016398656959	1	-1.59	-0.11	2322	2040.7	1861.97	2015.75	592.52	TRUE	161	10	81			0.93				
HG00132	FP565260.5	ENSG00000279687.1_5	1	1	-0.32	-0.17	1	0.8	0.65	0.58	1000	TRUE	161	10	81			0.89				
HG00132	GAPDHP14	ENSG00000236056.1_2	0.795783724738604	1	0.48	0.19	7	6.1	6.98	6.17	291.14	TRUE	161	10	81			1.14				
HG00132	GATD3A	ENSG00000160221.17_5	0.0715095115186188	1	-1.73	-0.15	2612	2535.5	2263.95	2518.82	340.07	TRUE	161	10	81		1	0.9				
HG00132	GATD3B	ENSG00000280071.3_6	0.0799803338888902	1	-1.68	-0.15	2533	2421.3	2159.47	2403.87	316.79	TRUE	161	10	81		1	0.9				
HG00132	GPX1P2	ENSG00000215326.3_4	0.121629883064868	1	-1.76	-0.9	8	34.7	15.7	30.78	25.11	TRUE	161	10	81			0.54				
HG00132	H2BFS	ENSG00000234289.5_2	0.107038773582939	1	-1.68	-1.06	24	21.7	7.93	16.67	8.58	TRUE	161	10	81			0.48				
HG00132	H2BFS_2	ENSG00000274559.3_5	0.107038773582939	1	-1.68	-1.06	24	21.7	7.93	16.67	8.58	TRUE	161	10	81			0.48				
HG00132	HLCS	ENSG00000159267.14_3	0.647276440117671	1	-0.41	-0.06	514	431.4	407.53	424.78	182.74	TRUE	161	10	81		1	0.96				
HG00132	HMGN1	ENSG00000205581.10_3	0.796769563867534	1	0.04	-0.2	14	7.6	5.13	5.88	24.41	TRUE	161	10	81		1	0.87				
HG00132	HSF2BP	ENSG00000160207.8_3	0.906774366523999	1	-0.36	-0.29	3	6.1	3.75	5.32	1000	TRUE	161	10	81			0.82				
HG00132	HSPA13	ENSG00000155304.5_2	0.562160955360906	1	0.57	0.18	1894	1256.2	1432.48	1261.04	14.45	TRUE	161	10	81			1.13				
HG00132	HSPD1P7	ENSG00000215005.2_4	0.543968360646308	1	-0.44	-0.16	215	103.7	83.62	93.19	45.06	TRUE	161	10	81			0.9				
HG00132	HUNK	ENSG00000142149.8_3	0.576490714295433	1	0.66	0.24	16	13.5	14.43	12.26	66.57	TRUE	161	10	81			1.18				
HG00132	IFNAR2	ENSG00000159110.19_3	0.863349665710403	1	-0.15	-0.04	3042	2314	2251.91	2308.33	77.23	TRUE	161	10	81			0.97				
HG00132	IL10RB	ENSG00000243646.9_3	0.654128334551432	1	-0.4	-0.1	1769	1487.6	1382.28	1486.3	49.82	TRUE	161	10	81		1	0.93				
HG00132	IL10RB-DT	ENSG00000223799.1_5	0.618510378180314	1	-0.45	-0.1	1254	912.3	843.45	903.36	68.25	TRUE	161	10	81			0.93				
HG00132	ITSN1	ENSG00000205726.14_4	1	1	0.02	-0.01	51	38.9	37.77	38.05	1000	TRUE	161	10	81			0.99				
HG00132	KCNE1	ENSG00000180509.11_4	1	1	0.19	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00132	KCNE1B	ENSG00000276289.4_3	1	1	0.19	0	0	0.2	0	0.12	1000	TRUE	161	10	81			1				
HG00132	KCNJ15	ENSG00000157551.18_5	0.556631547610333	1	0.71	0.35	12	14	17.27	13.23	5.96	TRUE	161	10	81			1.27				
HG00132	LCA5L	ENSG00000157578.13_2	1	1	0.35	0	0	0.5	0	0.21	1000	TRUE	161	10	81			1				
HG00132	LINC00161	ENSG00000226935.6_4	1	1	-1.41	-0.02	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00132	LINC00163	ENSG00000234880.1_4	1	1	-0.05	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	LINC00189	ENSG00000215533.8_3	1	1	-1.41	-0.02	0	0.1	0	0.05	1000	TRUE	161	10	81			0.99				
HG00132	LINC00205	ENSG00000223768.2_3	0.833792818716448	1	-0.16	-0.03	161	142.2	137.54	140.29	495.75	TRUE	161	10	81			0.98				
HG00132	LINC00319	ENSG00000188660.3_4	1	1	0.27	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	LINC00323	ENSG00000226496.2_5	1	1	0.38	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	LINC00334	ENSG00000182586.8_2	0.95423508102952	1	0.25	0.04	24	22.7	22.49	21.81	1000	TRUE	161	10	81			1.03				
HG00132	LINC00515	ENSG00000260583.1_5	0.195796543027461	1	-1.89	-1.3	1	11.6	2.61	9.91	1000	TRUE	161	10	81			0.41				
HG00132	LINC00649	ENSG00000237945.7_4	0.91927014804182	1	-0.08	-0.06	90	101.6	92.91	96.7	30.04	TRUE	161	10	81			0.96				
HG00132	LINC01424	ENSG00000236519.1_5	0.259500877836306	1	-1.63	-0.99	2	6.9	2.7	6.61	1000	TRUE	161	10	81			0.5				
HG00132	LINC01684	ENSG00000237484.5_4	0.503041569172906	1	0.72	0.32	59	38.3	45.82	36.36	6.44	TRUE	161	10	81			1.25				
HG00132	LINC01695	ENSG00000236532.5_4	1	1	0.5	0.13	1	0.2	0.64	0.17	1000	TRUE	161	10	81			1.09				
HG00132	LSS	ENSG00000160285.14_2	0.448595534212618	1	0.79	0.38	17	16.5	20.53	15.55	11.26	TRUE	161	10	81			1.3				
HG00132	MCM3AP	ENSG00000160294.10_3	0.563257389975839	1	0.55	0.05	1005	800.7	819.03	788.22	284.79	TRUE	161	10	81			1.04				
HG00132	MCM3AP-AS1	ENSG00000215424.9_6	0.471491441821093	1	0.81	0.05	770	632.1	645.08	622.13	1000	TRUE	161	10	81			1.04				
HG00132	MRAP	ENSG00000170262.12_3	1	1	0.08	-0.01	43	22.7	20.86	21.17	152.11	TRUE	161	10	81			0.99				
HG00132	MRPS6	ENSG00000243927.5_3	0.394635465286639	1	-0.85	-0.25	110	164	133.62	159.33	38.41	TRUE	161	10	81			0.84				
HG00132	NRIP1	ENSG00000180530.10_3	0.412990665842825	1	0.76	0.19	106	91.8	102.78	89.75	58.22	TRUE	161	10	81			1.14				
HG00132	OLIG1	ENSG00000184221.12_4	0.707211372056547	1	-0.61	-0.69	1	2.9	1.14	2.5	41.22	TRUE	161	10	81			0.62				
HG00132	PCBP3	ENSG00000183570.16_4	0.388602413831764	1	-1.58	-0.72	3	21.2	6.66	13.66	1000	TRUE	161	10	81			0.61				
HG00132	PIGP	ENSG00000185808.13_2	0.816074193457286	1	0.23	0.03	337	325.1	328.33	322.7	235.12	TRUE	161	10	81			1.02				
HG00132	PKNOX1	ENSG00000160199.14_3	0.552251567625307	1	-0.51	-0.07	556	375.2	350.71	367.05	282.85	TRUE	161	10	81		1	0.95				
HG00132	PLAC4	ENSG00000280109.3_5	1	1	-0.86	-0.33	0	1.1	0	0.58	1000	TRUE	161	10	81			0.8				
HG00132	POFUT2	ENSG00000186866.16_2	0.937724280236746	1	-0.09	-0.02	398	392.2	387.21	392.19	173.63	TRUE	161	10	81			0.99				
HG00132	PPIAP1	ENSG00000215351.3_4	1	1	1.31	0	1	0.1	0.54	0.05	1000	TRUE	161	10	81			1				
HG00132	PRMT2	ENSG00000160310.17_2	0.712974769968982	1	-0.34	-0.06	1154	1056.6	1005.65	1048.17	104.75	TRUE	161	10	81		1	0.96				
HG00132	PSMD4P1	ENSG00000223741.1_4	0.733284591904714	1	-0.4	-0.31	8	11.1	8.68	11.12	18.99	TRUE	161	10	81			0.81				
HG00132	RHOT1P2	ENSG00000203616.2_4	0.682715047301486	1	0.44	0.19	16	7.9	8.57	7.62	25.78	TRUE	161	10	81			1.14				
HG00132	RIPK4	ENSG00000183421.11_2	0.508847815502298	1	0.92	0.6	2	1.9	2.57	1.24	1000	TRUE	161	10	81			1.52				
HG00132	RPL10P1	ENSG00000217026.3_2	0.811175621151107	1	-0.19	-0.12	717	574.4	527.48	573.18	16.19	TRUE	161	10	81			0.92				
HG00132	RPL23AP3	ENSG00000214914.3_2	1	1	0.02	-0.01	25	18.1	16.72	17.03	1000	TRUE	161	10	81			0.99				
HG00132	RPL23AP4	ENSG00000212932.3_2	0.285155718981838	1	-1	-0.48	30	25.6	17.66	25.07	21.2	TRUE	161	10	81			0.72				
HG00132	RPL31P1	ENSG00000214326.2_2	1	1	-0.75	-0.47	0	0.9	0	0.81	1000	TRUE	161	10	81			0.72				
HG00132	RPL34P3	ENSG00000223671.2_2	0.968243311042394	1	-1.72	-0.79	0	0.2	0	0.21	1000	TRUE	161	10	81			0.58				
HG00132	RPL37P4	ENSG00000230198.1_2	0.645468919326032	1	0.93	0.46	2	0.5	1.11	0.42	5.03	TRUE	161	10	81			1.38				
HG00132	RPL3P1	ENSG00000228149.1_2	0.959943801446195	1	0.12	0.01	141	114.9	113.56	112.73	84.77	TRUE	161	10	81			1.01				
HG00132	RPL8P2	ENSG00000225267.1_2	0.728507281716688	1	-0.31	-0.11	180	167.6	152.6	165.16	35.14	TRUE	161	10	81			0.93				
HG00132	RPS5P2	ENSG00000224598.1_2	0.508753625515004	1	-0.66	-0.33	14	11	8.43	10.88	54.84	TRUE	161	10	81			0.8				
HG00132	RRP1	ENSG00000160214.12_2	0.244936722541924	1	-1.11	-0.17	1657	1357.3	1187.51	1335.68	114.29	TRUE	161	10	81		1	0.89				
HG00132	S100B	ENSG00000160307.9_2	1	1	0.11	0	0	0.2	0	0.21	1000	TRUE	161	10	81			1				
HG00132	SETD4	ENSG00000185917.13_4	0.972108982672526	1	0.27	0.06	10	4.1	3.64	3.49	1000	TRUE	161	10	81			1.04				
HG00132	SH3BGR	ENSG00000185437.13_4	0.522097638863014	1	0.82	0.17	37	29.1	32.32	28.91	1000	TRUE	161	10	81			1.13				
HG00132	SLC19A1	ENSG00000173638.18_4	0.166275557429884	1	-1.36	-0.45	490	672.4	478.52	653.99	25.03	TRUE	161	10	81		1	0.73				
HG00132	SLC37A1	ENSG00000160190.13_5	1	1	0.19	0	1	0.5	0.61	0.47	1000	TRUE	161	10	81			1				
HG00132	SLC5A3	ENSG00000198743.6_3	0.220651664367349	1	1.15	0.19	3833	2541.5	2853.41	2503.95	80.92	TRUE	161	10	81		1	1.14				
HG00132	SLC6A6P1	ENSG00000226818.1_4	1	1	0.13	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	SMIM11A	ENSG00000205670.10_3	1	1	0.54	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
HG00132	SMIM11B	ENSG00000273590.4_3	1	1	0.54	0	0	0.1	0	0.05	1000	TRUE	161	10	81			1				
