gene_id	GSM1841068	GSM1841069	GSM1841070	GSM1841071	GSM1841072	GSM1841073	GSM1841074	GSM1841075	GSM1841076	GSM1841077	GSM1841078	GSM1841079	GSM1841080	GSM1841081
100189408	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189329	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100189002	0	0	0	0	0	0	0	0	0	0	1	0	0	0
94026	0	0	1	0	0	0	0	3	1	3	8	4	3	1
105375107	0	0	0	0	0	0	0	0	0	0	1	1	2	0
387316	1	0	3	0	0	0	0	0	1	1	0	1	2	0
100189345	1	1	1	0	0	0	0	0	1	0	0	0	0	0
100189182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7754	7	4	6	7	2	3	3	2	0	7	4	5	5	1
346157	11	11	34	10	6	9	8	15	3	3	10	5	11	3
7738	157	154	193	59	47	99	54	94	60	70	112	68	88	41
105375001	7	18	18	15	5	13	2	17	10	11	25	11	9	6
100189077	0	0	0	1	0	1	0	0	0	0	1	1	0	0
100189158	0	1	0	0	0	0	0	2	0	2	1	0	0	0
23437	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100189247	0	1	0	0	0	0	0	1	0	0	0	0	0	0
100189292	0	0	0	0	0	0	0	0	0	0	0	0	1	0
107986584	2	0	2	1	0	2	0	0	5	3	2	1	4	4
23540	1	0	0	1	0	0	0	0	0	0	0	0	0	0
100189189	0	0	1	0	0	0	0	0	0	1	1	0	1	0
790951	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189352	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94017	0	0	0	0	0	0	1	0	0	0	0	0	0	0
100189268	0	0	0	0	0	0	0	1	0	0	0	0	0	0
100189070	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100189012	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189390	0	0	0	0	0	0	0	0	0	0	0	1	0	0
100189200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189053	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189297	0	0	0	0	0	0	0	0	0	0	0	0	1	1
100189038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189301	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189300	1	0	0	0	0	0	0	0	0	1	0	0	0	1
100189131	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189095	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189205	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100189161	1	0	0	0	0	0	0	0	0	0	0	1	1	0
100189340	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189071	1	1	1	2	1	1	3	2	0	0	1	1	1	1
100507173	15	7	1	4	2	5	2	1	5	5	5	6	10	3
100189164	0	0	0	0	0	0	0	0	0	0	0	1	0	1
100189374	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
791230	2	3	0	1	0	2	3	3	4	1	1	2	1	1
100131289	0	0	0	0	1	0	1	1	0	0	1	0	0	1
7212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189214	0	1	0	0	1	0	1	0	0	0	0	0	0	0
100189074	0	0	0	0	0	0	0	0	0	0	0	0	1	0
8340	8	3	0	8	3	7	11	5	4	2	2	3	2	4
8329	10	2	2	8	5	3	3	2	3	4	2	14	6	4
8357	9	4	1	25	1	11	4	8	3	4	3	7	2	4
8331	2	3	0	2	1	7	2	1	0	0	3	3	1	4
8342	21	3	10	7	5	11	9	6	7	2	11	13	9	7
8363	6	1	1	28	4	19	10	8	3	3	1	11	7	9
8362	6	2	1	28	4	19	12	6	5	5	1	12	5	11
8330	3	0	0	4	0	3	2	0	0	4	2	1	3	1
8341	14	7	4	23	8	22	18	10	8	11	20	18	4	6
8332	1	2	1	5	2	2	5	1	2	1	1	3	0	2
3009	24	10	1	27	9	25	14	8	7	6	13	20	13	21
8354	5	5	0	16	4	32	9	17	5	6	3	7	2	11
8368	7	1	1	2	3	6	3	5	0	0	0	3	5	4
8356	7	3	1	2	4	10	5	10	4	1	7	11	7	6
8336	6	2	3	13	5	18	5	7	9	5	10	13	7	4
8348	16	3	1	14	6	11	8	13	11	6	21	6	11	8
100189315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
81697	2	0	0	0	0	0	0	1	1	0	0	0	1	0
26212	0	2	1	1	0	1	0	0	1	1	0	0	0	0
442179	2	0	0	0	0	0	0	0	0	1	0	0	0	0
102724889	11	22	9	12	3	9	6	18	2	6	4	2	3	2
7718	226	346	245	181	36	129	68	208	49	77	65	30	39	36
221584	35	44	20	37	7	14	11	20	6	13	9	15	13	3
100129195	44	35	24	33	12	27	19	33	20	20	34	16	17	10
80345	71	75	113	44	15	65	35	77	37	50	50	28	67	34
7745	558	408	622	256	103	291	185	321	230	261	439	178	347	142
651302	4	1	6	4	2	4	1	4	2	3	5	3	3	5
100189159	0	0	0	0	0	0	0	0	0	0	2	0	0	0
222699	5	2	2	2	0	2	1	1	4	9	9	10	1	1
7746	68	38	25	18	12	19	16	23	30	23	79	28	34	19
387032	79	51	52	39	16	28	18	36	13	23	46	25	39	12
222698	2	2	3	3	2	1	0	0	3	1	5	1	3	5
7741	102	91	123	58	24	55	59	71	45	33	83	39	57	15
84547	101	106	41	42	3	27	40	64	31	33	32	13	26	21
64288	17	24	17	15	4	18	9	20	13	24	23	15	17	6
80317	27	19	29	15	5	17	9	31	8	20	16	16	20	8
9753	187	160	244	110	47	108	61	110	72	84	147	69	191	71
105374998	0	0	0	0	0	0	0	1	0	0	1	0	2	0
105374997	17	11	9	5	0	8	1	9	0	2	4	10	20	8
222696	11	30	18	12	2	3	4	20	5	6	23	16	29	23
100189344	0	0	1	0	0	0	1	0	0	0	0	0	0	0
100189118	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100189035	0	0	0	0	0	0	0	0	0	0	0	0	0	0
257202	4	2	1	1	0	0	0	1	2	4	3	2	2	3
2880	0	0	0	4	0	0	0	0	0	2	2	4	2	3
100189348	0	0	0	0	0	0	1	0	0	0	0	0	0	0
107986586	1	0	0	0	0	0	0	1	0	0	0	1	0	0
100189034	1	0	0	0	0	0	0	1	0	0	0	1	0	0
114821	10	6	8	3	4	6	4	14	6	3	10	8	9	3
100189138	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100189225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189299	0	0	0	0	0	0	1	0	0	1	0	2	0	0
105374996	2	0	0	0	0	0	0	0	1	0	3	0	0	2
100189114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189360	0	0	0	0	0	0	0	0	0	0	0	1	0	0
387055	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100189046	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189400	0	1	0	0	0	0	0	0	0	0	0	0	0	0
100189395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189092	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189433	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189033	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100189178	0	0	0	0	0	0	0	0	0	0	0	0	2	0
100189365	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189137	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189346	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189170	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100189066	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100189093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
401242	4	2	5	2	0	2	0	1	2	1	1	3	0	2
100189295	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100189084	0	1	0	0	0	0	0	0	0	2	0	0	0	0
107987402	1	0	0	1	0	0	0	0	0	0	1	1	0	0
414760	0	0	1	3	0	0	0	3	0	2	1	1	2	0
5987	788	571	637	429	150	440	330	576	219	290	487	258	397	205
100189237	0	1	2	1	0	0	1	2	0	0	2	0	2	1
100189121	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100189202	0	0	0	0	0	1	0	0	0	0	2	0	0	0
729583	2	3	0	1	0	0	0	1	0	1	1	1	4	2
100189216	0	3	0	1	0	0	0	0	0	1	0	1	0	0
100189234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100189111	1	0	0	0	0	0	0	0	1	0	1	0	0	0
100189254	0	0	0	0	0	0	0	0	0	1	0	0	0	0
100189024	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414761	0	2	0	1	0	0	0	1	1	0	1	1	0	0
100189169	0	0	0	0	0	0	0	1	0	0	2	0	0	0
282890	15	5	8	3	0	4	4	9	2	1	10	5	10	2
105375002	0	0	1	0	0	0	1	0	1	1	3	1	1	0
100129636	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26692	0	0	0	0	0	0	0	0	1	0	0	0	0	0
442184	0	0	0	0	0	0	0	1	0	0	1	0	0	1
442185	0	0	0	1	0	0	0	0	0	1	0	0	0	0
105375003	0	0	0	1	0	1	0	0	0	0	1	1	0	0
442186	1	1	0	0	0	0	0	0	0	0	1	1	1	0
26707	0	0	0	0	0	0	0	0	0	1	1	0	0	1
101929006	1	0	0	0	0	0	0	0	0	0	0	0	0	0
105375006	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105375005	0	0	0	0	0	0	0	1	0	0	2	1	0	1
442191	0	1	0	0	0	0	0	2	0	1	0	0	2	0
81696	1	1	0	0	0	0	0	0	2	1	1	1	0	0
81797	0	0	1	0	0	0	0	0	1	1	0	1	0	0
26529	1	1	0	0	0	0	0	0	0	0	1	0	3	0
105379641	1	0	1	0	0	0	0	0	1	1	0	2	0	0
26530	1	0	0	2	0	0	0	1	0	2	0	1	1	1
26531	3	1	0	1	0	0	0	0	3	1	1	2	3	1
442194	1	0	1	0	0	0	0	0	0	2	0	1	1	3
26716	5	3	1	1	1	1	1	5	1	5	9	3	1	0
105375008	0	0	0	0	0	0	0	1	1	0	0	0	1	0
116511	1	0	0	1	0	0	1	0	0	0	0	0	0	0
105375009	0	0	0	0	0	0	0	0	0	0	0	2	1	0
100507362	0	1	0	1	0	1	0	0	1	1	0	0	1	0
10537	15	29	21	18	11	16	7	24	240	445	747	672	783	889
692092	0	0	0	0	0	0	0	0	0	0	0	1	0	0
7932	2	9	2	3	0	1	4	2	3	6	4	5	4	6
2550	97	64	61	80	28	65	40	58	43	56	79	37	51	40
4340	0	3	7	2	1	1	1	3	1	2	1	1	3	1
346171	52	18	51	27	13	28	20	31	1	0	2	0	30	15
3134	248	201	238	547	148	488	225	454	209	305	513	359	516	311
285830	22	24	45	30	8	32	14	31	14	24	55	21	52	22
340198	0	0	0	0	0	0	0	0	0	1	0	0	1	0
54435	0	0	1	1	0	0	0	1	2	0	4	0	0	0
352962	3	1	0	0	0	0	0	0	2	1	1	0	0	0
3135	68	22	4	163	90	254	79	75	43	43	30	81	43	63
105375010	1	2	0	0	0	0	0	1	0	2	4	2	3	0
352990	0	1	0	0	0	1	0	0	0	1	0	1	1	0
3136	341	393	809	846	338	839	380	642	332	575	133	274	194	149
80868	3	2	5	5	0	0	1	4	5	3	3	0	9	2
3105	4178	4796	4691	7599	2294	7953	4183	8865	4048	5658	8407	6402	7060	4377
10255	0	0	1	0	0	0	1	2	1	2	2	2	0	1
80862	38	16	36	25	11	16	13	29	9	23	36	16	28	15
3137	40	36	8	83	14	31	24	32	84	123	9	6	6	5
30834	385	162	267	160	99	143	212	206	110	95	249	108	192	51
6992	791	420	657	362	177	348	322	399	273	316	506	261	493	186
80352	82	76	132	34	24	35	39	48	28	43	61	31	61	16
11074	0	2	0	1	3	0	0	1	0	2	8	1	3	4
104533120	0	0	0	0	0	0	0	0	0	2	0	0	0	0
135644	0	1	0	1	0	0	0	0	3	1	0	0	1	1
10107	1	0	2	0	0	1	1	3	0	3	2	1	1	1
89870	1	0	0	0	0	0	0	0	1	0	1	0	0	1
7726	377	247	315	249	93	236	200	278	202	242	440	252	366	159
414778	6	6	4	6	1	2	5	9	2	7	6	3	2	2
3139	34	59	52	61	65	222	22	31	45	68	51	51	76	52
414777	479	452	534	255	133	301	179	387	203	346	408	216	284	177
56658	263	174	284	107	35	111	108	144	112	95	197	103	141	79
202658	89	52	35	43	16	38	39	55	38	30	73	36	41	29
79897	19	9	5	19	4	16	10	13	7	9	10	10	6	7
105375012	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3133	5297	5667	2207	6686	1686	6529	3227	6751	2762	4544	5031	4454	4905	3567
111082993	8	4	12	7	1	7	5	6	1	3	7	6	0	4
2794	827	462	377	477	203	411	427	504	206	238	358	200	375	158
80742	259	134	246	146	54	97	123	172	67	92	183	97	167	54
107986587	19	15	22	10	4	6	4	10	3	5	8	3	7	6
23	1985	1883	1674	1408	513	1396	968	1702	644	958	1393	945	1307	665
100126314	0	1	2	1	2	2	1	3	1	1	1	2	1	1
5514	1118	1008	1012	836	280	897	536	1117	535	802	1299	677	873	496
28973	534	304	434	241	121	257	282	332	178	177	450	166	299	148
79969	31	26	30	22	14	13	15	30	9	17	44	24	36	12
221545	101	52	41	60	26	45	44	63	21	30	61	24	58	27
8449	727	447	335	501	185	480	394	564	243	366	498	359	490	307
170954	835	1009	414	820	277	791	583	968	469	799	1119	687	1241	649
11270	26	32	8	28	8	17	12	23	11	17	25	20	25	17
9656	329	272	265	256	102	257	204	351	133	215	283	218	281	149
106478956	34	14	26	21	10	23	15	27	11	15	21	17	15	8
203068	11704	6925	6662	7832	2671	6854	6573	9116	3493	5070	8103	5759	6648	4283
10211	411	268	205	198	121	257	270	341	179	191	420	180	547	224
105379695	702	1202	626	617	160	550	596	836	183	382	498	433	344	365
8870	1357	1655	708	1541	362	1259	1436	1731	395	801	961	1070	628	824
105375013	0	1	4	1	0	1	3	0	0	0	1	2	2	0
401247	13	29	31	11	5	8	14	15	4	10	23	5	26	8
105375014	1	0	0	0	0	1	0	0	1	1	0	2	1	1
780	41	25	9	13	12	16	19	19	5	17	21	13	21	13
100616237	1	0	0	0	0	0	0	0	0	0	0	1	0	0
2968	154	75	65	88	41	81	125	140	40	63	102	83	83	51
57176	505	182	117	266	87	196	227	248	111	130	317	194	234	135
389376	0	0	0	0	0	0	0	0	0	0	1	0	0	0
135656	3	6	4	3	1	7	1	8	6	16	14	13	13	8
102723346	0	3	0	0	0	1	0	0	0	0	0	1	0	0
394263	2	0	0	1	0	0	0	3	4	0	5	0	2	1
100507679	1	3	0	3	0	0	0	1	0	5	4	5	4	0
285834	0	0	0	0	1	0	0	2	1	1	3	1	3	1
29113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170679	0	3	0	0	1	0	0	1	4	4	2	0	2	0
1041	4	0	1	0	0	1	0	3	1	1	4	1	4	2
170680	0	1	0	0	0	0	0	2	1	2	3	1	2	0
54535	30	7	12	14	13	16	16	10	21	17	24	17	16	6
6941	116	37	123	44	21	32	50	39	30	50	75	27	46	19
5460	5	4	3	0	0	0	0	3	0	6	10	2	2	0
100130889	2	0	1	3	0	2	0	4	2	1	0	4	0	1
253018	1	1	4	2	0	1	2	5	2	1	6	1	3	4
3107	3288	3217	1209	2211	741	2254	1219	2431	2384	3460	3021	2431	4232	2283
105375015	0	0	0	0	0	0	0	0	2	0	0	0	0	0
112267902	1	3	1	0	0	1	1	2	2	4	4	3	2	2
3106	9346	11625	14103	19633	4551	13026	8149	18326	8362	13029	17110	12907	14967	9823
102465537	9	8	2	13	5	20	5	16	10	6	27	24	18	9
101929072	5	5	4	0	1	5	2	3	4	11	7	1	3	3
100507436	81	80	35	36	24	74	47	107	38	71	77	46	92	56
101929111	0	0	0	0	0	2	0	2	0	0	1	1	1	0
10866	476	416	852	486	309	773	346	597	751	799	1322	498	917	366
352961	14	14	12	10	9	28	11	26	24	38	43	16	26	21
102725068	4	6	4	2	3	12	5	8	3	10	6	3	11	4
4277	191	149	113	78	47	94	112	139	111	115	143	55	236	92
401250	1	2	1	5	2	1	2	5	0	4	4	2	3	0
100532737	1288	827	944	710	239	717	524	834	357	462	935	423	721	353
7919	1283	827	944	707	238	716	524	834	355	458	932	420	719	351
692233	6	1	4	4	1	1	1	1	2	3	1	4	0	1
692199	20	6	12	5	2	11	6	11	11	4	14	4	11	4
106478957	5	5	0	1	0	1	0	1	0	1	2	2	1	3
534	2	1	1	4	0	2	2	4	2	3	2	1	2	2
4795	15	8	2	9	6	5	6	7	8	4	10	10	15	9
100287329	20	16	16	13	4	15	12	13	14	15	21	11	9	9
4049	7816	5624	6218	10406	2386	5689	4322	7026	3082	3859	7260	6753	3193	2936
7124	29988	20938	28882	25391	9518	26619	15772	21381	16825	18829	42173	23940	19225	13056
4050	86	52	26	100	47	45	64	39	57	68	51	47	50	53
7940	8	1	3	1	1	0	2	5	3	1	4	4	11	2
259197	6	1	2	2	5	0	2	4	9	9	10	4	9	15
199	14	6	61	0	8	2	20	12	1	0	3	5	6	1
7916	1318	687	204	1451	412	1186	902	1086	582	783	1190	1122	1149	769
677820	3	7	3	0	3	3	0	5	0	6	1	3	2	2
102466745	0	5	0	3	2	1	2	2	0	1	3	1	0	0
7917	1480	748	485	1022	407	953	981	1241	549	580	1205	761	996	611
55937	23	28	28	20	6	30	20	36	8	15	39	13	19	7
57827	169	118	82	111	46	132	94	143	75	97	137	76	153	86
7918	100	43	58	81	28	58	69	58	31	34	95	67	75	29
1460	1500	849	889	700	323	672	746	836	525	543	1092	546	770	408
58496	53	36	39	21	15	38	27	33	17	38	38	20	29	13
80741	3	2	0	0	4	2	3	4	2	3	6	5	6	2
105375019	30	13	18	13	9	16	12	16	8	13	29	14	19	10
7920	181	65	49	92	67	93	98	105	76	73	168	100	143	83
105375018	9	5	7	5	4	10	10	9	6	3	10	2	9	4
100616230	0	0	0	0	0	0	1	0	0	1	1	0	0	1
110599563	0	0	0	0	1	0	0	0	0	2	1	1	1	0
259215	0	0	0	0	1	0	0	0	0	2	0	1	1	0
79136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58530	0	0	0	0	0	0	0	0	0	1	1	0	0	0
80740	0	0	0	0	1	0	0	0	0	0	1	3	4	1
80739	3	3	4	4	3	4	1	2	1	5	7	5	5	1
23564	6	4	0	1	4	3	5	3	2	5	6	3	3	4
1192	3252	1965	1870	1624	776	1706	1513	2148	1156	1256	2498	971	2139	1008
105375020	2	2	1	2	0	3	3	0	3	3	2	5	1	4
100532732	45	37	40	44	11	30	25	43	13	21	36	23	22	21
4439	38	31	33	37	9	25	22	36	12	20	31	20	18	19
401251	3	2	4	5	1	3	1	5	2	1	2	2	3	1
80737	11	8	4	4	2	3	4	6	3	2	3	3	5	3
104413891	3	2	3	2	1	1	1	5	1	1	1	1	3	1
7407	559	165	108	261	131	203	356	265	131	132	383	216	352	164
57819	440	217	442	161	94	172	239	252	117	156	324	111	195	84
3305	12	8	13	4	9	5	7	9	7	6	12	9	10	8
3303	198	146	110	198	66	200	145	213	95	150	165	157	218	123
3304	292	156	81	271	63	242	143	272	90	137	132	163	163	108
50854	452	324	636	214	108	252	177	293	101	141	260	127	234	110
26801	4	4	0	7	5	5	2	5	5	1	6	2	2	4
26797	16	15	34	15	5	8	6	13	5	12	12	8	20	2
4758	417	452	238	410	93	357	188	453	180	420	383	297	302	226
80736	4	0	0	3	0	2	2	1	1	3	0	0	0	1
10919	155	60	39	100	30	56	124	93	43	44	85	63	70	46
107986588	17	9	3	18	3	11	12	18	8	7	14	10	15	7
717	8	2	1	5	1	4	2	3	3	3	5	5	7	2
221527	6	4	10	3	4	2	1	5	2	4	5	10	3	4
102060414	0	0	0	0	0	0	0	0	0	1	0	0	0	1
629	31	26	38	10	6	24	10	25	17	30	57	13	82	12
7936	561	384	248	420	155	350	313	443	227	213	415	230	328	199
100302242	0	1	1	1	0	0	0	2	1	2	3	0	0	1
6499	677	369	197	477	180	472	391	514	212	279	522	382	428	255
1797	61	20	19	30	15	23	33	26	25	25	42	27	27	20
8859	56	32	19	23	8	30	23	25	23	29	58	28	30	27
720	12	7	3	6	3	8	3	5	5	12	16	12	8	7
1590	1	0	0	0	0	1	1	0	2	1	1	2	1	0
7146	0	2	0	1	0	0	0	0	1	0	1	0	1	0
721	10	6	3	6	3	7	3	5	6	9	14	11	8	7
1589	0	1	0	0	0	1	0	1	1	1	1	1	2	0
7148	3	1	0	4	0	1	2	2	7	4	5	3	5	0
1388	159	94	49	100	59	100	93	95	88	110	221	127	182	121
63943	43	17	17	15	5	13	26	26	2	12	23	14	9	12
80863	0	0	0	2	0	0	1	1	1	2	0	3	2	4
100507547	2	0	0	1	2	1	1	0	0	0	1	0	1	1
9374	81	33	59	26	28	26	44	24	19	25	56	18	53	14
100532746	29	15	24	15	11	11	16	15	7	10	27	9	27	5
80864	7	10	14	9	5	5	5	9	3	3	11	4	14	1
10554	157	79	65	113	35	81	76	89	49	70	166	76	120	59
102466190	1	1	0	5	1	3	3	1	2	2	5	2	1	3
6048	281	146	131	97	59	103	126	142	94	88	183	92	179	68
102465500	0	0	0	0	0	1	1	2	1	0	0	0	1	1
177	22	8	17	16	6	18	19	15	10	16	35	18	22	9
5089	279	103	203	119	65	129	182	120	129	93	318	98	218	66
63940	134	70	80	101	64	75	132	82	99	74	186	75	174	61
4855	2	2	7	4	2	4	5	5	8	8	8	10	9	2
101929163	2	1	3	2	0	1	0	0	1	4	1	2	0	0
10665	3	4	3	3	0	5	0	7	3	12	9	9	6	4
414764	0	0	0	2	0	0	0	0	1	0	0	0	0	0
56244	1	1	1	0	0	2	1	2	2	2	6	4	1	3
3122	222	113	226	63	61	85	60	89	492	779	3398	1750	4183	1488
3127	49	25	1	2	2	4	17	28	152	182	121	94	66	31
3128	5	2	2	3	6	3	1	4	15	30	146	82	149	86
3123	135	63	29	30	25	32	50	65	334	497	1104	685	814	450
107986589	5	1	9	3	2	4	1	2	11	21	59	24	74	33
3117	42	23	62	29	19	26	8	23	171	311	897	634	886	393
3119	67	38	82	64	46	63	20	37	125	198	121	80	508	279
106480429	15	10	13	15	9	19	4	11	30	49	22	18	113	58
102725019	0	0	0	0	0	0	0	0	0	2	0	0	1	0
3118	7	1	8	5	6	6	1	1	28	51	229	179	170	81
100616218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3120	3	1	0	2	2	1	1	0	3	8	13	15	19	9
3112	45	28	28	16	4	12	4	11	41	54	171	158	280	180
6891	1369	1295	796	1133	396	1295	857	1579	913	1211	1986	1170	1918	1094
5696	1082	633	839	614	390	692	738	976	697	471	1977	525	1386	374
100507463	768	575	688	630	270	645	364	599	547	449	1601	634	1120	535
6890	4925	3527	2999	3453	1408	3586	1846	3337	2999	2564	9845	3629	6746	3055
5698	305	202	166	294	72	231	148	251	230	179	515	199	641	219
100294145	141	58	146	41	19	32	48	69	27	34	59	21	51	21
3109	7	0	1	4	3	4	2	0	6	14	36	36	51	20
3108	20	15	12	13	9	16	9	15	44	58	192	94	221	73
6046	3016	2778	2610	2646	795	2624	1548	3228	1366	2098	2821	2109	2417	1598
3111	11	11	3	2	4	4	1	3	20	31	79	59	72	39
3113	130	97	137	89	75	133	71	103	341	581	937	731	1390	944
3115	23	14	28	28	32	44	17	20	74	157	396	359	387	250
3116	0	0	0	1	0	1	0	1	1	0	5	3	9	6
105375021	0	0	3	0	0	0	0	0	2	0	3	1	3	0
414768	3	1	0	0	0	0	0	0	2	1	0	0	1	0
1302	5	4	1	7	1	6	8	6	8	9	3	12	8	4
6257	311	159	112	169	65	184	157	197	99	128	189	148	161	112
7922	697	377	503	337	196	337	370	451	282	256	626	309	437	176
7923	33	46	27	30	11	31	24	22	12	6	19	10	16	6
407002	1	0	0	0	0	2	0	1	0	0	0	0	0	0
6015	180	150	76	147	58	114	99	141	65	105	188	120	107	95
105375022	1	0	1	0	1	2	0	0	0	0	0	0	1	1
414765	18	8	10	7	2	9	9	17	7	12	19	10	15	5
6293	293	142	257	137	49	124	159	169	93	97	262	114	206	77
6222	14507	11484	14396	7538	4253	7435	9161	10022	3084	3905	7840	3529	6304	3143
8705	7	3	1	4	1	2	5	4	3	4	4	4	8	6
9277	1204	719	448	651	307	579	579	701	318	401	701	338	560	337
102466754	1	4	0	0	0	1	1	1	5	0	3	1	1	2
10471	388	245	400	166	108	203	203	239	92	116	274	120	196	97
102465501	4	0	5	3	0	2	1	3	2	1	2	0	4	1
5863	100	44	30	51	37	47	58	68	50	57	79	55	101	70
6892	1296	894	767	1155	351	941	643	1064	657	673	1437	853	1460	607
9278	34	26	13	43	13	39	26	41	12	34	39	52	41	21
1616	683	373	449	373	176	342	397	442	275	269	424	254	509	228
113523636	0	0	1	0	0	2	3	0	0	0	1	0	1	0
3833	69	10	15	25	11	7	19	14	31	18	78	38	12	13
5252	246	105	104	103	62	127	103	135	88	102	177	89	192	90
51596	229	96	129	80	50	69	91	81	54	75	131	67	116	65
8831	86	25	41	58	28	33	53	29	45	24	77	44	81	34
100847012	3	3	2	1	1	1	1	1	2	0	1	1	0	1
221504	266	180	206	153	52	140	89	158	55	104	162	84	118	66
107986537	0	0	0	0	0	0	0	3	1	0	0	2	0	0
578	198	141	118	257	80	188	134	168	112	181	228	201	159	124
449520	0	1	0	1	0	0	1	0	1	1	0	0	2	0
401253	0	0	0	0	1	0	0	0	0	3	0	1	0	1
3710	810	386	170	806	217	601	557	740	349	426	487	472	435	327
101929188	9	8	13	14	6	10	8	12	12	10	7	7	9	10
105375023	3	2	2	1	0	4	1	0	0	0	0	0	2	0
84300	239	175	241	131	46	147	115	152	69	92	235	123	131	74
100500873	7	1	4	2	0	3	0	2	0	1	4	4	4	4
117283	0	1	0	0	0	1	1	1	4	3	5	0	0	0
221496	209	163	106	149	44	155	120	175	70	100	147	103	130	106
105375024	1	0	0	1	0	0	0	0	0	2	0	2	1	0
4295	0	0	0	0	0	0	0	0	0	1	0	0	0	0
105375025	1	1	1	0	0	1	0	0	2	4	2	3	1	0
105375027	4	0	1	2	1	3	1	2	4	3	12	10	4	2
100507584	0	1	0	1	0	0	1	0	2	3	5	2	2	0
105375026	4	3	6	2	0	7	1	4	12	17	9	9	8	3
102466816	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986590	1	0	1	1	0	0	1	1	1	0	1	2	2	1
100302123	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2914	0	0	1	0	0	1	0	1	1	0	0	1	2	0
3159	673	492	94	987	151	553	449	593	74	230	193	257	225	203
102465502	1	3	1	4	0	0	2	2	0	1	0	0	0	0
221491	19	11	2	31	6	21	13	11	8	16	18	17	26	31
11165	1137	666	1227	495	201	537	389	656	196	288	600	302	346	190
100529239	1999	1137	832	1197	530	1082	1089	1233	460	548	1042	661	790	499
6204	2127	1213	662	1322	587	1200	1166	1285	478	619	1060	739	904	554
29993	0	3	0	1	0	1	1	2	2	2	4	2	2	2
25803	1	0	0	0	0	0	1	0	0	1	0	2	0	0
64771	1170	791	917	525	257	587	514	729	535	701	1221	622	991	394
105375028	0	2	2	2	0	2	1	2	2	0	6	1	2	2
101929243	8	5	8	4	1	9	6	3	5	5	11	4	3	2
6631	583	338	622	362	153	288	323	364	176	214	384	211	320	157
54887	691	402	652	380	115	340	258	422	223	209	461	238	455	212
6882	436	298	529	212	106	258	154	268	142	216	337	166	296	147
23294	189	106	96	121	46	102	94	136	59	96	159	92	171	67
6954	3	7	0	2	0	1	1	3	2	2	0	3	2	0
