sgRNA,Gene,HL60.initial,KBM7.initial,HL60.final,KBM7.final
ASRGL1_m62105486,ASRGL1,530,168,1247,1804
ASRGL1_m62105491,ASRGL1,272,164,639,1080
ASRGL1_m62105498,ASRGL1,1025,710,2106,1553
ASRGL1_m62105523,ASRGL1,313,314,633,800
ASRGL1_p62105452,ASRGL1,222,305,924,469
ASRGL1_p62105458,ASRGL1,115,171,905,472
ASRGL1_p62105464,ASRGL1,316,198,584,788
ASRGL1_p62105478,ASRGL1,645,372,1180,1186
ASRGL1_p62105502,ASRGL1,678,652,1461,1616
ASRGL1_p62105508,ASRGL1,469,392,578,661
ASUN_m27081798,ASUN,0,14,0,33
ASUN_m27081814,ASUN,392,479,2046,1258
ASUN_m27089558,ASUN,408,415,857,245
ASUN_m27089620,ASUN,256,321,432,356
ASUN_m27089639,ASUN,293,303,704,139
ASUN_m27089664,ASUN,888,392,1371,2169
ASUN_m27089678,ASUN,357,234,1053,1494
ASUN_p27089538,ASUN,190,261,399,204
ASUN_p27089577,ASUN,206,292,2243,1321
ASUN_p27089600,ASUN,212,187,218,354
ASXL1_m30946621,ASXL1,346,384,1625,1933
ASXL1_m30946627,ASXL1,201,238,913,589
ASXL1_m30956829,ASXL1,882,779,1575,1337
ASXL1_p30946583,ASXL1,409,286,1075,1036
ASXL1_p30946594,ASXL1,742,756,2099,1469
ASXL1_p30946601,ASXL1,1393,1482,3925,2851
ASXL1_p30954224,ASXL1,1002,605,2158,2024
ASXL1_p30954231,ASXL1,696,442,1365,2037
ASXL1_p30954239,ASXL1,574,565,1216,1449
ASXL1_p30954247,ASXL1,669,974,1564,1419
ASXL2_m26029155,ASXL2,177,128,348,537
ASXL2_m26068367,ASXL2,556,450,1091,1716
ASXL2_m26101036,ASXL2,74,146,902,1273
ASXL2_m26101048,ASXL2,303,637,765,748
ASXL2_m26101054,ASXL2,489,523,1893,1444
ASXL2_m26101061,ASXL2,2035,1074,2589,2422
ASXL2_p26029162,ASXL2,757,777,1552,3067
ASXL2_p26029173,ASXL2,1043,773,1647,2543
ASXL2_p26068384,ASXL2,277,129,569,630
ASXL2_p26068393,ASXL2,536,816,1869,1819
ASXL3_m31158624,ASXL3,403,378,554,641
ASXL3_m31158635,ASXL3,913,762,2139,1428
ASXL3_m31187575,ASXL3,475,86,281,657
ASXL3_m31187584,ASXL3,573,459,1641,1947
ASXL3_m31224865,ASXL3,115,310,672,1745
ASXL3_m31224870,ASXL3,357,447,853,1051
ASXL3_p31158587,ASXL3,340,523,710,650
ASXL3_p31158608,ASXL3,648,563,1437,1781
ASXL3_p31158615,ASXL3,481,311,1075,943
ASXL3_p31187602,ASXL3,70,138,461,511
ASZ1_m117067411,ASZ1,366,293,882,960
ASZ1_m117067421,ASZ1,505,343,806,692
ASZ1_m117067433,ASZ1,500,670,1605,2627
ASZ1_m117067441,ASZ1,430,637,2588,1931
ASZ1_m117067446,ASZ1,427,511,1475,1207
ASZ1_m117067453,ASZ1,604,360,999,1301
ASZ1_m117067473,ASZ1,532,166,1269,962
ASZ1_m117067479,ASZ1,501,481,2246,2590
ASZ1_m117067494,ASZ1,1070,447,1573,3231
ASZ1_p117067464,ASZ1,319,279,945,1099
ATAD2_m124408492,ATAD2,324,353,1296,1394
ATAD2_m124408548,ATAD2,661,521,971,1679
ATAD2_m124408554,ATAD2,554,831,1694,2437
ATAD2_m124408575,ATAD2,661,165,1321,1678
ATAD2_p124408501,ATAD2,737,613,1740,2528
ATAD2_p124408506,ATAD2,253,250,834,621
ATAD2_p124408513,ATAD2,572,492,1390,826
ATAD2_p124408522,ATAD2,237,290,513,739
ATAD2_p124408528,ATAD2,225,281,892,1609
ATAD2_p124408563,ATAD2,220,268,850,753
ATAD5_m29159379,ATAD5,86,34,757,851
ATAD5_m29159384,ATAD5,215,201,1329,1324
ATAD5_m29159404,ATAD5,379,937,1535,1114
ATAD5_m29159410,ATAD5,1225,1209,2170,2035
ATAD5_m29161234,ATAD5,86,22,304,170
ATAD5_m29161276,ATAD5,538,328,1226,1661
ATAD5_m29161312,ATAD5,402,216,383,475
ATAD5_m29161360,ATAD5,368,269,965,807
ATAD5_m29161372,ATAD5,467,420,817,943
ATAD5_p29159394,ATAD5,713,492,1624,681
ATE1_m123683817,ATE1,1256,964,3191,2867
ATE1_m123687360,ATE1,267,282,917,1363
ATE1_m123687375,ATE1,770,267,1138,1538
ATE1_m123687396,ATE1,506,214,780,892
ATE1_m123687412,ATE1,0,0,0,0
ATE1_m123687450,ATE1,627,662,1795,2025
ATE1_m123687455,ATE1,619,702,1591,2216
ATE1_p123687346,ATE1,216,149,1482,586
ATE1_p123687379,ATE1,601,405,1147,1424
ATE1_p123687416,ATE1,441,724,2134,2222
ATF1_m51173941,ATF1,282,452,1616,1799
ATF1_m51173953,ATF1,170,302,554,402
ATF1_m51173970,ATF1,427,611,1397,1844
ATF1_m51189722,ATF1,299,561,1374,1367
ATF1_m51189734,ATF1,193,133,112,172
ATF1_p51173955,ATF1,386,381,966,1044
ATF1_p51173999,ATF1,630,374,1254,2212
ATF1_p51189693,ATF1,351,277,1663,1150
ATF1_p51189702,ATF1,353,517,1207,1169
ATF1_p51189742,ATF1,496,395,1127,948
ATF2_m175982764,ATF2,352,252,903,486
ATF2_m175983034,ATF2,251,124,394,459
ATF2_m175994867,ATF2,441,694,1511,1990
ATF2_m175994872,ATF2,644,667,2173,2404
ATF2_p175982743,ATF2,1088,656,1638,1612
ATF2_p175982766,ATF2,599,199,330,943
ATF2_p175982805,ATF2,223,133,329,738
ATF2_p175983003,ATF2,81,246,361,674
ATF2_p175983066,ATF2,811,321,1362,1964
ATF2_p175994857,ATF2,957,662,1806,1493
ATF3_m212788386,ATF3,349,241,568,645
ATF3_m212788397,ATF3,1169,771,1887,3147
ATF3_m212788508,ATF3,620,516,1718,1350
ATF3_m212788541,ATF3,251,506,586,1223
ATF3_m212791539,ATF3,109,65,135,199
ATF3_m212791569,ATF3,990,698,1860,1930
ATF3_p212788365,ATF3,98,135,199,970
ATF3_p212788377,ATF3,747,283,1907,1740
ATF3_p212788511,ATF3,396,564,883,1009
ATF3_p212791530,ATF3,859,496,1478,1442
ATF4_m39917664,ATF4,500,473,906,769
ATF4_m39917886,ATF4,329,207,335,329
ATF4_m39918136,ATF4,2163,1401,3316,4544
ATF4_m39918320,ATF4,792,627,1131,722
ATF4_p39917542,ATF4,77,119,128,281
ATF4_p39917654,ATF4,1178,1133,1913,3098
ATF4_p39917770,ATF4,548,448,1148,897
ATF4_p39917817,ATF4,533,379,816,1723
ATF4_p39918100,ATF4,760,498,525,614
ATF4_p39918107,ATF4,733,619,1709,2057
ATF5_m50434108,ATF5,460,243,719,640
ATF5_m50434216,ATF5,315,216,1169,1585
ATF5_m50434246,ATF5,245,296,965,985
ATF5_m50434279,ATF5,491,194,964,1097
ATF5_m50435677,ATF5,1203,1031,2518,3519
ATF5_p50434097,ATF5,543,363,701,1160
ATF5_p50434143,ATF5,585,455,1056,1525
ATF5_p50434148,ATF5,1066,490,1309,2002
ATF5_p50434153,ATF5,305,85,253,390
ATF5_p50434167,ATF5,314,206,794,1140
ATF6B_m32095458,ATF6B,316,426,1975,1489
ATF6B_m32095464,ATF6B,478,554,1266,852
ATF6B_m32095497,ATF6B,281,231,932,840
ATF6B_m32095511,ATF6B,104,116,39,387
ATF6B_m32095911,ATF6B,442,341,850,859
ATF6B_p32095449,ATF6B,430,392,993,832
ATF6B_p32095471,ATF6B,211,258,350,602
ATF6B_p32095485,ATF6B,142,197,781,969
ATF6B_p32095902,ATF6B,607,378,1024,1750
ATF6B_p32095925,ATF6B,675,585,1461,852
ATF6_m161736201,ATF6,965,632,1154,1622
ATF6_m161751778,ATF6,276,175,449,1176
ATF6_m161753778,ATF6,416,139,602,1368
ATF6_p161736193,ATF6,0,33,13,68
ATF6_p161736208,ATF6,816,540,1221,1460
ATF6_p161748035,ATF6,637,458,1079,1737
ATF6_p161748067,ATF6,671,560,1309,2228
ATF6_p161751726,ATF6,696,484,1130,1192
ATF6_p161751741,ATF6,300,217,1289,926
ATF6_p161751767,ATF6,1021,469,2100,2923
ATF7IP2_m10524535,ATF7IP2,645,497,1002,1531
ATF7IP2_m10524545,ATF7IP2,244,266,589,499
ATF7IP2_m10524618,ATF7IP2,203,378,920,789
ATF7IP2_m10524642,ATF7IP2,587,397,1206,1998
ATF7IP2_m10524855,ATF7IP2,374,385,1163,1283
ATF7IP2_m10524976,ATF7IP2,591,791,2489,2466
ATF7IP2_m10524990,ATF7IP2,248,148,580,853
ATF7IP2_p10524553,ATF7IP2,470,340,1470,1977
ATF7IP2_p10524634,ATF7IP2,562,594,1482,2282
ATF7IP2_p10524981,ATF7IP2,1084,990,1750,2578
ATF7IP_m14577092,ATF7IP,638,420,1382,1526
ATF7IP_m14577125,ATF7IP,949,623,1765,2512
ATF7IP_m14577192,ATF7IP,2,218,593,640
ATF7IP_p14576920,ATF7IP,563,753,2749,2441
ATF7IP_p14576963,ATF7IP,325,53,479,358
ATF7IP_p14577004,ATF7IP,286,148,540,382
ATF7IP_p14577031,ATF7IP,295,202,1338,765
ATF7IP_p14577037,ATF7IP,289,211,559,1218
ATF7IP_p14577044,ATF7IP,978,933,3406,2893
ATF7IP_p14577094,ATF7IP,883,571,2329,910
ATF7_m53946326,ATF7,907,601,2329,3391
ATF7_m53946359,ATF7,312,433,1214,1505
ATF7_m53946399,ATF7,687,546,1277,1195
ATF7_m53946408,ATF7,163,114,555,577
ATF7_p53937195,ATF7,363,404,1231,1481
ATF7_p53937201,ATF7,587,749,1170,1981
ATF7_p53946328,ATF7,286,470,1784,878
ATF7_p53946333,ATF7,326,390,551,743
ATF7_p53946378,ATF7,107,118,402,322
ATF7_p53994728,ATF7,985,498,1880,3020
ATMIN_m81069543,ATMIN,189,256,920,502
ATMIN_m81069684,ATMIN,444,285,1496,398
ATMIN_m81069707,ATMIN,369,332,459,387
ATMIN_m81069713,ATMIN,1289,916,1559,1200
ATMIN_m81069789,ATMIN,455,840,431,246
ATMIN_m81069801,ATMIN,674,403,876,736
ATMIN_p81069686,ATMIN,140,420,550,824
ATMIN_p81069695,ATMIN,324,494,635,248
ATMIN_p81069727,ATMIN,684,655,1817,3009
ATMIN_p81075011,ATMIN,108,334,982,943
ATM_m108098352,ATM,384,518,1169,1170
ATM_m108098389,ATM,630,759,3343,2317
ATM_m108098528,ATM,544,571,2639,2339
ATM_m108099959,ATM,490,223,709,811
ATM_p108098401,ATM,446,567,1709,1753
ATM_p108098562,ATM,187,133,502,1738
ATM_p108099966,ATM,185,243,962,938
ATM_p108099997,ATM,819,945,3392,2897
ATM_p108106443,ATM,1158,698,2196,2855
ATM_p108106455,ATM,737,687,1764,1818
ATN1_m7043381,ATN1,32,72,331,52
ATN1_m7043435,ATN1,116,180,338,1233
ATN1_m7043462,ATN1,301,205,552,664
ATN1_p7043169,ATN1,631,568,1253,1205
ATN1_p7043327,ATN1,1073,1137,2128,3285
ATN1_p7043332,ATN1,281,145,622,894
ATN1_p7043346,ATN1,190,241,533,472
ATN1_p7043422,ATN1,519,892,1825,2540
ATN1_p7043441,ATN1,205,445,342,1277
ATN1_p7043454,ATN1,1846,1873,3889,4172
ATOH8_m85981313,ATOH8,964,748,2406,1803
ATOH8_m85981326,ATOH8,559,384,609,1694
ATOH8_m85981332,ATOH8,275,162,1519,1030
ATOH8_m85981345,ATOH8,635,327,770,986
ATOH8_m85981355,ATOH8,581,487,1086,1295
ATOH8_p85981305,ATOH8,328,422,1033,1150
ATOH8_p85981318,ATOH8,84,18,48,56
ATOH8_p85981373,ATOH8,321,195,755,581
ATOH8_p85981378,ATOH8,493,436,1499,1482
ATOH8_p85981383,ATOH8,1055,610,1269,1428
ATP1A3_m42492504,ATP1A3,817,777,2065,1369
ATP1A3_m42492510,ATP1A3,1310,802,2072,2101
ATP1A3_m42492629,ATP1A3,108,91,976,310
ATP1A3_m42492635,ATP1A3,228,198,52,48
ATP1A3_m42492641,ATP1A3,369,145,584,277
ATP1A3_m42492656,ATP1A3,443,287,831,1506
ATP1A3_m42492662,ATP1A3,951,636,2004,1668
ATP1A3_m42492676,ATP1A3,227,174,774,705
ATP1A3_m42492698,ATP1A3,1110,1091,2828,1879
ATP1A3_p42492666,ATP1A3,417,188,796,724
ATP1B4_m119496040,ATP1B4,538,246,842,712
ATP1B4_m119496045,ATP1B4,999,1109,2796,3654
ATP1B4_m119496056,ATP1B4,322,251,1355,1623
ATP1B4_m119496065,ATP1B4,281,252,432,1105
ATP1B4_m119500378,ATP1B4,465,394,659,1220
ATP1B4_m119500388,ATP1B4,481,365,1223,1051
ATP1B4_p119496009,ATP1B4,772,640,2272,2160
ATP1B4_p119496018,ATP1B4,994,936,1288,2320
ATP1B4_p119496027,ATP1B4,372,323,648,526
ATP1B4_p119500366,ATP1B4,439,346,2121,1711
ATP2A3_m3856712,ATP2A3,1163,726,1727,2209
ATP2A3_m3856988,ATP2A3,304,152,485,573
ATP2A3_m3867496,ATP2A3,498,407,1441,2158
ATP2A3_m3867509,ATP2A3,539,645,1336,1974
ATP2A3_m3867520,ATP2A3,944,502,1219,2524
ATP2A3_m3867536,ATP2A3,743,501,1620,2505
ATP2A3_m3867563,ATP2A3,471,184,1370,739
ATP2A3_p3856704,ATP2A3,88,283,364,857
ATP2A3_p3856976,ATP2A3,562,449,1517,2531
ATP2A3_p3867541,ATP2A3,713,1040,2454,4125
ATP5A1_m43669674,ATP5A1,490,460,254,338
ATP5A1_m43669930,ATP5A1,320,249,686,205
ATP5A1_m43669946,ATP5A1,272,263,717,668
ATP5A1_m43671673,ATP5A1,354,294,397,67
ATP5A1_m43671701,ATP5A1,648,464,613,144
ATP5A1_m43671743,ATP5A1,348,283,937,448
ATP5A1_m43671777,ATP5A1,660,516,1491,1696
ATP5A1_p43669662,ATP5A1,539,548,1200,1791
ATP5A1_p43671688,ATP5A1,285,161,254,0
ATP5A1_p43671779,ATP5A1,569,397,1304,1294
ATP6V0A1_m40618472,ATP6V0A1,99,84,310,750
ATP6V0A1_m40620105,ATP6V0A1,457,138,1513,534
ATP6V0A1_m40622157,ATP6V0A1,132,217,330,286
ATP6V0A1_p40612926,ATP6V0A1,584,406,771,931
ATP6V0A1_p40612978,ATP6V0A1,427,341,968,909
ATP6V0A1_p40612987,ATP6V0A1,349,287,491,782
ATP6V0A1_p40612992,ATP6V0A1,473,387,990,1082
ATP6V0A1_p40618490,ATP6V0A1,377,306,1124,1532
ATP6V0A1_p40620056,ATP6V0A1,841,605,935,618
ATP6V0A1_p40622136,ATP6V0A1,402,245,935,734
ATPAF2_m17942241,ATPAF2,229,199,675,382
ATPAF2_m17942268,ATPAF2,227,290,417,523
ATPAF2_m17942297,ATPAF2,321,175,762,710
ATPAF2_m17942302,ATPAF2,469,507,1199,1048
ATPAF2_m17942309,ATPAF2,480,432,795,385
ATPAF2_m17942321,ATPAF2,777,722,531,361
ATPAF2_p17942181,ATPAF2,517,476,403,757
ATPAF2_p17942205,ATPAF2,444,224,358,275
ATPAF2_p17942210,ATPAF2,903,585,378,962
ATPAF2_p17942260,ATPAF2,33,25,736,593
ATRAID_m27436132,ATRAID,509,389,1154,1180
ATRAID_m27436142,ATRAID,100,206,828,902
ATRAID_m27438200,ATRAID,792,285,626,815
ATRAID_m27438221,ATRAID,55,277,980,1031
ATRAID_m27438228,ATRAID,828,494,1524,2535
ATRAID_m27438250,ATRAID,596,583,1096,1368
ATRAID_m27438361,ATRAID,456,471,716,1365
ATRAID_m27438379,ATRAID,1005,488,1614,938
ATRAID_p27438191,ATRAID,283,238,702,1082
ATRAID_p27438369,ATRAID,252,338,1027,574
ATRIP_m48495698,ATRIP,478,321,2143,690
ATRIP_m48495704,ATRIP,1210,1284,2723,1446
ATRIP_m48495725,ATRIP,632,249,440,1017
ATRIP_m48495767,ATRIP,800,437,658,1640
ATRIP_p48493124,ATRIP,67,316,466,788
ATRIP_p48493149,ATRIP,128,88,697,509
ATRIP_p48493187,ATRIP,1101,799,1329,1027
ATRIP_p48493202,ATRIP,161,260,250,316
ATRIP_p48493262,ATRIP,276,296,759,752
ATRIP_p48495733,ATRIP,961,658,1907,1006
ATRX_m76944415,ATRX,71,64,202,295
ATRX_m76953072,ATRX,936,956,2804,1706
ATRX_m76954081,ATRX,761,179,485,732
ATRX_m76972700,ATRX,290,483,1628,2072
ATRX_m77041469,ATRX,302,178,906,1034
ATRX_p76952123,ATRX,181,329,1057,1396
ATRX_p76952165,ATRX,220,56,476,394
ATRX_p76953078,ATRX,769,718,2989,2157
ATRX_p76972615,ATRX,864,610,2064,1691
ATRX_p76972655,ATRX,149,81,428,405
ATR_m142286929,ATR,374,195,667,958
ATR_p142285016,ATR,604,370,1448,701
ATR_p142285038,ATR,823,1136,2198,854
ATR_p142285045,ATR,282,628,783,1899
ATR_p142286936,ATR,692,536,1615,2795
ATR_p142286966,ATR,323,361,764,580
ATR_p142286971,ATR,233,277,407,2
ATR_p142297482,ATR,115,270,760,94
ATR_p142297487,ATR,291,207,1761,1431
ATR_p142297509,ATR,748,499,1119,99
ATXN1L_m71883925,ATXN1L,694,532,1373,2236
ATXN1L_m71883966,ATXN1L,661,818,1569,2050
ATXN1L_m71884003,ATXN1L,511,226,665,1598
ATXN1L_m71884011,ATXN1L,752,852,1797,2824
ATXN1L_m71884018,ATXN1L,1218,1080,5162,5841
ATXN1L_m71884026,ATXN1L,493,387,1161,1922
ATXN1L_p71883641,ATXN1L,1187,885,2261,3004
ATXN1L_p71883648,ATXN1L,2,183,247,521
ATXN1L_p71883700,ATXN1L,1145,646,2033,2207
ATXN1L_p71883755,ATXN1L,240,316,1282,1363
ATXN1_m16328401,ATXN1,434,312,832,952
ATXN1_m16328409,ATXN1,1109,727,2595,2254
ATXN1_m16328419,ATXN1,998,1097,1783,2603
ATXN1_m16328426,ATXN1,1041,818,2134,3574
ATXN1_m16328523,ATXN1,114,57,383,376
ATXN1_p16328428,ATXN1,744,642,953,2171
ATXN1_p16328450,ATXN1,123,261,94,416
ATXN1_p16328457,ATXN1,324,460,1274,1026
ATXN1_p16328482,ATXN1,65,49,70,98
ATXN1_p16328507,ATXN1,220,227,1245,1202
ATXN2L_m28834592,ATXN2L,397,392,471,722
ATXN2L_m28834598,ATXN2L,467,215,520,380
ATXN2L_m28834634,ATXN2L,235,459,877,1524
ATXN2L_m28834800,ATXN2L,185,190,497,272
ATXN2L_m28834823,ATXN2L,163,285,532,1216
ATXN2L_p28834667,ATXN2L,244,344,300,109
ATXN2L_p28834675,ATXN2L,130,145,427,633
ATXN2L_p28834706,ATXN2L,451,481,833,1207
ATXN2L_p28834717,ATXN2L,51,23,155,201
ATXN2L_p28834760,ATXN2L,358,239,786,501
ATXN2_m112037284,ATXN2,616,582,981,2622
ATXN2_m112037294,ATXN2,447,170,218,610
ATXN2_m112037308,ATXN2,554,609,1217,2699
ATXN2_p112037220,ATXN2,564,433,1477,2843
ATXN2_p112037234,ATXN2,13,73,159,282
ATXN2_p112037242,ATXN2,216,249,853,2022
ATXN2_p112037252,ATXN2,646,723,2160,2644
ATXN2_p112037264,ATXN2,334,442,1107,1064
ATXN2_p112037274,ATXN2,681,510,1148,883
ATXN2_p112037298,ATXN2,674,561,1770,2891
ATXN3_m92537318,ATXN3,411,286,914,1018
ATXN3_m92548727,ATXN3,450,352,908,871
ATXN3_m92548739,ATXN3,126,211,222,56
ATXN3_m92548762,ATXN3,640,789,1335,1576
ATXN3_m92548768,ATXN3,579,674,1406,2195
ATXN3_p92537304,ATXN3,578,255,545,1537
ATXN3_p92537326,ATXN3,664,764,1952,2379
ATXN3_p92548772,ATXN3,821,471,1373,2678
ATXN3_p92572859,ATXN3,417,222,122,309
ATXN3_p92572866,ATXN3,471,305,1442,1019
ATXN7L3_m42275015,ATXN7L3,743,383,520,233
ATXN7L3_m42275029,ATXN7L3,456,396,933,1120
ATXN7L3_m42275051,ATXN7L3,71,136,469,686
ATXN7L3_m42275064,ATXN7L3,439,564,1196,2036
ATXN7L3_m42275070,ATXN7L3,447,361,2248,625
ATXN7L3_m42275076,ATXN7L3,635,367,1968,68
ATXN7L3_m42275407,ATXN7L3,409,138,626,885
ATXN7L3_p42275007,ATXN7L3,678,711,1604,2933
ATXN7L3_p42275079,ATXN7L3,871,582,1931,2675
ATXN7L3_p42275386,ATXN7L3,157,491,1020,496
ATXN7_m63965611,ATXN7,1089,1439,2799,4316
ATXN7_m63965619,ATXN7,1175,949,2732,2041
ATXN7_m63965629,ATXN7,430,643,1855,1282
ATXN7_m63965705,ATXN7,219,361,954,1779
ATXN7_m63965713,ATXN7,582,458,1036,946
ATXN7_m63965737,ATXN7,225,110,267,391
ATXN7_m63965749,ATXN7,527,229,318,737
ATXN7_p63965603,ATXN7,355,285,664,778
ATXN7_p63965673,ATXN7,775,608,3102,2671
ATXN7_p63965694,ATXN7,546,749,1129,1598
AUNIP_m26163950,AUNIP,323,320,372,1034
AUNIP_m26163990,AUNIP,226,218,547,983
AUNIP_m26164028,AUNIP,384,185,897,831
AUNIP_m26185769,AUNIP,769,557,1464,1348
AUNIP_m26185782,AUNIP,448,463,1478,1740
AUNIP_m26185796,AUNIP,570,1179,2344,3129
AUNIP_m26185805,AUNIP,523,516,978,1594
AUNIP_m26185837,AUNIP,706,396,1198,1195
AUNIP_p26163980,AUNIP,226,159,843,515
AUNIP_p26185809,AUNIP,98,120,240,284
AUP1_m74756542,AUP1,400,183,958,1343
AUP1_m74756574,AUP1,248,426,923,1395
AUP1_m74756708,AUP1,177,277,552,376
AUP1_m74756736,AUP1,131,389,767,1927
AUP1_m74756741,AUP1,540,395,768,625
AUP1_p74756534,AUP1,506,501,401,1149
AUP1_p74756557,AUP1,366,363,822,711
AUP1_p74756585,AUP1,1048,837,1616,1588
AUP1_p74756599,AUP1,1520,1244,3461,3758
AUP1_p74756607,AUP1,290,433,1145,1225
AURKAIP1_m1309783,AURKAIP1,0,58,90,126
AURKAIP1_m1309800,AURKAIP1,163,38,261,420
AURKAIP1_m1310086,AURKAIP1,188,394,312,472
AURKAIP1_m1310091,AURKAIP1,365,272,943,803
AURKAIP1_m1310102,AURKAIP1,278,394,289,588
AURKAIP1_m1310128,AURKAIP1,561,265,996,1199
AURKAIP1_p1309785,AURKAIP1,440,347,1108,1005
AURKAIP1_p1309791,AURKAIP1,391,199,569,409
AURKAIP1_p1310071,AURKAIP1,350,355,453,927
AURKAIP1_p1310076,AURKAIP1,623,339,716,744
AURKA_m54961423,AURKA,734,151,1614,1116
AURKA_m54961495,AURKA,1450,1102,4049,1802
AURKA_m54961572,AURKA,1110,437,1049,661
AURKA_m54963213,AURKA,328,275,895,897
AURKA_p54961447,AURKA,1206,1425,2811,1362
AURKA_p54961461,AURKA,384,363,1265,1195
AURKA_p54961483,AURKA,1114,1032,2638,1749
AURKA_p54961497,AURKA,191,153,888,1251
AURKA_p54961503,AURKA,314,257,998,1601
AURKA_p54963197,AURKA,220,272,745,1024
AURKB_m8110643,AURKB,518,554,908,1823
AURKB_m8110654,AURKB,537,521,903,1683
AURKB_m8110908,AURKB,553,716,584,944
AURKB_p8110878,AURKB,639,332,908,473
AURKB_p8110910,AURKB,403,174,843,493
AURKB_p8110915,AURKB,521,410,1673,1874
AURKB_p8111043,AURKB,224,324,676,1451
AURKB_p8111050,AURKB,1514,1184,1920,1888
AURKB_p8111055,AURKB,233,291,562,153
AURKB_p8111064,AURKB,308,547,392,401
AURKC_m57743409,AURKC,715,859,1830,1238
AURKC_m57743472,AURKC,337,305,572,1103
AURKC_m57743507,AURKC,706,749,1926,1881
AURKC_p57743411,AURKC,279,326,1892,1433
AURKC_p57743451,AURKC,543,525,1837,2400
AURKC_p57743456,AURKC,1022,709,2831,2980
AURKC_p57743463,AURKC,837,749,2204,3753
AURKC_p57743481,AURKC,460,717,2098,2878
AURKC_p57743490,AURKC,618,548,1103,1734
AURKC_p57743526,AURKC,1229,1258,3784,2253
AVPI1_m99439487,AVPI1,820,580,1304,2190
AVPI1_m99439524,AVPI1,342,525,1040,1553
AVPI1_p99439496,AVPI1,365,477,1440,2446
AVPI1_p99439539,AVPI1,359,211,463,526
AVPI1_p99439547,AVPI1,557,274,1078,501
AVPI1_p99439557,AVPI1,965,626,1621,1904
AVPI1_p99439563,AVPI1,666,494,959,596
AVPI1_p99439574,AVPI1,566,818,2345,2514
AVPI1_p99439626,AVPI1,760,304,630,1160
AVPI1_p99439631,AVPI1,411,268,845,1374
AXIN1_m396876,AXIN1,763,618,1166,1812
AXIN1_m396882,AXIN1,97,262,808,1683
AXIN1_m396887,AXIN1,104,112,335,477
AXIN1_m396914,AXIN1,167,82,643,377
AXIN1_p396894,AXIN1,302,185,154,472
AXIN1_p396902,AXIN1,411,232,923,1088
AXIN1_p396927,AXIN1,297,90,901,1125
AXIN1_p396934,AXIN1,448,342,1306,1707
AXIN1_p396970,AXIN1,222,141,392,257
AXIN1_p396977,AXIN1,723,219,780,1960
AXIN2_m63554553,AXIN2,648,507,1558,759
AXIN2_m63554558,AXIN2,208,220,875,898
AXIN2_m63554570,AXIN2,227,177,213,792
AXIN2_m63554707,AXIN2,160,241,771,610
AXIN2_p63554496,AXIN2,334,346,805,398
AXIN2_p63554573,AXIN2,588,442,1222,87
AXIN2_p63554579,AXIN2,1322,1429,5328,3839
AXIN2_p63554587,AXIN2,101,210,1194,1252
AXIN2_p63554678,AXIN2,438,656,1555,1577
AXIN2_p63554717,AXIN2,1007,694,2793,2439
AXL_m41725315,AXL,664,517,1355,2102
AXL_m41726539,AXL,810,674,3193,4003
AXL_p41725283,AXL,196,393,744,1236
AXL_p41725319,AXL,782,513,1113,2313
AXL_p41725326,AXL,536,383,1733,1978
AXL_p41725336,AXL,801,357,1409,1535
AXL_p41725341,AXL,612,291,851,1273
AXL_p41725350,AXL,826,752,1342,1696
AXL_p41726547,AXL,441,418,1413,1908
AXL_p41726557,AXL,383,423,879,558
AZI1_m79193804,AZI1,860,715,1210,1073
AZI1_m79193809,AZI1,1165,1204,3253,3141
AZI1_m79193836,AZI1,576,411,1689,2231
AZI1_m79193843,AZI1,482,418,609,1016
AZI1_m79193851,AZI1,375,437,1416,1138
AZI1_p79193759,AZI1,862,686,1640,1626
AZI1_p79193777,AZI1,488,408,872,872
AZI1_p79193791,AZI1,795,595,2560,2243
AZI1_p79193817,AZI1,140,237,429,339
AZI1_p79193822,AZI1,467,449,1224,1113
B9D2_m41863879,B9D2,482,547,1357,1541
B9D2_m41863897,B9D2,453,324,595,752
B9D2_m41863905,B9D2,1512,631,2622,2365
B9D2_m41869351,B9D2,356,449,1316,980
B9D2_m41869391,B9D2,1036,675,2554,3231
B9D2_m41869403,B9D2,1373,1467,4003,5409
B9D2_m41869417,B9D2,347,323,598,661
B9D2_p41863814,B9D2,1226,1246,3318,3740
B9D2_p41863888,B9D2,594,756,1938,1398
B9D2_p41869364,B9D2,656,514,1237,871
BAALC_m104153165,BAALC,785,1225,2864,2924
BAALC_m104153201,BAALC,1741,982,2995,3723
BAALC_m104153213,BAALC,345,610,1444,1214
BAALC_m104153219,BAALC,37,190,923,935
BAALC_m104153263,BAALC,1121,883,3576,2279
BAALC_m104153277,BAALC,186,255,633,555
BAALC_p104153113,BAALC,1026,1109,1624,2395
BAALC_p104153123,BAALC,209,114,463,103
BAALC_p104153183,BAALC,283,79,520,427
BAALC_p104225154,BAALC,361,374,724,1723
BABAM1_m17379616,BABAM1,416,326,707,1394
BABAM1_m17379642,BABAM1,817,609,1111,1555
BABAM1_m17379691,BABAM1,806,710,2334,1794
BABAM1_m17379745,BABAM1,260,256,534,781
BABAM1_m17379758,BABAM1,79,111,255,178
BABAM1_p17379602,BABAM1,866,383,1006,1247
