SYMBOL	TRANSCRIPT	COHORT	CANCER_TYPE	METHODS	MUTATIONS	SAMPLES	QVALUE_COMBINATION	ROLE	CGC_GENE	CGC_CANCER_GENE	DOMAINS	2D_CLUSTERS	3D_CLUSTERS	EXCESS_MIS	EXCESS_NON	EXCESS_SPL
BAP1	ENST00000460680	HARTWIG_WGS_CHOL_2020	CHOL	combination	6.0	3.0	0.0020111872344085	Act	True	False				0.908017556750229	0.0	0.0
BAP1	ENST00000460680	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	dndscv,mutpanning	18.0	7.0	3.1248699358161335e-08	LoF	True	False				0.0	0.9760129933342644	0.9760129933342644
BAP1	ENST00000460680	TCGA_WXS_CHOL	CHOL	oncodrivefml,dndscv,cbase,mutpanning	6.0	6.0	4.891212709027166e-19	LoF	True	False				0.9796507609386405	0.998793954563256	0.998793954563256
BAP1	ENST00000460680	ICGC_WXS_ESCA_ESCA_CN_2019	ESCA	combination	3.0	2.0	0.006699479334244	LoF	True	False				0.4582460258001658	0.9769237230864912	0.9769237230864912
BAP1	ENST00000460680	ICGC_WXS_HCC_LICA_FR_2019	HCC	combination	5.0	4.0	0.0018031952892904	LoF	True	False				0.2650288891839912	0.924883804311562	0.0
BAP1	ENST00000460680	PCAWG_WGS_LIVER_HCC	HCC	mutpanning	16.0	9.0	3.027907381365373e-07	LoF	True	False				0.8554780129069661	0.9036898455028364	0.0
BAP1	ENST00000460680	TCGA_WXS_HCC	HCC	oncodrivefml,dndscv,cbase,mutpanning	23.0	17.0	1.184034427852498e-15	LoF	True	False				0.7443273309016392	0.9739021879450068	0.9739021879450068
BAP1	ENST00000460680	HARTWIG_WGS_HNSC_2020	HNSC	combination	5.0	3.0	0.0173248108342001	Act	True	False				0.864654256564872	0.0	0.0
BAP1	ENST00000460680	HARTWIG_WGS_MEL_2020	MEL	cbase	11.0	9.0	5.964716776662199e-07	LoF	True	False				0.8808171499538671	0.988565226049629	0.988565226049629
BAP1	ENST00000460680	HARTWIG_WGS_PANCREAS_2020	PANCREAS	combination	3.0	3.0	0.0395890133365709	LoF	True	False				0.8997387781321023	0.983933487145384	0.0
BAP1	ENST00000460680	HARTWIG_WGS_PLMESO_2020	PLMESO	oncodrivefml,dndscv,smregions,cbase,mutpanning	15.0	10.0	1.80043575430139e-44	LoF	True	False	PF01088:5:214			0.9853961949412586	0.9983524056471864	0.9983524056471864
BAP1	ENST00000460680	OTHER_WXS_PLMESO_MATTHIEU_2019	PLMESO	mutpanning	3.0	2.0	1.703094257155618e-09	LoF	True	False				0.9630635587864828	0.9982267906035782	0.9982267906035782
BAP1	ENST00000460680	OTHER_WXS_PLMESO_BUENO_2019	PLMESO	oncodrivefml,dndscv,smregions,cbase,mutpanning	15.0	12.0	1.0756979163142044e-30	LoF	True	False	PF18031:643:688			0.968063424712728	0.99806181328395	0.99806181328395
BAP1	ENST00000460680	TCGA_WXS_PLMESO	PLMESO	oncodrivefml,dndscv,cbase,mutpanning	19.0	13.0	1.3045265573963492e-19	LoF	True	False				0.971126051824176	0.998005967230702	0.998005967230702
BAP1	ENST00000460680	TCGA_WXS_PRCC	PRCC	combination	11.0	10.0	0.0001299662778367	Act	True	False				0.9038879350700008	0.0	0.0
BAP1	ENST00000460680	HARTWIG_WGS_RCC_2020	RCC	oncodrivefml,dndscv,cbase,mutpanning	19.0	17.0	3.381594101949281e-17	LoF	True	True				0.9056734516153448	0.9906649546522328	0.0
BAP1	ENST00000460680	CBIOP_WGS_STAD_ONCOSG_2018	STAD	combination	2.0	2.0	0.0182415302790314	LoF	True	False				0.4791824899067139	0.9671143704202448	0.0
BAP1	ENST00000460680	TCGA_WXS_UM	UM	oncodrivefml,dndscv,cbase,mutpanning	12.0	10.0	1.1034813435476306e-21	LoF	True	True				0.9884515941824424	0.9994434084574062	0.0
BARD1	ENST00000260947	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodriveclustl	4.0	4.0	0.1392264989450075	Act	True	False		206:206		0.7526367298558259	0.0	0.0
BAZ1A	ENST00000382422	HARTWIG_WGS_SCLC_2020	SCLC	cbase	5.0	4.0	1.475796936681283e-05	LoF	True	False				0.7013319551379741	0.9697518155615658	0.0
BCL10	ENST00000648566	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	oncodrivefml,dndscv,cbase	6.0	5.0	1.2663342821246793e-07	LoF	True	False		208:208		0.949055147448416	0.9944100226261304	0.0
BCL10	ENST00000648566	TCGA_WXS_DLBCLNOS	DLBCLNOS	dndscv,cbase	4.0	2.0	6.699357025829221e-08	LoF	True	False				0.9689816866484446	0.9965446324018848	0.0
BCL10	ENST00000648566	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	combination	4.0	3.0	0.0121367755028884	Act	True	False		58:58		0.9366140977593712	0.0	0.0
BCL11A	ENST00000642384	PCAWG_WGS_LYMPH_BNHL	NHL	combination	5.0	3.0	0.0008949188312522	Act	True	False				0.8537984461196708	0.0	0.0
BCL11B	ENST00000357195	TCGA_WXS_GBM	GBM	cbase	5.0	4.0	4.045467137178825e-05	Act	True	False				0.8677442279235988	0.0	0.0
BCL11B	ENST00000357195	HARTWIG_WGS_PANET_2020	PANET	combination	2.0	2.0	0.0105438536488618	Act	True	False				0.9966611700719048	0.0	0.0
BCL11B	ENST00000357195	CBIOP_WXS_VSC_CUK_2018	VULVA	combination	2.0	2.0	0.0046031904449863	Act	True	False				0.955901356367708	0.0	0.0
BCL2	ENST00000398117	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	oncodriveclustl,dndscv,mutpanning	88.0	27.0	5.088273542932132e-06	Act	True	False		2:25,113:131		0.7335950115063683	0.0	0.0
BCL2	ENST00000398117	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	oncodriveclustl,dndscv,mutpanning	63.0	17.0	5.420953561651772e-05	Act	True	False		2:25		0.8039432153559334	0.0	0.0
BCL2	ENST00000398117	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	mutpanning	87.0	31.0	0.0002486812375152	Act	True	False		17:24,2:14		0.5411921665470479	0.0	0.0
BCL2	ENST00000398117	HARTWIG_WGS_LNM_2020	LNM	dndscv	37.0	8.0	0.0236258627813343	Act	True	False				0.919394279206811	0.0	0.0
BCL2	ENST00000398117	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	170.0	48.0	1.054633093537789e-12	Act	True	False	PF02180:9:31	10:34	60,62,186,59	0.6421572564987105	0.0	0.0
BCL2	ENST00000398117	PCAWG_WGS_LYMPH_BNHL	NHL	mutpanning	90.0	30.0	6.492123684702357e-05	Act	True	True				0.6014514433787028	0.0	0.0
BCL2L12	ENST00000616144	CBIOP_WXS_CSCC_UCSF_2018	CSCC	combination	7.0	6.0	0.0049430366085522	Act	True	True		16:18		0.6817130246110225	0.0	0.0
BCL2L12	ENST00000616144	TCGA_WXS_MEL	MEL	oncodriveclustl	30.0	26.0	0.0740847224824676	ambiguous	True	True		17:18		0.0	0.0	0.0
BCL6	ENST00000406870	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	smregions,cbase	13.0	12.0	7.354192485934091e-07	LoF	True	False	PF00096:574:596			0.9546353202632142	0.9619827194221472	0.0
BCL6	ENST00000406870	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	smregions,cbase,mutpanning	20.0	11.0	2.3145966901370696e-10	LoF	True	False	PF00096:574:596			0.9150669565451572	0.975455459256534	0.0
BCL6	ENST00000406870	ICGC_WGS_MLYM_MALY_DE_PED_2019	MLYM	smregions	3.0	3.0	1.1443707264583997e-07	Act	True	False	PF00096:574:596	587:587		0.9901382802377894	0.0	0.0
BCL6	ENST00000406870	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	smregions	8.0	4.0	1.9891667531510343e-05	Act	True	False	PF00096:574:596			0.9015160824777146	0.0	0.0
BCL6	ENST00000406870	PCAWG_WGS_LYMPH_BNHL	NHL	combination	7.0	2.0	0.0004589566490048	LoF	True	True				0.67821240667265	0.976416905047275	0.0
BCL7A	ENST00000538010	CGCI_WGS_BL_2020	BL	dndscv,smregions	9.0	5.0	3.519287248148576e-09	Act	True	False	PF04714:4:51	30:31		0.9891542779120008	0.0	0.9968441839001976
BCL7A	ENST00000538010	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	combination	5.0	3.0	0.0444195390695668	Act	True	False				0.8641239669192313	0.0	0.0
BCL7A	ENST00000538010	ICGC_WGS_MLYM_MALY_DE_AD_2019	MLYM	dndscv,smregions	7.0	6.0	1.35236838211084e-07	Act	True	False	PF04714:4:51			0.979138619250176	0.0	0.0
BCL7A	ENST00000538010	OTHER_WGS_MM_NATLEUK2018	PCM	dndscv,smregions,mutpanning	36.0	17.0	2.3241803646231264e-12	Act	True	False	PF04714:4:51			0.7932137486967147	0.0	0.9711333600788444
BCL9	ENST00000234739	HARTWIG_WGS_COADREAD_2020	COADREAD	mutpanning	29.0	20.0	4.507466501746097e-06	LoF	True	False		359:359		0.8104715943161451	0.9091424963044472	0.0
BCL9	ENST00000234739	TCGA_WXS_COADREAD	COADREAD	combination	23.0	15.0	0.0041855253447958	LoF	True	False				0.8128469982717438	0.9487533831788272	0.9487533831788272
BCL9	ENST00000234739	PCAWG_WGS_STOMACH_ADENOCA	STAD	combination	2.0	2.0	0.0001822058768674	LoF	True	False				0.7476030666038846	0.9857796830721078	0.0
BCL9L	ENST00000334801	HARTWIG_WGS_COADREAD_2020	COADREAD	oncodrivefml,dndscv,smregions,cbase,mutpanning	34.0	24.0	2.0593525150196643e-14	LoF	True	True	PF11502:398:430			0.747760951098059	0.980496494403805	0.0
BCL9L	ENST00000334801	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	smregions,cbase	4.0	4.0	2.6985934929113667e-09	LoF	True	True	PF11502:398:430			0.1405519967618419	0.959268056163	0.0
BCL9L	ENST00000334801	TCGA_WXS_COADREAD	COADREAD	mutpanning	15.0	10.0	0.0001953769827096	LoF	True	True				0.5210175505508561	0.9598356382917322	0.9598356382917322
BCLAF1	ENST00000531224	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodriveclustl,dndscv,cbase,mutpanning	23.0	23.0	5.130788995637803e-10	Act	True	False		750:750		0.978108795866424	0.0	0.0
BCLAF1	ENST00000531224	CBIOP_WXS_SKCM_BROAD	MEL	combination	14.0	11.0	0.0005172948075519	Act	True	True				0.9677143193556288	0.0	0.0
BCLAF1	ENST00000531224	TCGA_WXS_STAD	STAD	combination	20.0	19.0	0.0538389917685348	Act	True	False				0.7351545386405794	0.5069139277700585	0.0
BCOR	ENST00000378444	TCGA_WXS_ACC	ACC	combination	2.0	2.0	0.003253491939882	LoF	True	False				0.5728397994142385	0.9640832119707192	0.0
BCOR	ENST00000378444	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodrivefml,dndscv,cbase	7.0	6.0	1.4484087827866847e-24	LoF	True	True				0.0	0.9871672232750828	0.9871672232750828
BCOR	ENST00000378444	ICGC_WXS_CHOL_BTCA_JP_2019	CHOL	oncodrivefml,cbase	4.0	3.0	1.8621957460665758e-09	LoF	True	False				0.0	0.9848829205273594	0.0
BCOR	ENST00000378444	TCGA_WXS_CHOL	CHOL	combination	2.0	2.0	0.0007725057756948	Act	True	False		326:326		0.9738367331467552	0.0	0.0
BCOR	ENST00000378444	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	dndscv,cbase,mutpanning	6.0	5.0	3.3535116550981116e-10	LoF	True	False				0.0	0.997982381200042	0.0
BCOR	ENST00000378444	PCAWG_WGS_LYMPH_CLL	CLLSLL	oncodrivefml	3.0	3.0	9.365875743197448e-11	LoF	True	False				0.0	0.9940590080497697	0.0
BCOR	ENST00000378444	TCGA_WXS_COADREAD	COADREAD	cbase	10.0	9.0	0.0024086031830205	LoF	True	False				0.7457439276269595	0.9571311671237904	0.0
BCOR	ENST00000378444	ICGC_WGS_ES_BOCA_FR_AD_2019	ES	combination	2.0	2.0	0.0405730941232117	Act	True	False				0.9680713989815728	0.0	0.0
BCOR	ENST00000378444	TCGA_WXS_GBM	GBM	combination	11.0	10.0	0.0004936996777512	LoF	True	False				0.4628818455708265	0.9361883996461432	0.0
BCOR	ENST00000378444	HARTWIG_WGS_GINET_2020	GINET	combination	2.0	2.0	1.6848079744584134e-05	LoF	True	False				0.9416050125547604	0.996129059297706	0.0
BCOR	ENST00000378444	TCGA_WXS_LGGNOS	LGGNOS	combination	20.0	17.0	0.009610501060217	LoF	True	False				0.2728309496548395	0.8805666596553866	0.0
BCOR	ENST00000378444	ICGC_WGS_LNM_NKTL_SG_2019	LNM	combination	2.0	2.0	0.0021244718262318	LoF	True	False				0.0	0.9915950746616952	0.0
BCOR	ENST00000378444	CPTAC_WXS_LUAD_2020	LUAD	combination	8.0	7.0	0.0012305838766607	LoF	True	False				0.6964992672357014	0.83064804627468	0.0
BCOR	ENST00000378444	PEDCBIOP_WXS_MBL_SHH_PRY	MBL	oncodrivefml	2.0	2.0	0.0001639773651871	LoF	True	False				0.0	0.9953726524008876	0.0
BCOR	ENST00000378444	PCAWG_WGS_CNS_MEDULLO	MBL	combination	3.0	3.0	0.003941481250993	LoF	True	False				0.0	0.9964354403032952	0.0
BCOR	ENST00000378444	CPTAC_WXS_PAAD_2021	PAAD	cbase	4.0	4.0	3.425512385628852e-07	LoF	True	False				0.7494193841403414	0.9912238973477242	0.0
BCOR	ENST00000378444	OTHER_WGS_PBCA_DE_PIA	PAST	oncodrivefml,cbase	10.0	7.0	1.264812337661086e-09	LoF	True	False				0.417369745752374	0.9806531333383208	0.0
BCOR	ENST00000378444	TCGA_WXS_PGNG	PGNG	combination	2.0	2.0	0.0031897393967901	Act	True	False				0.8928209089005454	0.0	0.0
BCOR	ENST00000378444	TCGA_WXS_PLMESO	PLMESO	combination	2.0	2.0	0.0041559261966378	LoF	True	False				0.0	0.9838831550459092	0.0
BCOR	ENST00000378444	TCGA_WXS_STAD	STAD	oncodrivefml,dndscv,cbase,mutpanning	22.0	17.0	4.876533616863934e-12	LoF	True	False				0.3222649051181103	0.9731677624947374	0.9731677624947374
BCOR	ENST00000378444	TCGA_WXS_THYM	THYM	combination	3.0	4.0	0.001096214962158	LoF	True	False				0.7074489710475107	0.978916113635164	0.0
BCOR	ENST00000378444	CPTAC_WXS_UCEC_2020	UCEC	mutpanning,hotmaps	10.0	10.0	2.0321578984486699e-13	Act	True	False		1459:1459	1459	0.8046333471683855	0.0	0.0
BCOR	ENST00000378444	PCAWG_WGS_UTERUS_ADENOCA	UCEC	oncodriveclustl	3.0	3.0	6.723918403949972e-05	Act	True	False		1459:1459		0.8933066899659693	0.0	0.0
BCOR	ENST00000378444	TCGA_WXS_UCEC	UCEC	oncodriveclustl,mutpanning,hotmaps	51.0	46.0	3.1694307964618767e-22	Act	True	False		1459:1459	1459	0.7026947882795105	0.2472830398731051	0.0
BCOR	ENST00000378444	TCGA_WXS_UCS	UCS	combination	2.0	2.0	0.0151589927231624	LoF	True	False				0.8108799998717294	0.9861039636227502	0.0
BCORL1	ENST00000540052	PCAWG_WGS_COLORECT_ADENOCA	COADREAD	combination	2.0	2.0	0.0001386848887468	LoF	True	False				0.0	0.9872357080140012	0.0
BCORL1	ENST00000540052	PEDCBIOP_WXS_HGG_PRY	HGGNOS	oncodrivefml,cbase	3.0	3.0	4.617475214238575e-09	LoF	True	False				0.9124764460282389	0.997111485744273	0.0
BCORL1	ENST00000540052	OTHER_WXS_NBL_SCIENCE_COLOGNE_2018	NBL	mutpanning	3.0	3.0	3.846662212617898e-05	LoF	True	False				0.8896440475363229	0.9832876251018547	0.0
BCORL1	ENST00000540052	PEDCBIOP_WXS_NBL_PRY	NBL	combination	2.0	2.0	0.0036674606309643	LoF	True	False				0.928569271293995	0.994332997553102	0.0
BCORL1	ENST00000540052	ICGC_WXS_PAAD_PACA_AU_2019	PAAD	oncodrivefml,cbase	3.0	3.0	0.0001579916478669	LoF	True	False				0.9583476410083664	0.9934232808813772	0.0
BCR	ENST00000305877	CGCI_WGS_BL_2020	BL	smregions	11.0	5.0	0.0005807584109318	LoF	True	False	PF09036:3:75	68:69		0.8443181431706004	0.9267397595263368	0.0
BCR	ENST00000305877	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	combination	9.0	5.0	0.0247881445611414	Act	True	False				0.7991015333149325	0.0	0.0
BCR	ENST00000305877	CBIOP_WXS_CLL_BROAD_2013	CLLSLL	combination	4.0	3.0	0.0005178451397922	Act	True	False				0.998269154485094	0.0	0.0
BCR	ENST00000305877	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	smregions	9.0	6.0	0.0086348031580388	LoF	True	False	PF09036:3:75			0.7074836139807668	0.8786852326874184	0.0
BCR	ENST00000305877	ICGC_WGS_HCC_LICA_CN_VARSCAN_2019	HCC	combination	2.0	2.0	0.0021909673134188	Act	True	False				0.8479683411857871	0.0	0.0
BCR	ENST00000305877	ICGC_WGS_LUSC_LUSC_KR_2019	LUSC	oncodriveclustl,smregions	6.0	6.0	0.0151415875094509	Act	True	False	PF00620:1068:1218	1106:1106		0.6802944859630511	0.0	0.0
BCR	ENST00000305877	PCAWG_WGS_LYMPH_BNHL	NHL	combination	12.0	5.0	0.023334036680797	Act	True	False				0.6755619572275604	0.0	0.0
BCR	ENST00000305877	OTHER_WGS_MM_NATLEUK2018	PCM	combination	5.0	4.0	0.0421113667346661	Act	True	False				0.2988555768741502	0.0	0.0
BIRC3	ENST00000263464	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	oncodrivefml,mutpanning	11.0	8.0	3.643341442077313e-07	ambiguous	True	True				0.0	0.0	0.0
BIRC6	ENST00000421745	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	combination	7.0	6.0	0.0032911159097691	LoF	True	False				0.3429894910491796	0.9153298093410668	0.0
BIRC6	ENST00000421745	PCAWG_WGS_BLADDER_TCC	BLCA	cbase	8.0	5.0	1.7350550572133323e-05	LoF	True	False				0.7748736267928957	0.7963520574302573	0.0
BIRC6	ENST00000421745	TCGA_WXS_BLCA	BLCA	smregions	66.0	48.0	0.0133066256519542	Act	True	False	PF00179:4577:4733			0.411063208659268	0.0	0.0
BIRC6	ENST00000421745	ICGC_WGS_BRCA_BRCA_EU_2019	BRCA	combination	9.0	7.0	0.0155070961905645	LoF	True	False				0.4140802316116205	0.5466311319914386	0.0
BIRC6	ENST00000421745	ICGC_WXS_COADREAD_COCA_CN_CASPOINT_2019	COADREAD	combination	3.0	3.0	0.0069025331541744	LoF	True	False				0.7995051416077602	0.959131649197442	0.0
BIRC6	ENST00000421745	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	cbase	5.0	5.0	0.0003414815787011	LoF	True	False				0.5588751895224529	0.9345780619563816	0.0
BIRC6	ENST00000421745	OTHER_WGS_DLBCL_NATCOM_2018	DLBCLNOS	dndscv,cbase	14.0	11.0	1.462507167764888e-07	LoF	True	False				0.290083082657421	0.948035331557896	0.948035331557896
BIRC6	ENST00000421745	HARTWIG_WGS_ESCA_2020	ESCA	combination	13.0	12.0	0.0211345127739541	LoF	True	False				0.5164595082914493	0.8342365635401159	0.0
BIRC6	ENST00000421745	CBIOP_WXS_HNSC_VALLEN_2018	HNSC	combination	2.0	2.0	0.0243042683165961	Act	True	False				0.9459167664884728	0.0	0.0
BIRC6	ENST00000421745	TCGA_WXS_HNSC	HNSC	cbase	30.0	25.0	0.0176715449746039	LoF	True	False				0.544788422655819	0.7764789438958348	0.7764789438958348
BIRC6	ENST00000421745	CPTAC_WXS_LUAD_2020	LUAD	combination	12.0	7.0	0.0001083764446965	LoF	True	True				0.3523327550164192	0.8940322757244274	0.8940322757244274
BIRC6	ENST00000421745	TCGA_WXS_MGCT	MGCT	cbase	4.0	4.0	4.728040689809996e-06	LoF	True	False				0.9278161488363604	0.976994888618144	0.0
BIRC6	ENST00000421745	PCAWG_WGS_LYMPH_BNHL	NHL	cbase	6.0	4.0	0.0004542905702512	LoF	True	False				0.5453133710627142	0.8139781204414243	0.0
BIRC6	ENST00000421745	TCGA_WXS_PGNG	PGNG	combination	2.0	2.0	0.0004449636372283	LoF	True	False				0.4787256808778327	0.9520400420549529	0.0
BIRC6	ENST00000421745	PCAWG_WGS_UTERUS_ADENOCA	UCEC	combination	3.0	2.0	0.03669064510524	Act	True	False				0.7894402948947513	0.0	0.0
BLM	ENST00000355112	HARTWIG_WGS_MEL_2020	MEL	combination	6.0	6.0	0.1079004987262356	LoF	True	False				0.0	0.4885910176220252	0.0
BMP6	ENST00000283147	CBIOP_WXS_PRAD_SU2C_2019	PRAD	mutpanning,hotmaps	10.0	10.0	7.330029650958284e-10	Act	False	False		118:118	118	0.9326512199105452	0.0	0.0
BMPR1A	ENST00000372037	HARTWIG_WGS_COADREAD_2020	COADREAD	oncodrivefml,cbase	12.0	10.0	0.0027645297467688	LoF	True	False				0.8446407316762082	0.9727060903127792	0.0
BMPR1A	ENST00000372037	TCGA_WXS_STAD	STAD	combination	4.0	4.0	0.004532844792095	LoF	True	False				0.2177935243208623	0.9576017844890156	0.0
BRAF	ENST00000496384	HARTWIG_WGS_BLCA_2020	BLCA	smregions,hotmaps	10.0	9.0	7.71385328074766e-08	LoF	True	False	PF07714:458:712			0.7700712306326153	0.877825115695242	0.877825115695242
BRAF	ENST00000496384	CBIOP_WXS_BLCA_BGI	BLCA	smregions	5.0	5.0	0.0140138067512876	Act	True	False	PF07714:458:712			0.9179522750005156	0.0	0.0
BRAF	ENST00000496384	ICGC_WXS_BLCA_BLCA_CN_2019	BLCA	combination	7.0	7.0	0.0028687738433508	Act	True	False				0.8878072400997025	0.0	0.0
BRAF	ENST00000496384	HARTWIG_WGS_BRCA_2020	BRCA	combination	8.0	8.0	8.479571899725071e-05	Act	True	False		600:600		0.7196921935075353	0.0	0.0
BRAF	ENST00000496384	CBIOP_WXS_CLL_IUOPA_2015	CLLSLL	dndscv,smregions,cbase,mutpanning,hotmaps	10.0	10.0	6.262205848223386e-09	Act	True	False	PF07714:458:712		601,597	0.9956298292430762	0.0	0.0
BRAF	ENST00000496384	ICGC_WXS_CLLSLL_CLLE_ES_2019	CLLSLL	combination	2.0	2.0	0.0024383798413051	Act	True	False				0.9890649497277842	0.0	0.0
BRAF	ENST00000496384	PCAWG_WGS_LYMPH_CLL	CLLSLL	smregions,hotmaps	4.0	4.0	8.593481747662187e-12	Act	True	False	PF07714:458:712			0.980632142910876	0.0	0.0
BRAF	ENST00000496384	HARTWIG_WGS_COADREAD_2020	COADREAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	60.0	59.0	8.88889890027855e-47	Act	True	True	PF07714:458:712	600:600	469,594,581,600,483	0.9818223365146034	0.8270397682767789	0.0
BRAF	ENST00000496384	ICGC_WXS_COADREAD_COCA_CN_TORRENT_2019	COADREAD	combination	2.0	2.0	0.0006187625073794	Act	True	True				0.969788539631102	0.0	0.0
BRAF	ENST00000496384	ICGC_WXS_COADREAD_COCA_CN_VARSCAN_2019	COADREAD	smregions,mutpanning,hotmaps	8.0	8.0	1.9971759452744548e-09	Act	True	True	PF07714:458:712		600,594	0.9268746283183652	0.0	0.0
BRAF	ENST00000496384	TCGA_WXS_COADREAD	COADREAD	oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	20.0	19.0	7.320500243317002e-33	Act	True	True	PF07714:458:712	594:600	466,469,600,597,594	0.9099661393573248	0.0	0.7179527554652567
BRAF	ENST00000496384	CBIOP_WXS_CSCC_UCSF_2018	CSCC	combination	4.0	3.0	0.0155838314076712	LoF	True	False				0.0	0.92181195834532	0.92181195834532
BRAF	ENST00000496384	CBIOP_WXS_DLBCL_DFCI_2018	DLBCLNOS	smregions,hotmaps	7.0	7.0	3.572944437589453e-07	Act	True	False	PF07714:458:712		601,469,594,599	0.9149510483430372	0.0	0.0
BRAF	ENST00000496384	CBIOP_WXS_DLBC_BROAD_2012	DLBCLNOS	combination	3.0	3.0	0.0013268936700577	Act	True	False				0.9201596533907364	0.0	0.0
BRAF	ENST00000496384	CPTAC_WXS_GBM_2020	GBM	oncodriveclustl,dndscv,smregions,mutpanning,hotmaps	6.0	6.0	5.823727922613513e-13	Act	True	False	PF07714:458:712	600:600	469,600	0.9950428320519306	0.0	0.0
BRAF	ENST00000496384	ICGC_WXS_GBM_GBM_CN_2019	GBM	oncodriveclustl,smregions	3.0	3.0	1.4615094513353565e-07	Act	True	False	PF07714:458:712	600:600		0.9854391051181092	0.0	0.0
BRAF	ENST00000496384	TCGA_WXS_GBM	GBM	smregions,mutpanning,hotmaps	7.0	7.0	4.963564033806053e-10	Act	True	False	PF07714:458:712	596:600	596,600	0.8407047651512347	0.0	0.0
BRAF	ENST00000496384	PEDCBIOP_WXS_HGG_REL	HGGNOS	combination	2.0	2.0	1.3950638825852775e-05	Act	True	False		600:600		0.9952691182650556	0.0	0.0
BRAF	ENST00000496384	PEDCBIOP_WXS_HGG_PRY	HGGNOS	oncodriveclustl,smregions,cbase,mutpanning,hotmaps	5.0	5.0	3.651399839714432e-18	LoF	True	False	PF07714:458:712	600:600	600	0.988865003159938	0.992444490064202	0.0
BRAF	ENST00000496384	HARTWIG_WGS_HNSC_2020	HNSC	combination	3.0	3.0	0.0017380905656636	Act	True	False		600:600		0.9144373265526184	0.0	0.0
BRAF	ENST00000496384	STJUDE_WGS_D_LGG_2018	LGGNOS	oncodriveclustl,smregions,cbase,hotmaps	3.0	3.0	1.5130797114309134e-17	Act	True	False	PF07714:458:712	600:600	600	0.9986077745590974	0.0	0.0
BRAF	ENST00000496384	CBIOP_WXS_LUAD_VALLEN_2018	LUAD	combination	3.0	3.0	0.0019632812388151	Act	True	True				0.9840726051692842	0.0	0.0
BRAF	ENST00000496384	CBIOP_WXS_LUAD_BROAD	LUAD	hotmaps	14.0	12.0	6.603700797284876e-10	Act	True	True			601	0.9818960034674472	0.0	0.964563917859011
BRAF	ENST00000496384	CBIOP_WXS_LUAD_ONCOSG_2020	LUAD	oncodriveclustl,smregions,mutpanning,hotmaps	9.0	9.0	3.704306794288996e-09	Act	True	True	PF07714:458:712	600:600		0.934335724640602	0.0	0.0
BRAF	ENST00000496384	CPTAC_WXS_LUAD_2020	LUAD	combination	8.0	8.0	0.0545941122505105	Act	True	True				0.7435681084024252	0.0	0.0
BRAF	ENST00000496384	TCGA_WXS_LUAD	LUAD	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	37.0	33.0	1.109837307050003e-40	Act	True	True	PF07714:458:712	464:469,600:604	604,466,594,469,464,600,596	0.9724218992440526	0.9240980294655492	0.0
BRAF	ENST00000496384	STJUDE_WGS_D_CM_2018	MEL	smregions	3.0	3.0	1.6390441981775347e-08	Act	True	True	PF07714:458:712	600:600		0.9864675916775822	0.0	0.0
BRAF	ENST00000496384	HARTWIG_WGS_MEL_2020	MEL	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	163.0	155.0	1.5188029235957246e-63	Act	True	True	PF07714:458:712	600:600	466,503,594,600	0.9824118409466488	0.0	0.0
BRAF	ENST00000496384	CBIOP_WXS_SKCM_BROAD	MEL	oncodrivefml,oncodriveclustl,dndscv,smregions,cbase,mutpanning,hotmaps	50.0	48.0	2.4251939186531435e-38	Act	True	True	PF07714:458:712	600:601	601,600,616	0.961267080730144	0.0	0.0
