gene	lof.pLI
C12orf71	6.8269e-04
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf73	1.7017e-01
C12orf75	3.2564e-01
C12orf75	3.2564e-01
C12orf75	3.2564e-01
C12orf75	3.2564e-01
C12orf75	3.2564e-01
C12orf76	3.1427e-02
C12orf76	2.1175e-05
C12orf76	3.1427e-02
C12orf76	1.5410e-01
C14orf119	2.2967e-07
C14orf119	2.2967e-07
C14orf119	2.2967e-07
C14orf119	2.2967e-07
C14orf132	2.2192e-03
C14orf132	5.8553e-03
C14orf132	2.2192e-03
C14orf132	2.2192e-03
C14orf132	5.8553e-03
C14orf132	5.8553e-03
C14orf132	2.2192e-03
C14orf132	2.2192e-03
C14orf132	2.2192e-03
C14orf180	1.8840e-05
C14orf180	4.3311e-05
C14orf180	1.8840e-05
C14orf180	4.3311e-05
C14orf180	4.3311e-05
C14orf180	4.3311e-05
C14orf180	1.8840e-05
C14orf180	1.8840e-05
C14orf28	1.9688e-11
C14orf28	1.3068e-05
C14orf28	1.9688e-11
C14orf28	1.9688e-11
C14orf28	2.0866e-11
C14orf39	1.1618e-06
C14orf39	1.1618e-06
C14orf39	9.9593e-07
C14orf39	5.0664e-06
C14orf39	1.1618e-06
C14orf39	2.0637e-05
C14orf39	2.0637e-05
C14orf39	2.0637e-05
C14orf39	2.0637e-05
C14orf39	1.1618e-06
C14orf39	1.1618e-06
C14orf39	2.4025e-02
C14orf39	2.1538e-02
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	4.7182e-03
C14orf93	4.7182e-03
C14orf93	1.0083e-04
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	4.7182e-03
C14orf93	4.7182e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	4.7182e-03
C14orf93	4.7182e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.1790e-03
C14orf93	1.0083e-04
C14orf93	1.4320e-02
C14orf93	4.7182e-03
C14orf93	1.1790e-03
C14orf93	1.0893e-01
C14orf93	1.1790e-03
C14orf93	2.4106e-01
C14orf93	3.6274e-01
C14orf93	5.4959e-01
C14orf93	5.4959e-01
C14orf93	1.8551e-01
C14orf93	2.4982e-01
C15orf39	7.6645e-03
C15orf39	7.6645e-03
C15orf39	7.6645e-03
C15orf39	1.2332e-05
C15orf39	9.9966e-01
C15orf40	1.5622e-02
C15orf40	7.7248e-02
C15orf40	1.7646e-02
C15orf40	4.1757e-03
C15orf40	3.8321e-02
C15orf40	2.8539e-02
C15orf40	2.8539e-02
C15orf40	2.5816e-02
C15orf40	2.5816e-02
C15orf40	3.8321e-02
C15orf40	1.7646e-02
C15orf40	7.7248e-02
C15orf40	1.0103e-01
C15orf40	2.4370e-01
C15orf40	4.1757e-03
C15orf40	3.5880e-01
C15orf48	4.5931e-04
C15orf48	4.5931e-04
C15orf48	4.5931e-04
C15orf48	4.5931e-04
C15orf48	1.0886e-03
C15orf61	3.5289e-04
C15orf61	3.5289e-04
C15orf61	3.0693e-01
C15orf62	4.1796e-04
C15orf62	4.1796e-04
C15orf65	4.6380e-03
C15orf65	4.6380e-03
C16orf46	9.6002e-12
C16orf46	4.9239e-04
C16orf46	9.6002e-12
C16orf46	1.7635e-11
C16orf46	1.7635e-11
C16orf46	1.7635e-11
C16orf46	1.7635e-11
C16orf46	1.9984e-01
C16orf46	4.9239e-04
C16orf46	9.6002e-12
C16orf46	1.2924e-02
C16orf54	3.7676e-01
C16orf54	3.7676e-01
C16orf72	9.9222e-01
C16orf72	9.7270e-01
C16orf72	9.9222e-01
C16orf72	8.4049e-01
C16orf74	2.4895e-06
C16orf74	2.4895e-06
C16orf74	1.7826e-04
C16orf74	1.5872e-04
C16orf74	8.8633e-04
C16orf74	1.5872e-04
C16orf74	3.0602e-04
C16orf78	2.9030e-05
C16orf78	2.9030e-05
C16orf82	3.0171e-01
C16orf82	3.0171e-01
C16orf86	3.7998e-07
C16orf86	1.3112e-06
C16orf86	9.6466e-08
C16orf86	3.7998e-07
C16orf86	1.8751e-06
C16orf86	3.8436e-01
C16orf87	1.2000e-01
C16orf87	1.1666e-01
C16orf87	1.1666e-01
C16orf87	1.2000e-01
C16orf87	1.2000e-01
C16orf87	1.2000e-01
C16orf87	1.1666e-01
C16orf87	2.9166e-01
C16orf89	4.6047e-23
C16orf89	1.1032e-22
C16orf89	9.3164e-23
C16orf89	2.0719e-10
C16orf89	9.3164e-23
C16orf89	9.3164e-23
C16orf89	9.3164e-23
C16orf89	1.1032e-22
C16orf89	4.6047e-23
C16orf89	1.9161e-22
C16orf90	6.4648e-07
C16orf90	2.6513e-06
C16orf90	1.6578e-04
C16orf90	1.6578e-04
C16orf90	1.6578e-04
C16orf90	1.6578e-04
C16orf90	5.9665e-07
C16orf90	6.4648e-07
C16orf91	1.2164e-02
C16orf91	1.2164e-02
C16orf92	8.6567e-06
C16orf92	5.1911e-06
C16orf92	3.2188e-06
C16orf92	1.9263e-05
C16orf92	1.8797e-05
C16orf92	5.1911e-06
C16orf92	7.0805e-02
C16orf92	8.9473e-03
C16orf92	8.6567e-06
C16orf95	1.0183e-17
C16orf95	2.0290e-08
C16orf95	8.5013e-10
C16orf95	2.0290e-08
C16orf95	1.0183e-17
C16orf95	8.5013e-10
C16orf96	8.8062e-39
C16orf96	8.8062e-39
C16orf96	3.9474e-40
C16orf96	8.4960e-36
C16orf96	8.8062e-39
C16orf96	8.8062e-39
C17orf100	6.7283e-02
C17orf100	6.7283e-02
C17orf107	4.6247e-04
C17orf107	4.6247e-04
C17orf107	5.1335e-03
C17orf113	1.7589e-01
C17orf113	1.7589e-01
C17orf49	2.0062e-05
C17orf49	2.8986e-05
C17orf49	1.8791e-05
C17orf49	1.8791e-05
C17orf49	2.0062e-05
C17orf49	4.0176e-05
C17orf49	2.8986e-05
C17orf49	3.7415e-04
C17orf50	3.5509e-07
C17orf50	1.0362e-07
C17orf50	1.6770e-04
C17orf50	3.5509e-07
C17orf58	5.9217e-03
C17orf58	4.7631e-03
C17orf58	4.7447e-02
C17orf58	4.7447e-02
C17orf58	4.7631e-03
C17orf58	5.9217e-03
C17orf64	4.9722e-14
C17orf64	1.1362e-16
C17orf64	2.9785e-14
C17orf64	1.0319e-16
C17orf64	1.9360e-16
C17orf64	2.7302e-14
C17orf64	4.9722e-14
C17orf64	3.2919e-01
C17orf64	5.7139e-15
C17orf67	3.5696e-05
C17orf67	3.5696e-05
C17orf75	2.8292e-08
C17orf75	2.7237e-08
C17orf75	2.0655e-06
C17orf75	2.0655e-06
C17orf75	8.0914e-09
C17orf75	2.8292e-08
C17orf75	3.3795e-04
C17orf75	1.2930e-02
C17orf75	3.0360e-03
C17orf75	9.3158e-04
C17orf75	1.3227e-01
C17orf75	7.7442e-05
C17orf78	3.0570e-06
C17orf78	4.3715e-10
C17orf78	5.0262e-08
C17orf78	4.0306e-10
C17orf78	3.2915e-06
C17orf78	3.0570e-06
C17orf78	4.3715e-10
C17orf80	4.3407e-04
C17orf80	1.7928e-04
C17orf80	4.3407e-04
C17orf80	3.7025e-04
C17orf80	2.1018e-04
C17orf80	4.3407e-04
C17orf80	1.7928e-04
C17orf80	3.7025e-04
C17orf80	2.1018e-04
C17orf80	2.1018e-04
C17orf80	2.1018e-04
C17orf80	3.7025e-04
C17orf80	4.3407e-04
C17orf80	2.1018e-04
C17orf80	1.7928e-04
C17orf80	2.1018e-04
C17orf80	4.3407e-04
C17orf80	3.6108e-01
C17orf80	1.6563e-02
C17orf80	2.9366e-01
C17orf97	5.9358e-07
C17orf97	5.9358e-07
C17orf97	2.5385e-12
C17orf97	2.1090e-05
C17orf98	4.2824e-06
C17orf98	4.2824e-06
C17orf99	1.2014e-05
C17orf99	5.2127e-06
C17orf99	1.2247e-02
C17orf99	2.6842e-02
C17orf99	5.8054e-04
C17orf99	1.7158e-05
C17orf99	1.7158e-05
C17orf99	1.2014e-05
C17orf99	1.3850e-05
C17orf99	1.0672e-03
C18orf21	7.6359e-02
C18orf21	7.6359e-02
C18orf21	1.3754e-06
C18orf21	2.8373e-06
C18orf21	9.1863e-07
C18orf21	1.3249e-01
C18orf21	7.6359e-02
C18orf21	6.1306e-02
C18orf21	2.8373e-06
C18orf21	7.6359e-02
C18orf21	1.3754e-06
C18orf25	4.9695e-01
C18orf25	1.0316e-01
C18orf25	1.0316e-01
C18orf25	4.9695e-01
C18orf25	8.5544e-01
C18orf25	2.2878e-02
C18orf25	1.0316e-01
C18orf25	6.5558e-01
C18orf25	4.9695e-01
C18orf32	4.9061e-02
C18orf32	4.9061e-02
C18orf32	4.9061e-02
C18orf32	4.9061e-02
C18orf32	4.9061e-02
C18orf54	7.7264e-15
C18orf54	7.7264e-15
C18orf54	6.0460e-07
C18orf54	7.7264e-15
C18orf54	2.6236e-08
C18orf54	7.7264e-15
C18orf54	2.6236e-08
C18orf54	2.6236e-08
C18orf54	7.7264e-15
C18orf54	9.4713e-03
C18orf54	7.7264e-15
C18orf54	6.0460e-07
C18orf63	1.7502e-04
C18orf63	1.7502e-04
C19orf12	9.1468e-01
C19orf12	2.3490e-02
C19orf12	9.1468e-01
C19orf12	9.2778e-01
C19orf12	9.2778e-01
C19orf12	9.2778e-01
C19orf12	9.1468e-01
C19orf12	9.4884e-01
C19orf12	9.1468e-01
C19orf12	9.1468e-01
C19orf12	9.1468e-01
C19orf12	9.1468e-01
C19orf12	9.1468e-01
C19orf12	9.2778e-01
C19orf12	9.2778e-01
C19orf12	7.2722e-01
C19orf12	2.3490e-02
C19orf12	7.5417e-01
C19orf12	9.1468e-01
C19orf18	1.0139e-04
C19orf18	1.0139e-04
C19orf25	2.1550e-02
C19orf25	2.1550e-02
C19orf25	2.1550e-02
C19orf25	2.3587e-02
C19orf25	2.1550e-02
C19orf25	2.1550e-02
C19orf25	2.1550e-02
C19orf25	1.6132e-01
C19orf25	1.6132e-01
C19orf25	1.6934e-03
C19orf25	2.4775e-02
C19orf25	1.6132e-01
C19orf25	2.1550e-02
C19orf25	1.6132e-01
C19orf33	4.7337e-03
C19orf33	2.4011e-04
C19orf33	2.4011e-04
C19orf33	4.7337e-03
C19orf38	2.6198e-02
C19orf38	2.6198e-02
C19orf38	2.6198e-02
C19orf38	6.2275e-03
C19orf38	6.0048e-01
C19orf38	2.6198e-02
C19orf38	2.6198e-02
C19orf44	2.1987e-12
C19orf44	1.2561e-12
C19orf44	2.1987e-12
C19orf44	1.2561e-12
C19orf44	4.6434e-09
C19orf44	1.2561e-12
C19orf44	2.1987e-12
C19orf44	3.3623e-01
C19orf44	3.8269e-01
C19orf44	3.3074e-04
C19orf47	6.9228e-07
C19orf47	5.8045e-04
C19orf47	1.8335e-06
C19orf47	1.9373e-06
C19orf47	1.5245e-03
C19orf47	7.6290e-04
C19orf47	2.0022e-03
C19orf47	4.1975e-03
C19orf47	1.1466e-02
C19orf47	1.6090e-03
C19orf47	5.8045e-04
C19orf47	5.8045e-04
C19orf47	8.6911e-04
C19orf47	6.5982e-04
C19orf47	4.2232e-01
C19orf47	8.5974e-03
C19orf47	1.2826e-03
C19orf47	6.9228e-07
C19orf47	7.3528e-02
C19orf47	5.8045e-04
C19orf53	1.3730e-04
C19orf53	5.2441e-02
C19orf53	1.3730e-04
C19orf53	4.3658e-01
C19orf54	3.7674e-05
C19orf54	2.6511e-05
C19orf54	1.1766e-05
C19orf54	8.6579e-05
C19orf54	2.1700e-07
C19orf54	2.9973e-08
C19orf54	1.5932e-06
C19orf54	4.5347e-06
C19orf54	5.5949e-06
C19orf54	2.1700e-07
C19orf54	2.1700e-07
C19orf54	8.9726e-07
C19orf54	7.1968e-07
C19orf54	7.9242e-08
C19orf54	4.7296e-08
C19orf54	1.6330e-05
C19orf54	8.6579e-05
C19orf54	2.8787e-04
C19orf54	4.3757e-06
C19orf54	8.9726e-07
C19orf54	3.4617e-06
C19orf54	4.5979e-05
C19orf54	4.3757e-06
C19orf54	2.9973e-08
C19orf54	1.0151e-02
C19orf54	1.7709e-05
C19orf54	1.7653e-05
C19orf54	5.6056e-03
C19orf54	2.9608e-02
C19orf67	2.1763e-08
C19orf67	3.3132e-08
C19orf67	3.0297e-06
C19orf67	2.1763e-08
C19orf71	7.8469e-13
C19orf71	6.6555e-10
C19orf71	7.8469e-13
C19orf71	6.6555e-10
C19orf73	1.3508e-01
C19orf73	1.3508e-01
C19orf81	8.7046e-07
C19orf81	8.7046e-07
C19orf81	4.4099e-06
C19orf84	5.2501e-01
C19orf84	2.3387e-01
C19orf84	5.2501e-01
C1D	6.4662e-01
C1D	6.4662e-01
C1D	6.4662e-01
C1D	6.4662e-01
C1D	6.4662e-01
C1D	5.0882e-03
C1D	6.4662e-01
C1D	6.4662e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	1.9448e-01
C1GALT1	7.4102e-01
C1GALT1	7.4102e-01
C1GALT1	9.0525e-01
C1GALT1	8.7503e-01
C1GALT1	7.4102e-01
C1GALT1C1L	9.5107e-02
C1GALT1C1L	9.5107e-02
C1QA	5.9746e-02
C1QA	5.9746e-02
C1QA	5.9746e-02
C1QA	5.9746e-02
C1QA	5.9746e-02
C1QA	3.9775e-02
C1QB	2.4893e-01
C1QB	2.4893e-01
C1QB	2.4893e-01
C1QB	2.5200e-01
C1QB	2.4893e-01
C1QB	3.0014e-01
C1QBP	1.4508e-07
C1QBP	1.4508e-07
C1QBP	2.9403e-05
C1QBP	9.9522e-06
C1QBP	4.3965e-01
C1QC	1.7715e-02
C1QC	1.7715e-02
C1QC	5.3909e-02
C1QC	1.7715e-02
C1QC	1.7715e-02
C1QC	1.7715e-02
C1QC	1.7715e-02
C1QL1	1.7075e-06
C1QL1	1.7075e-06
C1QL2	6.2208e-05
C1QL2	6.2208e-05
C1QL3	5.4038e-01
C1QL3	5.4038e-01
C1QL3	3.6566e-03
C1QL4	2.6968e-01
C1QL4	1.1750e-01
C1QL4	2.6968e-01
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	3.7144e-05
C1QTNF1	6.1416e-07
C1QTNF1	8.3806e-08
C1QTNF1	8.3806e-08
C1QTNF1	3.7144e-05
C1QTNF1	5.5769e-07
C1QTNF1	3.7144e-05
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	3.7144e-05
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF1	5.5769e-07
C1QTNF12	1.9375e-17
C1QTNF12	2.8240e-19
C1QTNF12	1.4371e-20
C1QTNF12	1.0219e-13
C1QTNF12	5.3457e-18
C1QTNF12	1.9375e-17
C1QTNF2	3.8623e-08
C1QTNF2	6.8409e-06
C1QTNF2	2.3538e-09
C1QTNF2	8.5497e-12
C1QTNF2	5.0174e-10
C1QTNF2	2.3538e-09
C1QTNF2	6.8409e-06
C1QTNF3	3.8276e-05
C1QTNF3	7.0584e-06
C1QTNF3	3.8276e-05
C1QTNF3	7.0584e-06
C1QTNF4	2.8613e-06
C1QTNF4	2.8613e-06
C1QTNF4	2.8613e-06
C1QTNF4	2.8613e-06
C1QTNF4	1.2484e-02
C1QTNF5	1.3707e-01
C1QTNF5	1.3707e-01
C1QTNF5	1.3707e-01
C1QTNF5	1.3707e-01
C1QTNF5	4.3155e-01
C1QTNF6	5.9383e-05
C1QTNF6	8.8104e-06
C1QTNF6	8.8104e-06
C1QTNF6	5.9383e-05
C1QTNF6	2.4897e-05
C1QTNF6	2.4897e-05
C1QTNF6	2.4897e-05
C1QTNF6	2.4897e-05
C1QTNF6	2.4897e-05
C1QTNF6	2.4897e-05
C1QTNF6	5.9383e-05
C1QTNF6	8.8104e-06
C1QTNF6	8.8104e-06
C1QTNF6	4.4629e-03
C1QTNF7	5.0238e-06
C1QTNF7	1.3535e-04
C1QTNF7	1.3535e-04
C1QTNF7	5.0238e-06
C1QTNF7	1.3535e-04
C1QTNF7	5.0238e-06
C1QTNF7	5.6010e-03
C1QTNF7	1.8283e-04
C1QTNF7	1.3535e-04
C1QTNF7	1.3535e-04
C1QTNF8	6.0984e-13
C1QTNF8	6.0984e-13
C1QTNF8	6.0984e-13
C1QTNF9	1.0629e-01
C1QTNF9	1.0629e-01
C1QTNF9	1.0629e-01
C1QTNF9	1.0629e-01
C1QTNF9	1.0629e-01
C1QTNF9B	7.4656e-04
C1QTNF9B	7.4656e-04
C1QTNF9B	5.4968e-05
C1R	8.5520e-01
C1R	8.5520e-01
C1R	8.5520e-01
C1R	8.5520e-01
C1R	8.5520e-01
C1R	8.5520e-01
C1RL	2.2893e-08
C1RL	1.0702e-10
C1RL	1.9483e-07
C1RL	7.5060e-10
C1RL	7.5060e-10
C1RL	6.2890e-02
C1RL	2.8832e-10
C1RL	1.0702e-10
C1RL	8.8789e-05
C1RL	1.9483e-07
C1S	5.8587e-03
C1S	1.8058e-04
C1S	1.8058e-04
C1S	1.8058e-04
C1S	1.8058e-04
C1S	1.8058e-04
C1S	5.8587e-03
C1S	1.4325e-02
C1S	1.8058e-04
C1S	1.2351e-02
C1S	1.0484e-02
C1S	7.3685e-03
C1orf100	6.3839e-05
C1orf100	3.2061e-03
C1orf100	5.6339e-02
C1orf100	1.2120e-04
C1orf100	1.9685e-04
C1orf100	1.9685e-04
C1orf100	5.9507e-03
C1orf100	9.9236e-02
C1orf100	3.6861e-04
C1orf100	3.6861e-04
C1orf100	6.3839e-05
C1orf100	3.2061e-03
C1orf105	1.7369e-01
C1orf105	3.4072e-01
C1orf105	1.3531e-01
C1orf105	7.2352e-01
C1orf105	4.4216e-01
C1orf105	3.4072e-01
C1orf105	3.4072e-01
C1orf105	7.2352e-01
C1orf105	3.7071e-01
C1orf105	7.2352e-01
C1orf105	7.2352e-01
C1orf105	1.7369e-01
C1orf105	3.4072e-01
C1orf105	5.5748e-01
C1orf109	2.4207e-06
C1orf109	2.1063e-07
C1orf109	1.7594e-08
C1orf109	2.2532e-07
C1orf109	2.1063e-07
C1orf109	2.4207e-06
C1orf109	2.4207e-06
C1orf109	3.8063e-06
C1orf109	3.8063e-06
C1orf109	3.8063e-06
C1orf109	3.8063e-06
C1orf109	3.8063e-06
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	4.0141e-05
C1orf109	3.8063e-06
C1orf109	1.7594e-08
C1orf109	1.7594e-08
C1orf109	2.2532e-07
C1orf109	3.8063e-06
C1orf109	3.8063e-06
C1orf109	3.8063e-06
C1orf109	4.0141e-05
C1orf109	8.7849e-06
C1orf109	4.0141e-05
C1orf109	1.4583e-01
C1orf109	4.0141e-05
C1orf109	2.1403e-01
C1orf109	4.0141e-05
C1orf109	6.1849e-02
C1orf109	4.6837e-03
C1orf109	4.9549e-02
C1orf112	4.2215e-10
C1orf112	5.5368e-08
C1orf112	3.6792e-03
C1orf112	1.1015e-03
C1orf112	1.7257e-05
C1orf112	4.2215e-10
C1orf112	5.4774e-10
C1orf112	2.1221e-09
C1orf112	1.7257e-05
C1orf112	1.7257e-05
C1orf112	1.7257e-05
C1orf112	1.7257e-05
C1orf112	1.4864e-09
C1orf112	1.3004e-09
C1orf112	4.2215e-10
C1orf112	4.2215e-10
C1orf112	1.7257e-05
C1orf112	1.1015e-03
C1orf112	3.6792e-03
C1orf115	3.5220e-09
C1orf115	3.5220e-09
C1orf116	2.7704e-01
C1orf116	4.8482e-03
C1orf116	2.7704e-01
C1orf116	4.8482e-03
C1orf116	2.7704e-01
C1orf116	4.8482e-03
C1orf116	2.7704e-01
C1orf122	6.7707e-02
C1orf122	5.4764e-06
C1orf122	5.4764e-06
C1orf122	6.7707e-02
C1orf122	6.7707e-02
C1orf127	2.4648e-12
C1orf127	3.1865e-09
C1orf127	2.0969e-12
C1orf127	2.4648e-12
C1orf127	2.7726e-08
C1orf127	4.5377e-01
C1orf127	2.5137e-13
C1orf131	6.5613e-07
C1orf131	6.5613e-07
C1orf131	8.4607e-06
C1orf131	6.5613e-07
C1orf131	6.5613e-07
C1orf131	3.8534e-06
C1orf141	2.2172e-03
C1orf141	1.6562e-03
C1orf141	2.2172e-03
C1orf141	2.2172e-03
C1orf141	2.2172e-03
C1orf141	3.4184e-01
C1orf141	1.6562e-03
C1orf141	1.6562e-03
C1orf141	1.6562e-03
C1orf141	2.2172e-03
C1orf141	1.6562e-03
C1orf141	2.2172e-03
C1orf141	2.2172e-03
C1orf141	2.2172e-03
C1orf141	1.6562e-03
C1orf141	1.6562e-03
C1orf141	1.3871e-02
C1orf141	2.2172e-03
C1orf146	9.5655e-02
C1orf146	9.5655e-02
C1orf146	9.5655e-02
C1orf146	9.5655e-02
C1orf158	4.6774e-04
C1orf158	1.3517e-05
C1orf158	4.6774e-04
C1orf158	1.3517e-05
C1orf159	9.5903e-15
C1orf159	4.6699e-13
C1orf159	7.5003e-06
C1orf159	7.5003e-06
C1orf159	4.6699e-13
C1orf159	9.5903e-15
C1orf159	7.5003e-06
C1orf159	5.0908e-01
C1orf159	1.3071e-08
C1orf159	6.6505e-01
C1orf159	3.6627e-02
C1orf159	9.9748e-02
C1orf162	2.9456e-04
C1orf162	5.2791e-05
C1orf162	5.3457e-06
C1orf162	2.9456e-04
C1orf162	5.2791e-05
C1orf162	5.3457e-06
C1orf162	2.9456e-04
C1orf167	2.2933e-39
C1orf167	2.6879e-39
C1orf167	1.3089e-37
C1orf167	7.4840e-36
C1orf167	6.8378e-38
C1orf167	1.1152e-37
C1orf167	1.1152e-37
C1orf167	1.1152e-37
C1orf167	1.1152e-37
C1orf167	2.1660e-37
C1orf167	9.5313e-38
C1orf167	9.5313e-38
C1orf167	9.5313e-38
C1orf167	6.6184e-26
C1orf167	1.0855e-26
C1orf167	5.0942e-38
C1orf167	2.4730e-21
C1orf167	1.5587e-15
C1orf167	2.2933e-39
C1orf174	3.2692e-04
C1orf174	4.4857e-05
C1orf174	4.4857e-05
C1orf174	3.2692e-04
C1orf174	2.9390e-01
C1orf174	1.9800e-01
C1orf185	1.2591e-03
C1orf185	1.2591e-03
C1orf185	9.9672e-02
C1orf185	1.5905e-02
C1orf185	1.8844e-02
C1orf185	1.2591e-03
C1orf185	4.5006e-03
C1orf185	1.0044e-02
C1orf189	6.2097e-05
C1orf189	6.2097e-05
C1orf194	1.2513e-08
C1orf194	6.3732e-09
C1orf194	7.8164e-09
C1orf194	1.6338e-07
C1orf194	3.2075e-07
C1orf194	1.8329e-09
C1orf194	9.7626e-03
C1orf194	1.6338e-07
C1orf194	6.3732e-09
C1orf194	1.2513e-08
C1orf198	1.6708e-03
C1orf198	1.5536e-03
C1orf198	2.7440e-04
C1orf198	1.5536e-03
C1orf198	2.7440e-04
C1orf198	9.6166e-02
C1orf198	1.6708e-03
C1orf198	1.2359e-02
C1orf198	1.5536e-03
C1orf21	9.9716e-01
C1orf21	9.9716e-01
C1orf210	3.0362e-05
C1orf210	3.0362e-05
C1orf210	3.0362e-05
C1orf210	3.0362e-05
C1orf210	3.0362e-05
C1orf216	4.1403e-07
C1orf216	4.1403e-07
C1orf216	4.1403e-07
C1orf226	1.8348e-02
C1orf226	1.8001e-03
C1orf226	1.8001e-03
C1orf226	1.8348e-02
C1orf232	7.9960e-02
C1orf232	1.7384e-04
C1orf232	1.7384e-04
C1orf232	7.9960e-02
C1orf35	1.2802e-15
C1orf35	1.2802e-15
C1orf43	2.8552e-04
C1orf43	5.3521e-04
C1orf43	5.2721e-03
C1orf43	2.8552e-04
C1orf43	5.8316e-04
C1orf43	1.0409e-04
C1orf43	1.6185e-03
C1orf43	1.6185e-03
C1orf43	1.6185e-03
C1orf43	1.6185e-03
C1orf43	5.8316e-04
C1orf43	1.0409e-04
C1orf43	2.8552e-04
C1orf43	2.8552e-04
C1orf43	5.3521e-04
C1orf50	1.1784e-06
C1orf50	1.1784e-06
C1orf52	8.6038e-01
C1orf52	6.4550e-01
C1orf52	8.6038e-01
C1orf52	8.6038e-01
C1orf53	2.6768e-09
C1orf53	2.6768e-09
C1orf53	3.1484e-02
C1orf54	4.9252e-02
C1orf54	4.7802e-02
C1orf54	4.5036e-02
C1orf54	5.9448e-01
C1orf54	4.7802e-02
C1orf54	4.5036e-02
C1orf54	4.9252e-02
C1orf54	4.7802e-02
C1orf54	5.9448e-01
C1orf54	4.7802e-02
C1orf54	4.7802e-02
C1orf56	8.5893e-04
C1orf56	8.5893e-04
C1orf68	5.9174e-03
C1orf68	5.9174e-03
C1orf74	4.3842e-02
C1orf74	4.3842e-02
C1orf87	9.6227e-14
C1orf87	9.6618e-13
C1orf87	2.7846e-07
C1orf87	9.6227e-14
C1orf87	2.8521e-07
C1orf94	8.2550e-13
C1orf94	2.3664e-10
C1orf94	2.3664e-10
C1orf94	8.2550e-13
C2	2.4382e-16
C2	9.5829e-14
C2	2.6500e-12
C2	3.3375e-11
C2	9.9122e-15
C2	4.5894e-07
C2	2.4382e-16
C2	5.2419e-12
C2	2.6032e-03
C2	4.5894e-07
C2	9.5829e-14
C2	3.0390e-07
C2	2.8982e-06
C2	2.6500e-12
C2	3.3375e-11
C2	6.3092e-06
C2	2.9826e-10
C20orf141	3.8243e-05
C20orf141	3.8243e-05
C20orf141	3.8243e-05
C20orf141	3.8243e-05
C20orf144	1.8070e-05
C20orf144	1.8070e-05
C20orf173	6.9050e-07
C20orf173	3.1109e-07
C20orf173	1.9642e-05
C20orf173	3.3595e-07
C20orf173	4.8306e-06
C20orf173	6.9050e-07
C20orf173	1.9245e-02
C20orf173	6.9050e-07
C20orf202	6.5859e-03
C20orf202	6.5859e-03
C20orf203	7.1043e-07
C20orf203	5.2096e-02
C20orf203	5.2096e-02
C20orf203	7.1043e-07
C20orf27	5.5665e-03
C20orf27	3.8302e-03
C20orf27	3.8302e-03
C20orf27	1.4109e-01
C20orf27	5.5665e-03
C20orf27	3.8302e-03
C20orf27	3.8302e-03
C20orf27	2.9187e-01
C20orf85	5.1242e-05
C20orf85	5.1242e-05
C20orf96	1.1964e-17
C20orf96	3.9260e-18
C20orf96	1.1361e-16
C20orf96	3.9260e-18
C20orf96	1.0243e-14
C20orf96	1.1964e-17
C21orf58	2.2048e-05
C21orf58	2.1031e-04
C21orf58	2.2048e-05
C21orf58	2.1031e-04
C21orf58	2.3801e-10
C21orf58	2.3735e-11
C21orf58	4.9955e-10
C21orf58	2.3735e-11
C21orf58	2.3735e-11
C21orf58	1.8424e-08
C21orf58	3.1013e-07
C21orf58	1.4209e-07
C21orf58	2.0652e-07
C21orf58	2.1031e-04
C21orf58	2.1031e-04
C21orf58	2.3801e-10
C21orf58	2.1031e-04
C21orf58	2.1031e-04
C21orf58	2.2048e-05
C21orf58	2.2048e-05
C21orf58	1.8798e-09
C21orf58	3.9296e-02
C21orf62	1.6614e-05
C21orf62	1.6614e-05
C21orf62	1.6614e-05
C21orf62	4.8693e-07
C21orf62	1.6614e-05
C21orf62	1.6614e-05
C21orf62	1.6614e-05
C21orf91	2.8137e-05
