CellID,X,Y,vimentin,CD4,CD20,CD8a,pcna,ck5,ck8,CD206
797,1357.603604,2163.234234,231.8496622,240.3417793,468.1790541,172.6131757,145.1418919,102.4121622,120.544482,176.4949324
798,1575.783873,2159.70456,161.4990086,309.3179114,494.3278255,174.0456048,141.7177792,102.6054197,128.2868473,245.3033708
799,1984.218126,2153.585253,295.2749616,327.4439324,159.8003072,172.7388633,152.3410138,103.2135177,160.5714286,295.952381
800,2326.717718,2168.731732,175.2922923,494.1636637,231.2242242,159.7152152,158.7972973,103.8158158,121.4264264,219.6376376
801,2752.56434,2162.23337,167.5419847,280.1586696,282.6003272,149.2175573,138.0861505,103.0474373,124.778626,215.2241003
802,570.7749529,2174.291588,129.3917137,195.2099812,151.8672316,185.5040804,250.1249215,113.287194,173.698054,252.1377903
803,800.8549954,2178.331406,134.11679,194.9521277,152.9937558,174.6540241,252.4794172,106.0758557,185.8607771,227.8792784
804,1826.546713,2166.648542,171.6831438,463.8477509,178.6564508,170.5763717,145.3044983,103.1967375,141.7039051,235.4073159
805,2443.456376,2165.38255,237.0959732,342.185906,154.4127517,153.2765101,161.433557,103.2067114,138.5006711,219.8624161
806,1387.14312,2170.19656,151.8390663,269.1228501,199.3415233,156.4907862,152.8224816,102.4643735,142.1554054,222.2149877
807,2045.839142,2158.353887,219.4950849,295.181412,138.5031278,170.3717605,165.1912422,103.6184093,129.181412,215.1680071
808,683.1636471,2186.289484,127.1067349,188.5362347,157.4519496,168.9679007,255.3288696,105.0769988,155.4468295,222.7873178
809,1010.166595,2176.055172,150.51875,197.343319,141.4743534,169.5176724,311.7407328,145.4885776,204.8178879,266.6297414
810,1743.486405,2165.162538,216.8616314,427.7740181,206.8549849,170.4767372,153.8610272,103.1685801,131.3734139,240.5389728
811,956.0373396,2158.254376,139.2742124,212.5577596,145.7176196,170.3873979,216.5764294,103.6861144,126.0653442,244.4632439
812,1777.187789,2166.920444,256.4569843,464.6512488,211.852914,218.7881591,160.6197965,102.5346901,129.0518039,212.6012951
813,1415.60076,2164.654943,213.6558935,388.3013308,250.371673,163.1806084,152.5465779,102.3488593,119.1425856,202.0636882
814,2493.409339,2169.242921,212.9190263,312.9721808,202.1997019,168.6775956,193.5191257,103.2275211,142.7228018,227.1867859
815,1953.744073,2171.505927,238.8302802,263.112069,181.4746767,243.4978448,153.0210129,102.9601293,143.7306034,262.9601293
816,2007.51273,2169.372256,205.523266,274.3503073,139.2045654,165.548727,153.0412643,103.7875329,144.6874451,213.6611062
817,1848.245356,2201.316631,179.3386609,423.9161987,202.2734341,170.8215983,143.3192225,102.7857451,146.6946004,252.3801296
818,2628.606434,2174.534948,182.4475774,365.0901509,191.8073868,168.4467832,175.9602859,103.3204925,131.1314535,258.24305
819,908.0699301,2177.257343,139.9185315,205.5524476,149.301049,175.9681818,283.8251748,102.9751748,140.2604895,241.2566434
820,1244.761783,2173.103185,163.2248408,207.3802548,131.6713376,160.2834395,218.0815287,101.9471338,121.4076433,199.0369427
821,1712.232791,2163.470588,224.3379224,395.543179,225.6170213,168.7734668,146.2265332,103.1013767,140.6833542,236.2177722
822,2805.133966,2169.111287,206.8739451,336.0200422,341.0501055,159.3291139,144.4704641,103.835443,118.7199367,221.5290084
823,2075.4273,2178.264688,192.104451,300.3139466,204.0302671,212.3347181,159.5637982,103.7388724,150.1994065,255.0534125
824,1538.121728,2168.03534,178.2617801,318.1832461,263.2840314,233.5366492,138.0772251,101.8193717,139.408377,215.8232984
825,2874.230177,2176.44676,198.0199366,305.9410965,634.4241051,158.7884005,145.2913457,103.4417762,124.921613,203.9166289
826,1688.507504,2180.603113,185.2840467,335.2707059,175.5630906,162.8232351,170.2084491,103.3501946,127.8143413,213.9911062
827,2177.581488,2176.848949,177.6842703,376.9051675,150.6871096,163.5173197,190.0704145,102.6666667,135.8983532,246.3940943
828,250.7560033,2198.757935,138.7706321,172.5023461,121.8730334,154.6961082,149.9207839,101.9536296,124.3579906,202.7005244
829,1459.671764,2190.08002,163.9174312,259.5779817,177.8985729,163.6279307,135.2084608,101.6636086,126.9780836,207.3583078
830,2413.471023,2186.518496,170.5067818,456.9734895,192.8847102,156.3212084,150.7774353,102.7632552,130.9537608,199.4981504
831,2530.174162,2178.486509,193.9525756,299.4619787,173.0752249,174.0703189,164.2313982,102.5805397,126.4644317,196.7154538
832,1916.016529,2182.269972,175.5399449,294.4848485,395.6639118,170.9318182,146.3946281,102.3044077,143.3471074,228.7741047
833,2592.849297,2185.955794,224.1319491,294.0180844,152.2243804,180.8459478,160.7448091,102.4722036,138.5679839,281.2317482
834,1500.077141,2189.568917,153.4792967,309.8593307,138.4849688,185.0629609,135.5723199,100.9500851,130.4787294,213.2257516
835,2366.155514,2186.335192,166.2100372,432.5390335,192.3203222,161.5210657,146.3166047,102.4745973,136.2013631,223.2775713
836,2219.263289,2186.649502,189.7923588,305.7317276,146.423588,245.0157807,204.255814,103.2350498,145.8081395,246.5481728
837,1554.782904,2195.440299,161.3039349,376.6750339,292.5407056,172.6953867,151.0678426,102.036635,129.1886024,261.7394844
838,1881.625078,2195.315034,191.9401123,508.1721772,218.9182782,166.3462258,155.4341859,102.8047411,139.6930755,241.1441048
839,868.5418682,2212.950624,135.2234665,192.8735047,154.1089336,169.8620514,355.2196488,140.301858,172.1343853,234.9335709
840,1647.083942,2192.338686,184.7182482,362.3737226,191.1007299,186.6664234,144.4715328,102.3459854,137.8080292,253.8744526
841,1209.902159,2191.373819,154.1653171,196.854251,129.2510121,162.9217274,167.1754386,102.4473684,124.8157895,198.5641026
842,2038.72825,2191.139785,166.0410557,330.9521017,147.744868,180.0117302,146.6725318,103.0645161,141.398827,287.3098729
843,1722.313892,2198.244963,193.7232238,391.3276776,185.8632025,196.0307529,154.7126193,103.2004242,150.0455992,240.5005302
844,1418.938057,2199.190287,183.7646184,378.1119921,162.3369673,169.6630327,147.9524281,101.9578791,125.8929633,246.8161546
845,2558.74942,2192.807425,190.7153906,293.4624903,142.4068059,182.3186388,161.0610982,101.8460944,143.9528229,267.5800464
846,2935.541117,2192.915736,267.5152284,440.9928934,158.7096447,154.7553299,141.0888325,103.6375635,130.2492386,241.6086294
847,949.7277082,2204.375461,147.9045689,207.2549742,146.1484893,168.8154016,261.0029477,119.459101,156.7056006,236.0165807
848,1859.092555,2198.653924,190.22334,518.0301811,161.8551308,168.5855131,143.1971831,102.637827,128.110664,215.7142857
849,2134.819574,2195.045957,162.6059574,244.5114894,139.187234,160.4953191,354.5182979,103.6417021,127.3838298,331.5165957
850,1776.884389,2201.493373,164.1951399,331.1583211,144.3379971,176.622975,156.5515464,102.8379971,142.595729,206.0456554
851,318.8380196,2206.690098,136.9932763,181.5146699,122.1876528,151.8740831,145.7567237,100.7781174,118.8294621,167.75978
852,2483.455446,2203.789604,201.2293729,323.9768977,158.7450495,190.640264,158.1039604,103.3424092,122.0841584,194.210396
853,2659.704983,2206.52718,176.1902605,318.1200453,190.292752,188.2548131,152.3799547,102.0583239,128.1704417,228.3861835
854,1258.815508,2210.297861,157.8326203,305.4149733,135.5256684,159.442246,139.7593583,101.542246,127.2283422,191.9663102
855,2389.83852,2208.550042,170.9503785,340.3759462,141.4575273,159.0033642,141.8511354,101.6719933,135.3894029,205.9108495
856,2693.763103,2199.573026,160.9706499,282.6128581,158.185884,168.0964361,143.3004892,102.6261356,128.0244584,197.2389937
857,2189.674115,2211.552452,219.8286778,379.9571695,151.3171943,171.5735568,177.2526381,102.5623836,135.1024209,229.6058349
858,1663.612288,2209.001059,204.4629237,467.0635593,205.970339,174.1324153,152.0508475,103.6832627,126.7394068,256.6398305
859,2102.508745,2213.151235,175.4588477,413.8919753,147.8245885,171.1332305,174.3173868,102.7397119,147.0447531,350.7777778
860,3123.278689,2202.081967,134.244877,186.4334016,181.244877,132.5665984,122.892418,101.4303279,110.3247951,171.5594262
861,1582.738482,2202.386179,151.1219512,296.701897,158.2168022,158.7059621,143.3441734,101.1585366,112.9607046,187.3807588
862,3190.566118,2210.620353,171.6014625,261.1291895,142.6221816,134.3991469,124.5185862,101.8976234,107.6136502,187.1736746
863,2523.056213,2214.147189,170.0029586,292.4460059,165.9460059,184.1553254,172.6457101,102.8498521,129.8357988,200.4600592
864,2852.13884,2206.085237,189.78471,341.1476274,264.5588752,135.9929701,134.2706503,102.9560633,110.543058,162.8822496
865,505.7152389,2231.603315,140.6960827,183.0445545,138.9834266,172.8869996,442.5105467,150.5518726,223.3282393,222.5966423
866,1614.529755,2206.203034,236.0455076,383.9346558,170.8448075,205.9731622,145.6091015,100.8518086,120.9474912,242.8553092
867,2004.927093,2207.874887,199.7425743,281.2853285,145.8415842,169.5562556,145.340234,101.8424842,149.6543654,229.489649
868,1745.633288,2227.63283,170.3712849,407.8527663,167.6021948,167.6881573,157.3100137,102.0882487,137.8093278,200.6835848
869,2030.077729,2220.854148,182.571179,335.9729258,160.149345,163.0480349,139.2960699,102.2995633,148.7938865,341.5799127
870,2264.815203,2220.56007,190.2883355,467.8173875,150.1642639,160.3368283,145.750983,101.7278287,128.3018785,237.4237658
871,2725.242305,2212.337917,154.9842829,277.8611657,154.9201048,164.9901768,133.5802227,101.9332024,123.9862475,196.6876228
872,22.30856553,2223.190918,145.3292054,179.4293086,107.8493292,150.6842105,130.9019608,100.5856553,105.5644995,131.7136223
873,1960.230042,2212.752101,159.9726891,356.4317227,152.7741597,163.8707983,140.1512605,102.6155462,143.9033613,223.9558824
874,2154.124625,2214.43994,174.5840841,278.4039039,161.1516517,169.3933934,524.1546547,105.6516517,114.0255255,389.9159159
875,211.5671642,2227.06453,151.7506585,160.0491659,121.453468,147.0368745,132.0074627,101.2519754,114.0693591,163.0636523
876,1914.717912,2217.33285,211.4365482,416.457578,174.6243655,158.1928934,158.7302393,103.2429297,151.6345178,241.5975344
877,2318.491774,2217.152957,178.7194309,376.2441085,156.62739,168.7856825,135.9132948,101.6287239,132.7349933,200.9977768
878,608.4329868,2230.006462,130.1978084,189.1562237,155.8567013,173.6923293,382.1711155,113.4846867,156.9345322,246.3113234
879,1205.871921,2223.189655,156.8374384,213.0213465,129.0640394,160.5385878,152.9334975,101.8062397,118.7832512,202.4975369
880,1984.131579,2218.788012,184.4137427,282.7280702,140.5292398,203.2163743,152.5087719,102.6461988,130.9049708,214.0511696
881,1169.707711,2224.050373,165.8768657,219.8053483,131.8327114,159.5211443,149.6231343,101.6144279,118.5752488,241.2002488
882,1534.940991,2223.437302,175.7576396,199.516333,154.6185458,206.8134879,135.544784,101.3603793,126.5742887,198.914647
883,2570.707655,2220.507329,224.6107492,242.0610749,144.1229642,246.4942997,165.0545603,102.8395765,136.3965798,208.213355
884,3311.977381,2240.527381,166.9642857,170.5178571,117.0043651,139.165873,122.4674603,101.2829365,109.0126984,175.6833333
885,1334.874078,2226.575342,155.3788198,327.0874605,138.4631191,165.2228662,153.5179136,101.6227608,123.4272919,184.4236038
886,1812.432936,2221.742176,185.9947839,295.6602086,151.880775,159.4448584,141.1833085,102.1698957,141.4008942,193.4970194
887,2459.617365,2225.647904,189.9922156,286.5413174,147.1053892,187.2778443,158.5676647,102.4886228,131.3,197.6047904
888,151.5392111,2234.47471,138.5675174,184.9109049,126.062181,135.9526682,124.4774942,101.1726218,112.1512761,163.8658933
889,296.3778966,2227.637255,140.7272727,181.016934,122.3181818,156.4679144,194.144385,100.9483066,124.0909091,159.7103387
890,1567.251361,2231.96098,159.4509982,355.9963702,235.2513612,168.7785844,144.1669691,101.9981851,131.7785844,223.6914701
891,555.4986742,2259.39155,137.8135054,188.289376,141.4490012,174.9473219,291.0104296,194.8154499,222.6374403,237.1797773
892,1613.214466,2240.570648,200.9978974,280.9932717,203.6686291,182.8271657,179.657275,103.0344828,125.0929352,266.5504626
893,2223.552571,2239.806216,184.5356869,318.5268611,149.7962394,166.5690714,171.1538757,102.6642364,129.4263239,254.8499616
894,367.6188612,2243.173665,138.824911,185.03879,120.5469751,139.7217082,132.5494662,101.9448399,117.0701068,165.1875445
895,3105.122414,2230.356034,142.0146552,198.4896552,233.125,127.5146552,125.4043103,102.7844828,112.5534483,174.6801724
896,1141.19284,2237.317331,161.5923515,245.4401953,132.5996745,157.8763222,138.1659886,101.9788446,129.3515053,242.7860049
897,926.2758112,2241.743854,148.2876106,179.0471976,124.8485742,155.2748279,197.7817109,430.3559489,302.8770895,190.4188791
898,2063.183406,2235.172489,180.088064,349.8318777,145.7896652,158.0385735,151.5203785,102.4235808,150.2299854,221.6353712
899,2507.051617,2242.275981,173.6531315,302.4611149,165.3874742,206.375086,153.7405368,102.8651067,137.6634549,208.5402615
900,2797.670839,2235.606398,188.3806212,246.0588781,171.1613352,148.8725081,136.1784886,102.3036625,115.5493741,186.2114047
901,1940.050999,2248.360441,196.5003446,395.1950379,150.0868367,174.6457615,162.6554101,102.8559614,142.9104066,227.8194349
902,3592.084138,2245.674718,144.7556361,221.4528986,160.0535427,146.1630435,129.1976651,103.3232689,109.976248,189.5623994
903,1693.303871,2237.213294,164.3805698,304.8115413,366.981008,164.4638422,142.017531,102.0657414,130.4382761,191.5573411
904,1977.447188,2241.957476,190.5171468,329.1728395,150.5802469,249.8957476,147.2990398,102.7956104,135.8161866,240.170096
905,2421.599532,2240.431694,214.3005464,335.4746292,174.6346604,237.4777518,151.9469165,102.284153,127.1272443,196.8501171
906,2571.489071,2247.590164,157.2520492,310.9221311,178.6352459,197.3381148,148.7028689,102.0928962,136.1202186,194.2001366
907,2613.808487,2242.227247,155.9168063,284.8710218,250.6465662,169.9575656,148.6744835,102.0625349,131.5549972,200.8671133
908,3176.561135,2239.671397,142.970524,207.2423581,143.1779476,134.1604803,125.3187773,101.279476,113.1124454,222.1320961
909,2849.243902,2244.21384,185.8037436,391.1883154,143.3516733,155.591038,143.2864436,102.6659104,122.9052751,211.218945
910,1482.006974,2243.26569,181.932357,260.5516039,195.5271967,222.4449093,148.5034868,101.6046025,123.4993026,235.9456067
911,2140.18888,2249.866325,162.6888801,292.9751577,145.9471609,163.704653,169.6340694,102.3513407,136.8513407,236.0023659
912,789.5822955,2256.009424,141.1023225,186.5089196,136.8525749,173.6273982,256.6082127,154.8731067,227.2898014,248.6085493
913,1512.157803,2246.16565,174.4664342,259.1342633,200.679163,183.9825632,140.537925,101.0174368,119.7489102,220.9058413
914,2386.518167,2247.452767,174.0737842,489.9424259,157.5913918,175.1106764,153.9653438,101.8759083,131.1101174,203.1274455
915,1879.10601,2245.376461,167.2320534,337.5984975,139.1869783,161.4858097,156.2537563,102.2979967,155.3739566,216.2053422
916,2351.587317,2242.896585,155.7521951,279.6682927,141.2663415,189.8497561,153.4741463,102.4809756,127.1531707,222.7239024
917,3146.957172,2251.341944,155.5921142,190.7804215,207.2807614,139.6886472,125.3949694,101.0958532,111.4690687,176.0353501
918,1807.006834,2250.778284,216.4267274,340.9870919,151.0030372,153.6302202,153.6704632,102.3211845,124.3052392,193.7646166
919,1907.350729,2255.343822,202.9785111,384.6937836,144.4313124,160.627782,165.8986953,102.6784344,146.8288565,206.4121259
920,281.5884969,2272.483546,141.2262081,177.3845242,122.4681293,157.8778535,189.4589386,101.3296768,124.0610732,166.3676253
921,1711.099792,2256.199584,192.7453222,325.4615385,412.2214137,172.0259875,151.5155925,101.9178794,123.4282744,183.2089397
922,2453.60066,2252.480198,156.2722772,360.2359736,164.3778878,239.2376238,150.0115512,102.1782178,139.2722772,246.7986799
923,3012.090257,2259.672961,186.4361782,290.005287,154.1756042,149.902568,154.8935045,103.2405589,119.5181269,219.4958459
924,636.2122885,2283.680677,135.4705254,184.8568121,147.6518255,170.0765806,314.0327694,133.1998219,186.052894,249.7479964
925,1968.844532,2260.259552,157.5204216,314.8801054,141.8050066,264.1093544,144.1567852,101.5006588,127.4440053,197.4150198
926,2186.8825,2261.248125,167.284375,298.4325,148.635,218.97875,152.0575,101.46125,128.718125,236.450625
927,1581.130556,2264.02037,178.1027778,260.65,305.812037,165.9472222,144.662037,102.6222222,127.4592593,214.1611111
928,1848.449431,2264.000598,179.6493118,330.5954518,141.4835428,165.8426092,157.2465589,101.9066427,138.8013166,199.8037104
929,1770.421484,2276.095376,213.4132948,322.9137765,150.9060694,181.5818882,207.0154143,102.0525048,126.1955684,185.4773603
930,2288.724696,2263.661943,177.3839406,284.15722,142.1187584,159.6369771,148.2530364,101.8569501,123.4851552,213.3873144
931,2318.35858,2259.494675,198.8295858,417.8804734,172.6840237,173.4260355,141.704142,102.1278107,115.9751479,191.3940828
932,1529.118557,2271.538015,158.5135309,319.0219072,335.7203608,235.0444588,147.1578608,101.6726804,127.8511598,276.5992268
