Channel State,Experiment Time (minutes),State Time (samples)
no_pore,2975,415500000
no_pore,2976,415500000
no_pore,2977,415500000
no_pore,2978,415500000
no_pore,2979,415500000
no_pore,2980,415500000
no_pore,2981,415500000
no_pore,2982,415500000
no_pore,2983,415500000
no_pore,2984,415500000
no_pore,2985,415500000
no_pore,2986,415500000
no_pore,2987,415500000
no_pore,2988,415500000
no_pore,2989,415500000
no_pore,2990,415500000
no_pore,2991,415500000
no_pore,2992,415500000
no_pore,2993,415500000
no_pore,2994,415500000
no_pore,2995,415500000
no_pore,2996,415500000
no_pore,2997,415500000
no_pore,2998,415500000
no_pore,2999,415500000
no_pore,3000,415500000
no_pore,3001,415500000
no_pore,3002,415500000
no_pore,3003,415500000
no_pore,3004,415500000
no_pore,3005,415500000
no_pore,3006,415500000
no_pore,3007,415500000
no_pore,3008,415500000
no_pore,3009,406281325
no_pore,3010,0
no_pore,3011,0
no_pore,3012,0
no_pore,3013,61373357
no_pore,3014,419700000
no_pore,3015,419700000
no_pore,3016,419700000
no_pore,3017,419700000
no_pore,3018,419700000
no_pore,3019,419700000
no_pore,3020,419700000
no_pore,3021,419700000
no_pore,3022,419700000
no_pore,3023,419700000
no_pore,3024,419700000
no_pore,3025,419700000
no_pore,3026,419700000
no_pore,3027,419700000
no_pore,3028,419700000
no_pore,3029,419700000
no_pore,3030,419700000
no_pore,3031,419700000
no_pore,3032,419700000
no_pore,3033,419700000
no_pore,3034,419700000
no_pore,3035,419700000
no_pore,3036,419700000
no_pore,3037,419700000
no_pore,3038,419700000
no_pore,3039,419700000
no_pore,3040,419700000
no_pore,3041,419700000
no_pore,3042,419700000
no_pore,3043,419700000
no_pore,3044,419700000
no_pore,3045,419700000
no_pore,3046,419700000
no_pore,3047,419700000
no_pore,3048,419700000
no_pore,3049,419700000
no_pore,3050,419700000
no_pore,3051,419700000
no_pore,3052,419700000
no_pore,3053,419700000
no_pore,3054,419700000
no_pore,3055,419700000
no_pore,3056,419700000
no_pore,3057,419700000
no_pore,3058,419700000
no_pore,3059,419700000
no_pore,3060,419700000
no_pore,3061,419700000
no_pore,3062,419700000
no_pore,3063,419700000
no_pore,3064,419700000
no_pore,3065,419700000
no_pore,3066,419700000
no_pore,3067,419700000
no_pore,3068,419700000
no_pore,3069,419700000
no_pore,3070,419700000
no_pore,3071,419700000
no_pore,3072,419700000
no_pore,3073,419700000
no_pore,3074,419700000
no_pore,3075,419700000
no_pore,3076,419700000
no_pore,3077,419700000
no_pore,3078,419700000
no_pore,3079,419700000
no_pore,3080,419700000
no_pore,3081,419700000
no_pore,3082,419700000
no_pore,3083,419700000
no_pore,3084,419700000
no_pore,3085,419700000
no_pore,3086,419700000
no_pore,3087,419700000
no_pore,3088,419700000
no_pore,3089,419700000
no_pore,3090,419700000
no_pore,3091,419700000
no_pore,3092,419700000
no_pore,3093,419700000
no_pore,3094,419700000
no_pore,3095,419700000
no_pore,3096,419700000
no_pore,3097,419700000
no_pore,3098,419700000
no_pore,3099,419700000
no_pore,3100,419700000
no_pore,3101,419700000
no_pore,3102,419700000
no_pore,3103,419700000
no_pore,3104,419569219
no_pore,3105,2298425
no_pore,3106,0
no_pore,3107,0
no_pore,3108,69432792
no_pore,3109,448500000
no_pore,3110,448500000
no_pore,3111,448500000
no_pore,3112,448500000
no_pore,3113,448500000
no_pore,3114,448500000
no_pore,3115,412905545
pending_manual_reset,0,0
pending_manual_reset,1,26753871
pending_manual_reset,2,9354276
pending_manual_reset,3,7524782
pending_manual_reset,4,0
pending_manual_reset,5,0
pending_manual_reset,6,0
pending_manual_reset,7,0
pending_manual_reset,8,0
pending_manual_reset,9,0
pending_manual_reset,10,0
pending_manual_reset,11,0
pending_manual_reset,12,0
pending_manual_reset,13,0
pending_manual_reset,14,0
pending_manual_reset,15,0
pending_manual_reset,16,0
pending_manual_reset,17,0
pending_manual_reset,18,0
pending_manual_reset,19,0
pending_manual_reset,20,0
pending_manual_reset,21,0
pending_manual_reset,22,0
pending_manual_reset,23,0
pending_manual_reset,24,0
pending_manual_reset,25,0
pending_manual_reset,26,0
pending_manual_reset,27,0
pending_manual_reset,28,0
pending_manual_reset,29,0
pending_manual_reset,30,0
pending_manual_reset,31,0
pending_manual_reset,32,0
pending_manual_reset,33,0
pending_manual_reset,34,0
pending_manual_reset,35,0
pending_manual_reset,36,0
pending_manual_reset,37,0
pending_manual_reset,38,0
pending_manual_reset,39,0
pending_manual_reset,40,0
pending_manual_reset,41,0
pending_manual_reset,42,0
pending_manual_reset,43,0
pending_manual_reset,44,0
pending_manual_reset,45,0
pending_manual_reset,46,0
pending_manual_reset,47,0
pending_manual_reset,48,0
pending_manual_reset,49,0
pending_manual_reset,50,0
pending_manual_reset,51,0
pending_manual_reset,52,0
pending_manual_reset,53,0
pending_manual_reset,54,0
pending_manual_reset,55,0
pending_manual_reset,56,0
pending_manual_reset,57,0
pending_manual_reset,58,0
pending_manual_reset,59,0
pending_manual_reset,60,0
pending_manual_reset,61,0
pending_manual_reset,62,0
pending_manual_reset,63,0
pending_manual_reset,64,0
pending_manual_reset,65,0
pending_manual_reset,66,0
pending_manual_reset,67,0
pending_manual_reset,68,0
pending_manual_reset,69,0
pending_manual_reset,70,0
pending_manual_reset,71,0
pending_manual_reset,72,0
pending_manual_reset,73,0
pending_manual_reset,74,0
pending_manual_reset,75,0
pending_manual_reset,76,0
pending_manual_reset,77,0
pending_manual_reset,78,0
pending_manual_reset,79,0
pending_manual_reset,80,0
pending_manual_reset,81,0
pending_manual_reset,82,0
pending_manual_reset,83,0
pending_manual_reset,84,0
pending_manual_reset,85,0
pending_manual_reset,86,0
pending_manual_reset,87,0
pending_manual_reset,88,0
pending_manual_reset,89,0
pending_manual_reset,90,0
pending_manual_reset,91,0
pending_manual_reset,92,0
pending_manual_reset,93,0
pending_manual_reset,94,0
pending_manual_reset,95,0
pending_manual_reset,96,21553192
pending_manual_reset,97,13759183
pending_manual_reset,98,7023819
pending_manual_reset,99,0
pending_manual_reset,100,0
pending_manual_reset,101,0
pending_manual_reset,102,0
pending_manual_reset,103,0
pending_manual_reset,104,0
pending_manual_reset,105,0
pending_manual_reset,106,0
pending_manual_reset,107,0
pending_manual_reset,108,0
pending_manual_reset,109,0
pending_manual_reset,110,0
pending_manual_reset,111,0
pending_manual_reset,112,0
pending_manual_reset,113,0
pending_manual_reset,114,0
pending_manual_reset,115,0
pending_manual_reset,116,0
pending_manual_reset,117,0
pending_manual_reset,118,0
pending_manual_reset,119,0
pending_manual_reset,120,0
pending_manual_reset,121,0
pending_manual_reset,122,0
pending_manual_reset,123,0
pending_manual_reset,124,0
pending_manual_reset,125,0
pending_manual_reset,126,0
pending_manual_reset,127,0
pending_manual_reset,128,0
pending_manual_reset,129,0
pending_manual_reset,130,0
pending_manual_reset,131,0
pending_manual_reset,132,0
pending_manual_reset,133,0
pending_manual_reset,134,0
pending_manual_reset,135,0
pending_manual_reset,136,0
pending_manual_reset,137,0
pending_manual_reset,138,0
pending_manual_reset,139,0
pending_manual_reset,140,0
pending_manual_reset,141,0
pending_manual_reset,142,0
pending_manual_reset,143,0
pending_manual_reset,144,0
pending_manual_reset,145,0
pending_manual_reset,146,0
pending_manual_reset,147,0
pending_manual_reset,148,0
pending_manual_reset,149,0
pending_manual_reset,150,0
pending_manual_reset,151,0
pending_manual_reset,152,0
pending_manual_reset,153,0
pending_manual_reset,154,0
pending_manual_reset,155,0
pending_manual_reset,156,0
pending_manual_reset,157,0
pending_manual_reset,158,0
pending_manual_reset,159,0
pending_manual_reset,160,0
pending_manual_reset,161,0
pending_manual_reset,162,0
pending_manual_reset,163,0
pending_manual_reset,164,0
pending_manual_reset,165,0
pending_manual_reset,166,0
pending_manual_reset,167,0
pending_manual_reset,168,0
pending_manual_reset,169,0
pending_manual_reset,170,0
pending_manual_reset,171,0
pending_manual_reset,172,0
pending_manual_reset,173,0
pending_manual_reset,174,0
pending_manual_reset,175,0
pending_manual_reset,176,0
pending_manual_reset,177,0
pending_manual_reset,178,0
pending_manual_reset,179,0
pending_manual_reset,180,0
pending_manual_reset,181,0
pending_manual_reset,182,0
pending_manual_reset,183,0
pending_manual_reset,184,0
pending_manual_reset,185,0
pending_manual_reset,186,0
pending_manual_reset,187,0
pending_manual_reset,188,0
pending_manual_reset,189,0
pending_manual_reset,190,0
pending_manual_reset,191,18972319
pending_manual_reset,192,15971991
pending_manual_reset,193,6900709
pending_manual_reset,194,0
pending_manual_reset,195,0
pending_manual_reset,196,0
pending_manual_reset,197,0
pending_manual_reset,198,0
pending_manual_reset,199,0
pending_manual_reset,200,0
pending_manual_reset,201,0
pending_manual_reset,202,0
pending_manual_reset,203,0
pending_manual_reset,204,0
pending_manual_reset,205,0
pending_manual_reset,206,0
pending_manual_reset,207,0
pending_manual_reset,208,0
pending_manual_reset,209,0
pending_manual_reset,210,0
pending_manual_reset,211,0
pending_manual_reset,212,0
pending_manual_reset,213,0
pending_manual_reset,214,0
pending_manual_reset,215,0
pending_manual_reset,216,0
pending_manual_reset,217,0
pending_manual_reset,218,0
pending_manual_reset,219,0
pending_manual_reset,220,0
pending_manual_reset,221,0
pending_manual_reset,222,0
pending_manual_reset,223,0
pending_manual_reset,224,0
pending_manual_reset,225,0
pending_manual_reset,226,0
pending_manual_reset,227,0
pending_manual_reset,228,0
pending_manual_reset,229,0
pending_manual_reset,230,0
pending_manual_reset,231,0
pending_manual_reset,232,0
pending_manual_reset,233,0
pending_manual_reset,234,0
pending_manual_reset,235,0
pending_manual_reset,236,0
pending_manual_reset,237,0
pending_manual_reset,238,0
pending_manual_reset,239,0
pending_manual_reset,240,0
pending_manual_reset,241,0
pending_manual_reset,242,0
pending_manual_reset,243,0
pending_manual_reset,244,0
pending_manual_reset,245,0
pending_manual_reset,246,0
pending_manual_reset,247,0
pending_manual_reset,248,0
pending_manual_reset,249,0
pending_manual_reset,250,0
pending_manual_reset,251,0
pending_manual_reset,252,0
pending_manual_reset,253,0
pending_manual_reset,254,0
pending_manual_reset,255,0
pending_manual_reset,256,0
pending_manual_reset,257,0
pending_manual_reset,258,0
pending_manual_reset,259,0
pending_manual_reset,260,0
pending_manual_reset,261,0
pending_manual_reset,262,0
pending_manual_reset,263,0
pending_manual_reset,264,0
pending_manual_reset,265,0
pending_manual_reset,266,0
pending_manual_reset,267,0
pending_manual_reset,268,0
pending_manual_reset,269,0
pending_manual_reset,270,0
pending_manual_reset,271,0
pending_manual_reset,272,0
pending_manual_reset,273,0
pending_manual_reset,274,0
pending_manual_reset,275,0
pending_manual_reset,276,0
pending_manual_reset,277,0
pending_manual_reset,278,0
pending_manual_reset,279,0
pending_manual_reset,280,0
pending_manual_reset,281,0
pending_manual_reset,282,0
pending_manual_reset,283,0
pending_manual_reset,284,0
pending_manual_reset,285,0
pending_manual_reset,286,20236957
pending_manual_reset,287,15948540
pending_manual_reset,288,7961661
pending_manual_reset,289,0
pending_manual_reset,290,0
pending_manual_reset,291,0
pending_manual_reset,292,0
pending_manual_reset,293,0
pending_manual_reset,294,0
pending_manual_reset,295,0
pending_manual_reset,296,0
pending_manual_reset,297,0
pending_manual_reset,298,0
pending_manual_reset,299,0
pending_manual_reset,300,0
pending_manual_reset,301,0
pending_manual_reset,302,0
pending_manual_reset,303,0
pending_manual_reset,304,0
pending_manual_reset,305,0
pending_manual_reset,306,0
pending_manual_reset,307,0
pending_manual_reset,308,0
pending_manual_reset,309,0
pending_manual_reset,310,0
pending_manual_reset,311,0
pending_manual_reset,312,0
pending_manual_reset,313,0
pending_manual_reset,314,0
pending_manual_reset,315,0
pending_manual_reset,316,0
pending_manual_reset,317,0
pending_manual_reset,318,0
pending_manual_reset,319,0
pending_manual_reset,320,0
pending_manual_reset,321,0
pending_manual_reset,322,0
pending_manual_reset,323,0
pending_manual_reset,324,0
pending_manual_reset,325,0
pending_manual_reset,326,0
pending_manual_reset,327,0
pending_manual_reset,328,0
pending_manual_reset,329,0
pending_manual_reset,330,0
pending_manual_reset,331,0
pending_manual_reset,332,0
pending_manual_reset,333,0
pending_manual_reset,334,0
pending_manual_reset,335,0
pending_manual_reset,336,0
pending_manual_reset,337,0
pending_manual_reset,338,0
pending_manual_reset,339,0
pending_manual_reset,340,0
pending_manual_reset,341,0
pending_manual_reset,342,0
pending_manual_reset,343,0
pending_manual_reset,344,0
pending_manual_reset,345,0
pending_manual_reset,346,0
pending_manual_reset,347,0
pending_manual_reset,348,0
pending_manual_reset,349,0
pending_manual_reset,350,0
pending_manual_reset,351,0
pending_manual_reset,352,0
pending_manual_reset,353,0
pending_manual_reset,354,0
pending_manual_reset,355,0
pending_manual_reset,356,0
pending_manual_reset,357,0
pending_manual_reset,358,0
pending_manual_reset,359,0
pending_manual_reset,360,0
pending_manual_reset,361,0
pending_manual_reset,362,0
pending_manual_reset,363,0
pending_manual_reset,364,0
pending_manual_reset,365,0
pending_manual_reset,366,0
pending_manual_reset,367,0
pending_manual_reset,368,0
pending_manual_reset,369,0
pending_manual_reset,370,0
pending_manual_reset,371,0
pending_manual_reset,372,0
pending_manual_reset,373,0
pending_manual_reset,374,0
pending_manual_reset,375,0
pending_manual_reset,376,0
pending_manual_reset,377,0
pending_manual_reset,378,0
pending_manual_reset,379,0
pending_manual_reset,380,0
pending_manual_reset,381,19603732
pending_manual_reset,382,14887642
pending_manual_reset,383,6865157
pending_manual_reset,384,0
pending_manual_reset,385,0
pending_manual_reset,386,0
pending_manual_reset,387,0
pending_manual_reset,388,0
pending_manual_reset,389,0
pending_manual_reset,390,0
pending_manual_reset,391,0
pending_manual_reset,392,0
pending_manual_reset,393,0
pending_manual_reset,394,0
pending_manual_reset,395,0
pending_manual_reset,396,0
pending_manual_reset,397,0
pending_manual_reset,398,0
pending_manual_reset,399,0
pending_manual_reset,400,0
pending_manual_reset,401,0
pending_manual_reset,402,0
pending_manual_reset,403,0
pending_manual_reset,404,0
pending_manual_reset,405,0
pending_manual_reset,406,0
pending_manual_reset,407,0
pending_manual_reset,408,0
pending_manual_reset,409,0
pending_manual_reset,410,0
pending_manual_reset,411,0
pending_manual_reset,412,0
pending_manual_reset,413,0
pending_manual_reset,414,0
pending_manual_reset,415,0
pending_manual_reset,416,0
pending_manual_reset,417,0
pending_manual_reset,418,0
pending_manual_reset,419,0
pending_manual_reset,420,0
pending_manual_reset,421,0
pending_manual_reset,422,0
pending_manual_reset,423,0
pending_manual_reset,424,0
pending_manual_reset,425,0
pending_manual_reset,426,0
pending_manual_reset,427,0
pending_manual_reset,428,0
pending_manual_reset,429,0
pending_manual_reset,430,0
pending_manual_reset,431,0
pending_manual_reset,432,0
pending_manual_reset,433,0
pending_manual_reset,434,0
pending_manual_reset,435,0
pending_manual_reset,436,0
pending_manual_reset,437,0
pending_manual_reset,438,0
pending_manual_reset,439,0
pending_manual_reset,440,0
pending_manual_reset,441,0
pending_manual_reset,442,0
pending_manual_reset,443,0
pending_manual_reset,444,0
pending_manual_reset,445,0
pending_manual_reset,446,0
pending_manual_reset,447,0
pending_manual_reset,448,0
pending_manual_reset,449,0
pending_manual_reset,450,0
pending_manual_reset,451,0
pending_manual_reset,452,0
pending_manual_reset,453,0
pending_manual_reset,454,0
pending_manual_reset,455,0
pending_manual_reset,456,0
pending_manual_reset,457,0
pending_manual_reset,458,0
pending_manual_reset,459,0
pending_manual_reset,460,0
pending_manual_reset,461,0
pending_manual_reset,462,0
pending_manual_reset,463,0
pending_manual_reset,464,0
pending_manual_reset,465,0
pending_manual_reset,466,0
pending_manual_reset,467,0
pending_manual_reset,468,0
pending_manual_reset,469,0
pending_manual_reset,470,0
pending_manual_reset,471,0
pending_manual_reset,472,0
pending_manual_reset,473,0
pending_manual_reset,474,0
pending_manual_reset,475,0
pending_manual_reset,476,17533979
pending_manual_reset,477,16906628
pending_manual_reset,478,6672882
pending_manual_reset,479,0
pending_manual_reset,480,0
pending_manual_reset,481,0
pending_manual_reset,482,0
pending_manual_reset,483,0
pending_manual_reset,484,0
pending_manual_reset,485,0
pending_manual_reset,486,0
pending_manual_reset,487,0
pending_manual_reset,488,0
pending_manual_reset,489,0
pending_manual_reset,490,0
pending_manual_reset,491,0
pending_manual_reset,492,0
pending_manual_reset,493,0
pending_manual_reset,494,0
pending_manual_reset,495,0
pending_manual_reset,496,0
pending_manual_reset,497,0
pending_manual_reset,498,0
pending_manual_reset,499,0
pending_manual_reset,500,0
pending_manual_reset,501,0
pending_manual_reset,502,0
pending_manual_reset,503,0
pending_manual_reset,504,0
pending_manual_reset,505,0
pending_manual_reset,506,0
pending_manual_reset,507,0
pending_manual_reset,508,0
pending_manual_reset,509,0
pending_manual_reset,510,0
pending_manual_reset,511,0
pending_manual_reset,512,0
pending_manual_reset,513,0
pending_manual_reset,514,0
pending_manual_reset,515,0
pending_manual_reset,516,0
pending_manual_reset,517,0
pending_manual_reset,518,0
pending_manual_reset,519,0
pending_manual_reset,520,0
pending_manual_reset,521,0
pending_manual_reset,522,0
pending_manual_reset,523,0
pending_manual_reset,524,0
pending_manual_reset,525,0
pending_manual_reset,526,0
pending_manual_reset,527,0
pending_manual_reset,528,0
pending_manual_reset,529,0
pending_manual_reset,530,0
pending_manual_reset,531,0
pending_manual_reset,532,0
pending_manual_reset,533,0
pending_manual_reset,534,0
pending_manual_reset,535,0
pending_manual_reset,536,0
pending_manual_reset,537,0
pending_manual_reset,538,0
pending_manual_reset,539,0
pending_manual_reset,540,0
pending_manual_reset,541,0
pending_manual_reset,542,0
pending_manual_reset,543,0
pending_manual_reset,544,0
pending_manual_reset,545,0
pending_manual_reset,546,0
pending_manual_reset,547,0
pending_manual_reset,548,0
pending_manual_reset,549,0
pending_manual_reset,550,0
pending_manual_reset,551,0
pending_manual_reset,552,0
pending_manual_reset,553,0
pending_manual_reset,554,0
pending_manual_reset,555,0
pending_manual_reset,556,0
pending_manual_reset,557,0
pending_manual_reset,558,0
pending_manual_reset,559,0
pending_manual_reset,560,0
pending_manual_reset,561,0
